#{"t_start": 1715162330.810038, "env_id": "PandaReachObjEnv-v0"}
r,l,t
-431.066896,1001,19.631666
-347.244485,1001,40.185084
-240.240597,1001,59.703062
-154.852108,1001,78.672442
-176.329541,1001,99.424968
-0.196793,3,99.579284
-0.19287,3,99.730516
-0.19379,3,99.961416
-0.194662,3,100.175266
-0.189751,3,100.408096
-0.191303,3,100.628271
-0.198176,3,100.843683
-0.248493,4,101.082174
-191.85718,915,118.33084
-8.460184,76,119.880852
-174.367591,1001,137.778649
-2.755777,32,138.476752
-0.146551,2,138.704663
-0.14263,2,138.922885
-0.140921,2,139.12856
-0.142222,2,139.306158
-0.144781,2,139.496354
-0.146101,2,139.677442
-0.146526,2,139.863817
-0.145937,2,140.046585
-0.145127,2,140.236587
-0.146078,2,140.420118
-0.148619,2,140.605517
-0.148536,2,140.78921
-0.149743,2,140.975208
-0.152955,2,141.162703
-0.155174,2,141.352324
-0.155143,2,141.546805
-0.152843,2,141.729776
-0.150474,2,141.925514
-0.14939,2,142.108819
-0.148918,2,142.292241
-0.147601,2,142.477555
-0.148791,2,142.663449
-0.153369,2,142.839935
-0.156878,2,143.021497
-0.160297,2,143.208016
-0.162754,2,143.386661
-0.189907,3,143.592844
-0.209335,3,143.795318
-0.237908,3,143.993941
-0.23387,3,144.193528
-0.213973,3,144.391877
-0.214688,3,144.599194
-0.215689,3,144.800554
-0.21864,3,144.999625
-0.234227,3,145.200032
-0.224338,3,145.398219
-0.228932,3,145.593442
-0.232334,3,145.797239
-0.239138,3,145.989248
-0.234475,3,146.182452
-0.236761,3,146.377748
-0.244143,3,146.584143
-0.243077,3,146.778775
-0.233495,3,146.989821
-0.233358,3,147.184896
-0.246349,3,147.379387
-0.240942,3,147.586046
-0.232939,3,147.788342
-0.215796,3,148.002318
-0.22795,3,148.196135
-0.234364,3,148.391561
-120.935518,955,167.794877
-0.181157,3,167.996564
-0.184293,3,168.194206
-0.181581,3,168.39324
-0.174895,3,168.58849
-0.172919,3,168.787985
-0.177422,3,168.99984
-0.180977,3,169.201927
-0.175415,3,169.398992
-0.135424,2,169.544801
-0.134537,2,169.686513
-0.138431,2,169.830782
-0.156339,2,169.979477
-0.20362,3,170.150488
-0.146965,2,170.297944
