#{"t_start": 1715162330.8514361, "env_id": "PandaReachObjEnv-v0"}
r,l,t
-698.390716,1001,19.590483
-349.933699,1001,40.143961
-298.062418,1001,59.661705
-154.841355,1001,78.630081
-130.680529,1001,99.383378
-0.197226,3,99.537908
-0.19287,3,99.689176
-0.193852,3,99.920144
-0.194565,3,100.133933
-0.189751,3,100.369011
-0.191423,3,100.586957
-0.198176,3,100.802463
-0.248798,4,101.040743
-200.211431,916,118.375929
-171.396114,1001,136.307762
-11.666566,108,138.563469
-0.14453,2,138.774579
-0.141424,2,138.98541
-0.141237,2,139.178051
-0.143506,2,139.358066
-0.145725,2,139.547292
-0.146363,2,139.730419
-0.146266,2,139.918477
-0.145529,2,140.101147
-0.145308,2,140.285049
-0.147357,2,140.471333
-0.148788,2,140.656972
-0.149138,2,140.841215
-0.151108,2,141.025472
-0.154325,2,141.217062
-0.156119,2,141.402961
-0.153809,2,141.595504
-0.15154,2,141.786985
-0.150157,2,141.974861
-0.148993,2,142.158484
-0.148185,2,142.346374
-0.147625,2,142.532064
-0.150921,2,142.710291
-0.154909,2,142.886429
-0.158395,2,143.072251
-0.161714,2,143.255533
-0.184135,3,143.454371
-0.200878,3,143.663451
-0.224335,3,143.864139
-0.236192,3,144.062981
-0.217542,3,144.25988
-0.211336,3,144.461106
-0.215987,3,144.666072
-0.214291,3,144.86847
-0.227896,3,145.066889
-0.235068,3,145.265041
-0.221252,3,145.463154
-0.226675,3,145.661098
-0.23755,3,145.860291
-0.236965,3,146.052407
-0.232959,3,146.248344
-0.240867,3,146.442062
-0.24287,3,146.651129
-0.238342,3,146.849144
-0.231755,3,147.053011
-0.24338,3,147.249734
-0.243767,3,147.446973
-0.233957,3,147.656977
-0.216819,3,147.860966
-0.223792,3,148.067447
-0.234346,3,148.259109
-0.234054,3,148.45684
-130.688139,942,167.264047
-0.198878,3,167.390905
-0.202629,3,167.517134
-0.190771,3,167.648222
-0.180771,3,167.847124
-0.182171,3,168.045168
-0.184999,3,168.23632
-0.179143,3,168.438033
-0.174275,3,168.636241
-0.174652,3,168.849334
-0.179252,3,169.05285
-0.181115,3,169.250108
-0.139492,2,169.357072
-0.135424,2,169.503498
-0.134537,2,169.645166
-0.138431,2,169.789683
-0.156339,2,169.938098
-0.203592,3,170.109211
-0.146965,2,170.256499
