#{"t_start": 1715162330.929785, "env_id": "PandaReachObjEnv-v0"}
r,l,t
-702.013021,1001,19.515041
-347.244485,1001,40.071408
-240.240597,1001,59.586207
-154.852108,1001,78.556404
-176.329541,1001,99.305753
-0.196793,3,99.464292
-0.19287,3,99.615351
-0.19379,3,99.847117
-0.194662,3,100.062628
-0.189751,3,100.288516
-0.191303,3,100.508799
-0.198176,3,100.724204
-0.248493,4,100.962493
-191.85718,915,118.211057
-8.460184,76,119.761585
-174.367591,1001,137.660934
-2.755777,32,138.359479
-0.146551,2,138.591599
-0.14263,2,138.807382
-0.140921,2,139.006404
-0.142222,2,139.186486
-0.144781,2,139.376626
-0.146101,2,139.557792
-0.146526,2,139.744154
-0.145937,2,139.929938
-0.145127,2,140.116981
-0.146078,2,140.300365
-0.148619,2,140.485806
-0.148536,2,140.669536
-0.149743,2,140.855539
-0.152955,2,141.043074
-0.155174,2,141.23267
-0.155143,2,141.427204
-0.152843,2,141.61014
-0.150474,2,141.8058
-0.14939,2,141.989185
-0.148918,2,142.172379
-0.147601,2,142.360284
-0.148791,2,142.54682
-0.153369,2,142.723114
-0.156878,2,142.901861
-0.160297,2,143.091032
-0.162754,2,143.271165
-0.189907,3,143.475639
-0.209335,3,143.679096
-0.237908,3,143.876225
-0.23387,3,144.076708
-0.213973,3,144.277674
-0.214688,3,144.480562
-0.215689,3,144.682936
-0.21864,3,144.882193
-0.234227,3,145.083297
-0.224338,3,145.280342
-0.228932,3,145.47352
-0.232334,3,145.678041
-0.239138,3,145.871412
-0.234475,3,146.066272
-0.236761,3,146.26
-0.244143,3,146.467414
-0.243077,3,146.661408
-0.233495,3,146.871006
-0.233358,3,147.067581
-0.246349,3,147.262387
-0.240942,3,147.469489
-0.232939,3,147.67074
-0.215796,3,147.885329
-0.22795,3,148.078631
-0.234364,3,148.27449
-120.935518,955,167.67637
-0.181157,3,167.879787
-0.184293,3,168.073686
-0.181581,3,168.273985
-0.174895,3,168.467838
-0.172919,3,168.671649
-0.177422,3,168.879393
-0.180977,3,169.080589
-0.175415,3,169.279399
-0.135424,2,169.42537
-0.134537,2,169.566797
-0.138431,2,169.71115
-0.156339,2,169.861054
-0.20362,3,170.031031
-0.146965,2,170.1884
