#{"t_start": 1715162330.810835, "env_id": "PandaReachObjEnv-v0"}
r,l,t
-699.979759,1001,19.630979
-349.933699,1001,40.184612
-298.062418,1001,59.705788
-154.841355,1001,78.67072
-130.680529,1001,99.423923
-0.197226,3,99.578501
-0.19287,3,99.729746
-0.193852,3,99.960656
-0.194565,3,100.174619
-0.189751,3,100.407355
-0.191423,3,100.62754
-0.198176,3,100.843083
-0.248798,4,101.081377
-200.211431,916,118.416567
-171.396114,1001,136.348388
-11.666566,108,138.608697
-0.14453,2,138.816818
-0.141424,2,139.026744
-0.141237,2,139.218748
-0.143506,2,139.39872
-0.145725,2,139.587986
-0.146363,2,139.771061
-0.146266,2,139.959126
-0.145529,2,140.141835
-0.145308,2,140.325743
-0.147357,2,140.512038
-0.148788,2,140.697641
-0.149138,2,140.881954
-0.151108,2,141.066147
-0.154325,2,141.257643
-0.156119,2,141.443692
-0.153809,2,141.639257
-0.15154,2,141.827622
-0.150157,2,142.015571
-0.148993,2,142.199164
-0.148185,2,142.384614
-0.147625,2,142.57271
-0.150921,2,142.750972
-0.154909,2,142.927054
-0.158395,2,143.112956
-0.161714,2,143.296236
-0.184135,3,143.495014
-0.200878,3,143.704175
-0.224335,3,143.907944
-0.236192,3,144.103629
-0.217542,3,144.300609
-0.211336,3,144.501824
-0.215987,3,144.706719
-0.214291,3,144.909027
-0.227896,3,145.107478
-0.235068,3,145.305736
-0.221252,3,145.504002
-0.226675,3,145.701742
-0.23755,3,145.901003
-0.236965,3,146.093077
-0.232959,3,146.288986
-0.240867,3,146.482639
-0.24287,3,146.691797
-0.238342,3,146.889796
-0.231755,3,147.093747
-0.24338,3,147.290299
-0.243767,3,147.487573
-0.233957,3,147.697819
-0.216819,3,147.901515
-0.223792,3,148.108112
-0.234346,3,148.299778
-0.234054,3,148.497572
-130.688139,942,167.303943
-0.198878,3,167.431519
-0.202629,3,167.55779
-0.190771,3,167.684645
-0.180771,3,167.890316
-0.182171,3,168.085744
-0.184999,3,168.277011
-0.179143,3,168.47864
-0.174275,3,168.6769
-0.174652,3,168.892266
-0.179252,3,169.091814
-0.181115,3,169.290717
-0.139492,2,169.397902
-0.135424,2,169.548323
-0.134537,2,169.690749
-0.138431,2,169.833742
-0.156339,2,169.978938
-0.203592,3,170.149776
-0.146965,2,170.297166
