#{"t_start": 1715162330.8755012, "env_id": "PandaReachObjEnv-v0"}
r,l,t
-700.095495,1001,19.569011
-349.933699,1001,40.13195
-298.062418,1001,59.641773
-154.841355,1001,78.609889
-130.680529,1001,99.362482
-0.197226,3,99.518447
-0.19287,3,99.66968
-0.193852,3,99.901083
-0.194565,3,100.110115
-0.189751,3,100.345205
-0.191423,3,100.568103
-0.198176,3,100.780257
-0.248798,4,101.021527
-200.211431,916,118.354092
-171.396114,1001,136.285731
-11.666566,108,138.542794
-0.14453,2,138.757438
-0.141424,2,138.964352
-0.141237,2,139.155996
-0.143506,2,139.338403
-0.145725,2,139.527561
-0.146363,2,139.708683
-0.146266,2,139.896381
-0.145529,2,140.079077
-0.145308,2,140.265894
-0.147357,2,140.449372
-0.148788,2,140.63698
-0.149138,2,140.820403
-0.151108,2,141.006216
-0.154325,2,141.195703
-0.156119,2,141.381175
-0.153809,2,141.57319
-0.15154,2,141.765389
-0.150157,2,141.953619
-0.148993,2,142.137504
-0.148185,2,142.320041
-0.147625,2,142.509584
-0.150921,2,142.68923
-0.154909,2,142.871687
-0.158395,2,143.057767
-0.161714,2,143.233479
-0.184135,3,143.440412
-0.200878,3,143.64287
-0.224335,3,143.845884
-0.236192,3,144.03912
-0.217542,3,144.23806
-0.211336,3,144.446422
-0.215987,3,144.644666
-0.214291,3,144.844494
-0.227896,3,145.048601
-0.235068,3,145.243056
-0.221252,3,145.440663
-0.226675,3,145.639784
-0.23755,3,145.838647
-0.236965,3,146.029828
-0.232959,3,146.225056
-0.240867,3,146.427857
-0.24287,3,146.629063
-0.238342,3,146.828507
-0.231755,3,147.034775
-0.24338,3,147.229489
-0.243767,3,147.425086
-0.233957,3,147.633857
-0.216819,3,147.839561
-0.223792,3,148.045496
-0.234346,3,148.240533
-0.234054,3,148.443008
-130.688139,942,167.242796
-0.198878,3,167.368885
-0.202629,3,167.496907
-0.190771,3,167.624202
-0.180771,3,167.825983
-0.182171,3,168.025207
-0.184999,3,168.212919
-0.179143,3,168.415446
-0.174275,3,168.6149
-0.174652,3,168.82659
-0.179252,3,169.029841
-0.181115,3,169.230866
-0.139492,2,169.335531
-0.135424,2,169.48441
-0.134537,2,169.625386
-0.138431,2,169.768982
-0.156339,2,169.918491
-0.203592,3,170.093734
-0.146965,2,170.237308
