#{"t_start": 1715162330.7321448, "env_id": "PandaReachObjEnv-v0"}
r,l,t
-0.569422,7,0.864272
-705.721436,1001,20.023799
-344.240875,1001,40.591429
-272.747638,1001,60.095173
-155.000115,1001,79.04606
-111.789729,1001,99.925868
-0.195451,3,100.147997
-0.192569,3,100.377093
-0.189345,3,100.602703
-0.193711,3,100.816983
-0.200564,3,101.03971
-0.243788,4,101.278932
-192.491116,916,118.585733
-171.323224,1001,136.515489
-11.486691,106,138.554698
-0.146551,2,138.782582
-0.14263,2,139.000769
-0.140921,2,139.204006
-0.142222,2,139.384051
-0.144781,2,139.574278
-0.146101,2,139.755365
-0.146526,2,139.94427
-0.145937,2,140.124524
-0.145127,2,140.314465
-0.146078,2,140.498022
-0.148619,2,140.684366
-0.148536,2,140.867142
-0.149743,2,141.053113
-0.152955,2,141.2406
-0.155174,2,141.430245
-0.155143,2,141.624725
-0.152843,2,141.807695
-0.150474,2,142.0034
-0.14939,2,142.186707
-0.148918,2,142.371203
-0.147601,2,142.555585
-0.148791,2,142.741387
-0.153369,2,142.917844
-0.156878,2,143.09939
-0.160297,2,143.285948
-0.162754,2,143.464614
-0.189907,3,143.670761
-0.209335,3,143.873364
-0.237908,3,144.071853
-0.23387,3,144.271484
-0.213973,3,144.469797
-0.214688,3,144.677182
-0.215689,3,144.878509
-0.21864,3,145.077518
-0.234227,3,145.277964
-0.224338,3,145.476055
-0.228932,3,145.671182
-0.232334,3,145.874152
-0.239138,3,146.067812
-0.234475,3,146.26043
-0.236761,3,146.455638
-0.244143,3,146.662157
-0.243077,3,146.856668
-0.233495,3,147.065834
-0.233358,3,147.26286
-0.246349,3,147.457316
-0.240942,3,147.664024
-0.232939,3,147.865997
-0.215796,3,148.079149
-0.22795,3,148.274026
-0.234364,3,148.46944
-120.935518,955,167.872044
-0.181157,3,168.074411
-0.184293,3,168.269942
-0.181581,3,168.471692
-0.174895,3,168.665426
-0.172919,3,168.866051
-0.177422,3,169.077223
-0.180977,3,169.282111
-0.175415,3,169.476974
-0.135424,2,169.622812
-0.134537,2,169.76435
-0.138431,2,169.908785
-0.156339,2,170.057444
-0.20362,3,170.232644
-0.146965,2,170.375929
