#{"t_start": 1715091040.097565, "env_id": "PandaReach-v3"}
r,l,t
-50.0,50,0.629305
-24.0,25,0.701078
-50.0,50,0.841567
-50.0,50,0.981061
-50.0,50,1.121941
-50.0,50,1.259407
-50.0,50,1.405224
-50.0,50,1.552144
-50.0,50,1.691947
-50.0,50,1.828013
-50.0,50,1.968689
-50.0,50,2.109534
-50.0,50,2.245855
-50.0,50,2.383977
-50.0,50,2.521863
-50.0,50,2.65702
-50.0,50,2.797776
-50.0,50,2.937747
-50.0,50,3.07763
-5.0,6,3.094754
-50.0,50,3.231197
-50.0,50,3.422997
-10.0,11,3.454427
-50.0,50,3.596519
-50.0,50,3.732466
-50.0,50,3.874386
0.0,1,3.877296
-3.0,4,3.887411
-50.0,50,4.029452
-50.0,50,4.169075
0.0,1,4.17193
-50.0,50,4.309989
-50.0,50,4.454771
-50.0,50,4.599434
-50.0,50,4.740158
-50.0,50,4.87844
-50.0,50,5.020359
-50.0,50,5.165891
-50.0,50,5.305578
-50.0,50,5.452572
-50.0,50,5.595657
-50.0,50,5.742543
-50.0,50,5.905906
-50.0,50,6.069443
-50.0,50,6.219719
-15.0,16,6.317247
-50.0,50,13.511856
-50.0,50,13.684107
-50.0,50,13.831794
-50.0,50,13.980908
-50.0,50,14.140555
-50.0,50,14.28619
-18.0,19,14.344386
-50.0,50,14.510318
-2.0,3,14.519863
-50.0,50,14.671975
-50.0,50,14.814593
-50.0,50,14.955486
-50.0,50,15.102933
-50.0,50,15.250952
-50.0,50,15.401648
-50.0,50,15.549955
-50.0,50,15.694246
-50.0,50,15.844131
-50.0,50,15.982571
-50.0,50,16.132352
-50.0,50,16.283192
-50.0,50,16.503087
-50.0,50,16.675049
-50.0,50,16.828508
-50.0,50,16.980734
-50.0,50,17.142277
-50.0,50,17.292758
-50.0,50,17.441015
-23.0,24,17.510775
-50.0,50,17.656218
-50.0,50,17.797551
-50.0,50,17.944351
-50.0,50,18.087951
-50.0,50,18.231986
-50.0,50,18.375124
-50.0,50,18.519969
-50.0,50,18.66671
-50.0,50,18.821222
-50.0,50,18.969751
-50.0,50,19.129535
-50.0,50,19.28173
-50.0,50,19.445869
-50.0,50,19.603057
-50.0,50,26.937804
-50.0,50,27.10104
-50.0,50,27.249311
-50.0,50,27.391401
-50.0,50,27.542053
-50.0,50,27.684332
-50.0,50,27.82669
-50.0,50,27.981509
-50.0,50,28.135069
-20.0,21,28.196435
-50.0,50,28.343
-50.0,50,28.493386
-50.0,50,28.643434
-50.0,50,28.792886
-50.0,50,28.943728
-15.0,16,28.98977
-50.0,50,29.137233
-50.0,50,29.282892
-50.0,50,29.432914
-50.0,50,29.579213
-50.0,50,29.729196
