#{"t_start": 1715091040.1274009, "env_id": "PandaReach-v3"}
r,l,t
-50.0,50,0.598462
-50.0,50,0.740684
0.0,1,0.745055
-50.0,50,0.884845
-5.0,6,0.900414
-50.0,50,1.04176
-50.0,50,1.178092
-50.0,50,1.321983
-50.0,50,1.467269
-50.0,50,1.609583
-50.0,50,1.748547
-50.0,50,1.889305
-50.0,50,2.02771
-50.0,50,2.167859
-50.0,50,2.303897
-50.0,50,2.442473
-50.0,50,2.579475
-50.0,50,2.715913
-50.0,50,2.855627
-50.0,50,2.997245
-50.0,50,3.134679
-50.0,50,3.326525
-50.0,50,3.465831
-50.0,50,3.605664
-50.0,50,3.746177
-50.0,50,3.885965
-50.0,50,4.028987
-50.0,50,4.166255
-50.0,50,4.306597
-50.0,50,4.449495
-50.0,50,4.595441
-13.0,14,4.634914
-50.0,50,4.772466
-50.0,50,4.915736
-50.0,50,5.058157
-50.0,50,5.199781
-50.0,50,5.342491
-50.0,50,5.487207
-50.0,50,5.6357
-50.0,50,5.779611
-50.0,50,5.958297
-50.0,50,6.107628
-50.0,50,6.307255
-30.0,31,13.444518
-50.0,50,13.616639
-50.0,50,13.765646
-50.0,50,13.912503
-50.0,50,14.071338
-4.0,5,14.086428
-1.0,2,14.093155
-50.0,50,14.241127
0.0,1,14.244193
-50.0,50,14.407718
-50.0,50,14.562093
-50.0,50,14.709712
-50.0,50,14.851558
-50.0,50,14.997057
-50.0,50,15.14332
-50.0,50,15.294395
-50.0,50,15.443408
-50.0,50,15.590635
-50.0,50,15.737274
-5.0,6,15.754228
-50.0,50,15.897092
-50.0,50,16.041233
-50.0,50,16.194552
-50.0,50,16.384511
-50.0,50,16.583603
-50.0,50,16.740266
-50.0,50,16.888884
-50.0,50,17.046011
-50.0,50,17.204734
-50.0,50,17.353012
-50.0,50,17.50004
-50.0,50,17.64344
-28.0,29,17.724749
-1.0,2,17.729504
-50.0,50,17.873928
-50.0,50,18.019951
-50.0,50,18.165156
-50.0,50,18.307133
-50.0,50,18.451382
-50.0,50,18.599341
-50.0,50,18.750161
-14.0,15,18.796543
-50.0,50,18.94504
-25.0,26,19.028158
-50.0,50,19.183811
-50.0,50,19.334914
-50.0,50,19.504258
-50.0,50,19.656747
-50.0,50,27.002891
-50.0,50,27.154331
-50.0,50,27.298476
-50.0,50,27.446561
-50.0,50,27.59244
-50.0,50,27.732791
-50.0,50,27.883252
-50.0,50,28.035649
-50.0,50,28.186941
-50.0,50,28.333397
-50.0,50,28.484807
-50.0,50,28.632315
-50.0,50,28.78369
-50.0,50,28.934666
-50.0,50,29.080594
-50.0,50,29.226193
-50.0,50,29.376142
-50.0,50,29.520983
-50.0,50,29.673703
-50.0,50,29.816292
-50.0,50,29.961263
-12.0,13,30.002821
-50.0,50,30.147626
-50.0,50,30.292424
-50.0,50,30.436546
-50.0,50,30.58668
-50.0,50,30.733291
-50.0,50,30.882484
-50.0,50,31.033911
-50.0,50,31.175658
-50.0,50,31.316817
-50.0,50,31.459364
-50.0,50,31.607899
-50.0,50,31.747838
-50.0,50,31.890479
-50.0,50,32.034909
-50.0,50,32.176431
-50.0,50,32.321147
-50.0,50,32.474334
0.0,1,32.476958
-50.0,50,32.62124
-50.0,50,32.769093
-50.0,50,39.388727
-8.0,9,39.417407
-50.0,50,39.579687
-6.0,7,39.599613
-50.0,50,39.745826
-50.0,50,39.890237
-50.0,50,40.032236
-50.0,50,40.176231
-50.0,50,40.317133
-34.0,35,40.419097
-50.0,50,40.560677
0.0,1,40.563217
-50.0,50,40.71738
-50.0,50,40.859286
-50.0,50,41.006892
-50.0,50,41.15293
-50.0,50,41.298843
-12.0,13,41.335562
-50.0,50,41.473682
-50.0,50,41.620763
-50.0,50,41.766537
-8.0,9,41.792267
-50.0,50,41.940049
-50.0,50,42.078836
-50.0,50,42.219672
-50.0,50,42.356637
-50.0,50,42.49673
-50.0,50,42.636117
-50.0,50,42.781096
-50.0,50,42.919563
-50.0,50,43.064182
-50.0,50,43.204585
-50.0,50,43.348578
-50.0,50,43.49015
-50.0,50,43.637817
-50.0,50,43.777952
-50.0,50,43.922825
-50.0,50,44.066496
0.0,1,44.06873
-50.0,50,44.210113
-50.0,50,44.348351
-50.0,50,44.486885
-15.0,16,44.532025
-50.0,50,44.66966
-50.0,50,44.819467
-50.0,50,44.95943
-50.0,50,45.101593
-50.0,50,51.664209
-50.0,50,51.821875
-50.0,50,51.965573
-50.0,50,52.102678
-50.0,50,52.244698
-50.0,50,52.385373
-50.0,50,52.525671
-50.0,50,52.668755
-50.0,50,52.807726
-6.0,7,52.827834
-50.0,50,52.97076
-50.0,50,53.112141
-1.0,2,53.1178
-50.0,50,53.250858
-50.0,50,53.385823
-50.0,50,53.520734
-10.0,11,53.551328
-50.0,50,53.696824
-4.0,5,53.711881
-50.0,50,53.855512
-50.0,50,54.012696
-50.0,50,54.150814
-50.0,50,54.295401
-50.0,50,54.437252
-50.0,50,54.579077
-50.0,50,54.724746
-50.0,50,54.864046
-15.0,16,54.909088
-50.0,50,55.051569
-2.0,3,55.058412
-50.0,50,55.198989
-4.0,5,55.213036
-50.0,50,55.352976
-50.0,50,55.491387
-50.0,50,55.63058
-50.0,50,55.770747
-50.0,50,55.91393
-50.0,50,56.055757
-50.0,50,56.19831
-50.0,50,56.335829
0.0,1,56.338393
-11.0,12,56.374279
-50.0,50,56.519575
-50.0,50,56.66831
-50.0,50,56.834486
-13.0,14,56.878475
-50.0,50,57.034613
-50.0,50,57.232923
-50.0,50,57.386595
-20.0,21,57.453372
-50.0,50,57.654218
-50.0,50,65.245134
-50.0,50,65.397254
-50.0,50,65.539954
-50.0,50,65.677284
-50.0,50,65.816693
-50.0,50,65.964326
-50.0,50,66.115058
-22.0,23,66.187154
-50.0,50,66.332307
-50.0,50,66.480831
-3.0,4,66.493322
-50.0,50,66.642847
-50.0,50,66.79928
-50.0,50,66.943262
-50.0,50,67.089782
-50.0,50,67.232825
-50.0,50,67.393937
-50.0,50,67.54961
-50.0,50,67.692963
-50.0,50,67.837675
-50.0,50,67.976969
-50.0,50,68.112875
-50.0,50,68.249589
-50.0,50,68.395134
-50.0,50,68.536836
-2.0,3,68.544633
-50.0,50,68.68243
-12.0,13,68.720519
-50.0,50,68.862286
-50.0,50,68.997825
-50.0,50,69.138377
-50.0,50,69.278703
-5.0,6,69.295909
-50.0,50,69.430608
-50.0,50,69.571839
-50.0,50,69.711958
-50.0,50,69.85211
0.0,1,69.854981
-50.0,50,69.992415
-50.0,50,70.129206
-11.0,12,70.171195
-50.0,50,70.313555
-50.0,50,70.448681
-50.0,50,70.581868
-50.0,50,70.725369
-50.0,50,70.866397
-50.0,50,77.495898
-2.0,3,77.506298
-50.0,50,77.66192
-50.0,50,77.798428
-50.0,50,77.934552
-50.0,50,78.064294
-8.0,9,78.087524
-50.0,50,78.222045
-50.0,50,78.358262
-50.0,50,78.504499
-50.0,50,78.639461
-50.0,50,78.775929
-2.0,3,78.784528
0.0,1,78.787041
-50.0,50,78.923586
-6.0,7,78.942319
-50.0,50,79.078992
-4.0,5,79.093596
-50.0,50,79.233098
-50.0,50,79.377941
-50.0,50,79.533084
-2.0,3,79.542214
-50.0,50,79.687708
-50.0,50,79.840768
-50.0,50,79.982358
-50.0,50,80.127082
-50.0,50,80.262889
-50.0,50,80.405458
-50.0,50,80.542919
-50.0,50,80.682519
-50.0,50,80.822491
-50.0,50,80.964509
-50.0,50,81.106855
-50.0,50,81.245014
-2.0,3,81.253534
-50.0,50,81.393059
-3.0,4,81.40419
-1.0,2,81.410087
-50.0,50,81.562163
-32.0,33,81.656331
-16.0,17,81.704098
-50.0,50,81.848131
-14.0,15,81.891924
-50.0,50,82.031245
-50.0,50,82.178277
-50.0,50,82.340829
-50.0,50,82.523821
-50.0,50,82.733342
-50.0,50,82.907503
-50.0,50,83.043382
-50.0,50,83.181204
-50.0,50,83.323867
-50.0,50,90.492649
-50.0,50,90.648046
-50.0,50,90.786585
-50.0,50,90.919444
-4.0,5,90.933077
-50.0,50,91.074332
-50.0,50,91.225008
-50.0,50,91.370643
-50.0,50,91.503758
-1.0,2,91.508889
-2.0,3,91.516356
-50.0,50,91.65224
-50.0,50,91.787659
-50.0,50,91.921801
0.0,1,91.924452
-50.0,50,92.056673
-50.0,50,92.193568
-1.0,2,92.198945
0.0,1,92.20166
-50.0,50,92.340949
-50.0,50,92.476825
-50.0,50,92.610089
-50.0,50,92.744983
-50.0,50,92.880755
-50.0,50,93.014024
-50.0,50,93.155112
-7.0,8,93.178753
-50.0,50,93.323976
-50.0,50,93.455624
-50.0,50,93.588165
-50.0,50,93.736973
-50.0,50,93.874877
-50.0,50,94.018969
-50.0,50,94.162937
-50.0,50,94.304815
-50.0,50,94.443162
-50.0,50,94.583629
-50.0,50,94.719752
-50.0,50,94.861936
-50.0,50,94.999273
0.0,1,95.002524
-50.0,50,95.156261
-50.0,50,95.301962
-7.0,8,95.324399
-50.0,50,95.468954
-50.0,50,95.611731
-50.0,50,95.758016
-5.0,6,95.776947
-50.0,50,95.920618
-50.0,50,96.054135
-5.0,6,96.071234
-50.0,50,103.134022
-50.0,50,103.289715
-50.0,50,103.432647
-50.0,50,103.574872
-1.0,2,103.580644
-50.0,50,103.729904
-50.0,50,103.882545
-50.0,50,104.019978
-50.0,50,104.162376
-50.0,50,104.306735
-10.0,11,104.335415
-50.0,50,104.548432
-50.0,50,104.728343
-50.0,50,104.861473
-5.0,6,104.877602
-50.0,50,105.019501
-50.0,50,105.159172
-50.0,50,105.295388
-50.0,50,105.431538
-50.0,50,105.564617
-50.0,50,105.706178
-50.0,50,105.842178
-50.0,50,105.977817
-5.0,6,105.995199
-50.0,50,106.1217
-50.0,50,106.257006
-50.0,50,106.387885
-50.0,50,106.521907
-50.0,50,106.653702
-50.0,50,106.786693
-50.0,50,106.920486
-6.0,7,106.939552
-50.0,50,107.074029
-50.0,50,107.209832
-50.0,50,107.347341
-50.0,50,107.487844
-1.0,2,107.494228
-50.0,50,107.626358
-11.0,12,107.660588
-50.0,50,107.813438
-50.0,50,107.950174
-50.0,50,108.09212
-50.0,50,108.233011
-50.0,50,108.373154
-50.0,50,108.512817
-50.0,50,108.648205
-50.0,50,108.822633
-50.0,50,116.175829
-50.0,50,116.328649
-50.0,50,116.462559
-3.0,4,116.473809
-50.0,50,116.60521
-50.0,50,116.73369
-50.0,50,116.872737
-50.0,50,117.019034
-50.0,50,117.157256
-50.0,50,117.295775
-50.0,50,117.433107
-50.0,50,117.575737
-50.0,50,117.720159
-2.0,3,117.74216
-50.0,50,117.909544
-18.0,19,117.963001
-1.0,2,117.968053
-3.0,4,117.979353
-50.0,50,118.117774
-50.0,50,118.260577
-50.0,50,118.399106
-50.0,50,118.54086
-50.0,50,118.678226
-3.0,4,118.688911
-50.0,50,118.830293
-50.0,50,118.965097
-50.0,50,119.102384
-50.0,50,119.233073
-2.0,3,119.241088
-50.0,50,119.382707
0.0,1,119.385426
0.0,1,119.387998
-50.0,50,119.523542
-50.0,50,119.660733
-50.0,50,119.809215
-50.0,50,119.94376
-50.0,50,120.081616
-50.0,50,120.222647
-50.0,50,120.357058
-50.0,50,120.497263
0.0,1,120.500147
-50.0,50,120.652917
-50.0,50,120.820256
-10.0,11,120.851336
-6.0,7,120.870846
-2.0,3,120.879593
-50.0,50,121.022271
-50.0,50,121.164115
-50.0,50,121.302194
-50.0,50,121.443347
-50.0,50,121.579122
-50.0,50,121.722921
-50.0,50,121.860344
-50.0,50,128.88638
-50.0,50,129.040955
-8.0,9,129.066896
-4.0,5,129.079933
0.0,1,129.083273
-50.0,50,129.219311
0.0,1,129.22236
-50.0,50,129.359878
-50.0,50,129.490593
-50.0,50,129.626875
-50.0,50,129.761172
-50.0,50,129.897905
-50.0,50,130.029843
-50.0,50,130.154929
-50.0,50,130.31391
-4.0,5,130.326567
-50.0,50,130.459267
-50.0,50,130.596502
-50.0,50,130.728293
-50.0,50,130.858627
-50.0,50,130.992224
-4.0,5,131.00603
-50.0,50,131.14088
-50.0,50,131.285556
-50.0,50,131.42327
-2.0,3,131.431265
-6.0,7,131.45055
-50.0,50,131.584796
-50.0,50,131.75842
-50.0,50,131.895294
0.0,1,131.898086
-50.0,50,132.034071
0.0,1,132.036397
-50.0,50,132.170439
-4.0,5,132.18355
-50.0,50,132.317961
-4.0,5,132.330229
-1.0,2,132.335147
-50.0,50,132.469493
-50.0,50,132.604411
-50.0,50,132.733065
0.0,1,132.735731
-50.0,50,132.869468
-6.0,7,132.890076
-50.0,50,133.038381
-50.0,50,133.171291
-50.0,50,133.305419
-4.0,5,133.31797
-50.0,50,133.455756
-50.0,50,133.593307
-50.0,50,133.73097
-50.0,50,133.895784
-50.0,50,134.04357
-50.0,50,134.177396
-50.0,50,134.312311
-3.0,4,134.322534
-50.0,50,134.461749
-50.0,50,141.672395
-50.0,50,141.849983
-50.0,50,141.991552
-2.0,3,141.998774
-3.0,4,142.009456
-50.0,50,142.142889
-50.0,50,142.278744
-50.0,50,142.418654
-50.0,50,142.555461
0.0,1,142.558302
-4.0,5,142.570695
-2.0,3,142.578223
-50.0,50,142.716331
-6.0,7,142.737103
-50.0,50,142.880838
-50.0,50,143.034508
-50.0,50,143.205309
-50.0,50,143.356537
-50.0,50,143.492937
-50.0,50,143.622841
-50.0,50,143.787797
-5.0,6,143.803287
-50.0,50,143.935577
-50.0,50,144.072098
-50.0,50,144.205195
-50.0,50,144.378062
-50.0,50,144.513906
-50.0,50,144.649856
0.0,1,144.652518
-50.0,50,144.803379
-6.0,7,144.826805
-50.0,50,144.972836
-50.0,50,145.111106
-50.0,50,145.308196
-50.0,50,145.501131
-50.0,50,145.640829
-3.0,4,145.651937
-4.0,5,145.665038
-3.0,4,145.675212
-50.0,50,145.809736
-50.0,50,145.962699
-50.0,50,146.097936
-50.0,50,146.23352
-50.0,50,146.39062
-50.0,50,146.528066
-50.0,50,146.685391
-50.0,50,146.815362
-50.0,50,146.983755
-50.0,50,147.120031
-50.0,50,147.254098
-2.0,3,147.261752
-3.0,4,147.272365
