#{"t_start": 1715091040.0886762, "env_id": "PandaReach-v3"}
r,l,t
-50.0,50,0.638311
-50.0,50,0.78016
-50.0,50,0.920934
-50.0,50,1.06074
-50.0,50,1.19846
-50.0,50,1.340855
-50.0,50,1.488316
-50.0,50,1.629191
-50.0,50,1.769852
-50.0,50,1.907792
-50.0,50,2.047212
-50.0,50,2.188013
-15.0,16,2.231241
-50.0,50,2.368872
-50.0,50,2.505101
-50.0,50,2.642101
-50.0,50,2.780122
-50.0,50,2.921811
-50.0,50,3.062945
-50.0,50,3.198351
-50.0,50,3.391601
-50.0,50,3.530314
-50.0,50,3.669812
-50.0,50,3.809632
-50.0,50,3.949889
-5.0,6,3.968025
-50.0,50,4.110653
-50.0,50,4.247094
-1.0,2,4.252264
-50.0,50,4.3957
-22.0,23,4.460889
-5.0,6,4.477473
-12.0,13,4.513842
-50.0,50,4.661424
-50.0,50,4.797439
-50.0,50,4.94038
-50.0,50,5.082503
-50.0,50,5.224783
-50.0,50,5.367137
-50.0,50,5.512495
-2.0,3,5.520188
-50.0,50,5.669131
-50.0,50,5.813784
-50.0,50,5.991582
-50.0,50,6.141479
-45.0,46,6.328279
-50.0,50,13.524157
-50.0,50,13.695673
-50.0,50,13.844309
-50.0,50,13.993874
-50.0,50,14.152661
-50.0,50,14.298716
-50.0,50,14.464779
-50.0,50,14.617552
-50.0,50,14.763783
-50.0,50,14.906493
-50.0,50,15.051101
0.0,1,15.054243
-50.0,50,15.200302
-50.0,50,15.351248
-50.0,50,15.500242
-50.0,50,15.64671
-50.0,50,15.79366
-50.0,50,15.935702
-50.0,50,16.080394
-1.0,2,16.08646
-50.0,50,16.239437
-10.0,11,16.272271
-50.0,50,16.48203
-50.0,50,16.660648
-50.0,50,16.816383
-50.0,50,16.969135
-50.0,50,17.127674
-50.0,50,17.282496
-50.0,50,17.430352
-50.0,50,17.576147
-50.0,50,17.717089
-50.0,50,17.85901
-23.0,24,17.930653
-50.0,50,18.076461
-50.0,50,18.222021
-50.0,50,18.363923
-50.0,50,18.508597
-50.0,50,18.654759
-50.0,50,18.810138
-50.0,50,18.957302
-50.0,50,19.117027
-50.0,50,19.270358
-50.0,50,19.431195
-9.0,10,19.463608
-35.0,36,19.577219
-50.0,50,26.910472
-50.0,50,27.078277
-17.0,18,27.130628
-50.0,50,27.278369
-50.0,50,27.422792
-10.0,11,27.454976
-50.0,50,27.602388
-50.0,50,27.743972
-50.0,50,27.890278
-50.0,50,28.04322
-50.0,50,28.196288
-50.0,50,28.343115
-50.0,50,28.491813
-50.0,50,28.642753
-50.0,50,28.793932
0.0,1,28.796716
-50.0,50,28.94769
-50.0,50,29.093733
-50.0,50,29.23805
-50.0,50,29.38748
-50.0,50,29.53468
-50.0,50,29.687864
-50.0,50,29.83049
-50.0,50,29.972344
-50.0,50,30.123375
-50.0,50,30.267775
-50.0,50,30.412074
-50.0,50,30.562276
-50.0,50,30.708291
-50.0,50,30.854413
-50.0,50,31.008334
-50.0,50,31.152442
-50.0,50,31.295766
-50.0,50,31.434536
-50.0,50,31.580008
-6.0,7,31.60053
-50.0,50,31.745807
-50.0,50,31.885123
-50.0,50,32.032744
-50.0,50,32.173515
-50.0,50,32.318703
-50.0,50,32.459557
-50.0,50,32.615446
-50.0,50,32.760198
-50.0,50,32.90881
-50.0,50,39.538583
-50.0,50,39.691989
-50.0,50,39.838499
-8.0,9,39.862872
-50.0,50,40.005782
-50.0,50,40.149692
-6.0,7,40.169574
-50.0,50,40.311813
-50.0,50,40.455277
-50.0,50,40.597325
-50.0,50,40.750962
-50.0,50,40.893593
-6.0,7,40.912632
-50.0,50,41.059845
-50.0,50,41.205881
-50.0,50,41.352535
-50.0,50,41.491441
-50.0,50,41.637892
-50.0,50,41.782066
-50.0,50,41.931983
-50.0,50,42.071906
-50.0,50,42.20989
-50.0,50,42.348851
-50.0,50,42.48785
-50.0,50,42.626795
-50.0,50,42.77071
-50.0,50,42.910454
-50.0,50,43.050979
-24.0,25,43.125547
-50.0,50,43.268801
-50.0,50,43.410548
-50.0,50,43.552641
-50.0,50,43.699626
-50.0,50,43.841354
-50.0,50,43.984434
-50.0,50,44.127672
-50.0,50,44.268675
-50.0,50,44.408486
-50.0,50,44.546307
-50.0,50,44.68501
-50.0,50,44.833389
-50.0,50,44.973189
-50.0,50,45.114357
-50.0,50,45.258959
-50.0,50,51.833877
-20.0,21,51.898287
-50.0,50,52.037236
-50.0,50,52.177413
-50.0,50,52.320207
-5.0,6,52.336143
-50.0,50,52.475798
-50.0,50,52.615805
-50.0,50,52.758338
-50.0,50,52.895771
-50.0,50,53.041274
-50.0,50,53.181844
-50.0,50,53.316164
-50.0,50,53.450212
-50.0,50,53.585271
-50.0,50,53.729628
