#{"t_start": 1715091040.1463768, "env_id": "PandaReach-v3"}
r,l,t
-50.0,50,0.580161
-50.0,50,0.723183
-50.0,50,0.863102
-50.0,50,1.003072
-50.0,50,1.140046
-50.0,50,1.283287
-50.0,50,1.4307
-50.0,50,1.570633
-50.0,50,1.711574
-50.0,50,1.850358
-2.0,3,1.859426
-50.0,50,1.998269
-50.0,50,2.137979
-50.0,50,2.274055
-50.0,50,2.41229
-50.0,50,2.54924
-50.0,50,2.686208
-34.0,35,2.784662
-50.0,50,2.924111
-3.0,4,2.935203
-50.0,50,3.076064
-50.0,50,3.212932
-50.0,50,3.406014
-50.0,50,3.547557
-50.0,50,3.683679
-50.0,50,3.825267
-50.0,50,3.966805
-50.0,50,4.106134
-50.0,50,4.243862
-50.0,50,4.389709
-10.0,11,4.419529
-8.0,9,4.445446
-50.0,50,4.593187
-50.0,50,4.728432
-50.0,50,4.871974
-3.0,4,4.883324
-50.0,50,5.024783
-50.0,50,5.167251
-50.0,50,5.30989
-50.0,50,5.454728
-4.0,5,5.468958
-50.0,50,5.61738
-50.0,50,5.761366
-50.0,50,5.939458
-50.0,50,6.089483
-50.0,50,6.289113
-50.0,50,13.48735
-50.0,50,13.654996
-50.0,50,13.803131
-50.0,50,13.955325
-50.0,50,14.110548
-50.0,50,14.258235
-50.0,50,14.425834
-50.0,50,14.578004
-50.0,50,14.724165
-50.0,50,14.86612
-50.0,50,15.010617
-1.0,2,15.017367
-50.0,50,15.164434
-50.0,50,15.313916
-50.0,50,15.463375
-50.0,50,15.608971
-50.0,50,15.756459
-50.0,50,15.898561
-50.0,50,16.042366
-1.0,2,16.049324
0.0,1,16.052537
-50.0,50,16.204768
-50.0,50,16.409986
-50.0,50,16.594154
-50.0,50,16.750088
-50.0,50,16.901668
-50.0,50,17.061232
-50.0,50,17.216254
-50.0,50,17.364152
-50.0,50,17.510717
-11.0,12,17.54364
-50.0,50,17.683726
-50.0,50,17.828676
-50.0,50,17.97624
-50.0,50,18.120376
-50.0,50,18.261778
-50.0,50,18.407705
-50.0,50,18.553836
-34.0,35,18.658761
-50.0,50,18.809031
-9.0,10,18.837368
-50.0,50,18.992545
-50.0,50,19.150382
-50.0,50,19.300072
-50.0,50,19.468838
-50.0,50,19.623805
-50.0,50,26.967535
-50.0,50,27.121794
-50.0,50,27.265592
-50.0,50,27.412729
-13.0,14,27.454075
-50.0,50,27.598246
-50.0,50,27.739952
-50.0,50,27.89217
-50.0,50,28.04494
-50.0,50,28.196311
-10.0,11,28.228351
-6.0,7,28.248647
-50.0,50,28.395914
-6.0,7,28.417018
-50.0,50,28.567426
-50.0,50,28.716492
-50.0,50,28.867159
