#{"t_start": 1715275577.166711, "env_id": "PandaPush-v3"}
r,l,t
-11.481283,50,0.913914
-6.243631,50,3.714665
-11.055918,50,11.934423
-8.682899,50,20.21157
-8.636571,50,28.633365
-6.94014,50,36.950588
-7.932856,50,45.345329
-4.399598,50,53.539057
-11.387617,50,61.733642
-3.351525,50,70.082558
-5.918833,50,78.315795
-7.116448,50,86.503535
-9.04944,50,94.737452
-5.183109,50,102.930189
-7.261227,50,111.144269
-4.449401,50,119.341748
-0.029366,1,119.50762
-5.839184,50,127.739875
-0.047777,1,127.905937
-8.666551,50,136.148045
-12.962254,50,144.403443
-4.380947,50,152.78408
-0.043841,1,152.96167
-3.47979,50,161.318416
-8.209287,50,169.506363
-2.674992,50,177.693081
-10.31956,50,185.947807
-8.621732,50,194.254085
-3.961105,50,202.474032
-6.244599,50,210.687412
-9.943358,50,218.907287
-6.344843,50,227.177603
-10.497584,50,235.43247
-7.943337,50,243.779539
-7.41231,50,252.078821
-10.259044,50,260.332337
-0.042327,1,260.504053
-3.84191,50,268.793778
-6.857749,50,277.037291
-12.867372,50,285.2593
-8.247514,50,293.455243
-9.361963,50,301.722763
-6.066104,50,309.983024
-5.685219,50,318.237377
-6.181085,50,326.50902
-7.260267,50,334.804015
-3.340802,50,343.373952
-0.018507,1,343.535177
-8.596973,50,353.581874
-7.169002,50,361.902816
-3.844024,50,369.941964
-4.787799,50,377.960855
-16.428779,50,385.975213
-8.218341,50,393.98728
-10.981363,50,401.994939
-12.197361,50,410.468215
-7.918574,50,418.671792
-0.006782,1,418.839044
-4.317274,50,427.329073
-11.48307,50,435.646522
-9.949268,50,444.155829
-0.014124,1,444.330034
-6.8088,50,452.556323
-6.265113,50,460.763772
-6.435777,50,468.984204
-5.260102,50,477.205567
-2.706782,50,485.623967
-9.383689,50,493.891567
-7.992821,50,502.109833
-8.032468,50,510.409588
-10.25756,50,518.632888
-6.297499,50,526.89057
-12.571814,50,535.10874
-2.706269,50,543.363079
-0.036048,1,543.531038
-3.678531,50,551.738184
-21.65782,50,560.014593
-3.587062,50,568.246144
