#{"t_start": 1715275577.1597881, "env_id": "PandaPush-v3"}
r,l,t
-7.140201,50,0.921295
-6.186735,50,3.721623
-6.075226,50,11.941272
-8.543151,50,20.217196
-0.039447,1,20.472405
-9.287308,50,28.819744
-9.01378,50,37.12129
-13.296448,50,45.519884
-7.062452,50,53.707172
-15.907977,50,61.955084
-9.418372,50,70.255199
-7.772476,50,78.48946
-5.816142,50,86.664098
-14.690307,50,94.904638
-7.936485,50,103.10266
-0.046129,1,103.272062
-11.329666,50,111.468627
-7.008244,50,119.67684
-4.741029,50,127.913006
-3.364342,50,136.155129
-5.273674,50,144.410365
-9.620989,50,152.791144
-17.427552,50,161.155362
-10.465571,50,169.3445
-10.976882,50,177.538615
-5.187588,50,185.787909
-5.487775,50,194.092376
-10.785314,50,202.329458
-5.401127,50,210.527317
-6.166517,50,218.750975
-2.517808,50,227.02041
-12.573178,50,235.278806
-9.004755,50,243.615101
-0.034021,1,243.786335
-10.047708,50,252.085614
-2.54951,50,260.339173
-13.551974,50,268.637586
-5.250946,50,276.885838
-7.239346,50,285.098836
-8.017334,50,293.298396
-8.334484,50,301.561147
-9.493736,50,309.823724
-0.031884,1,309.989897
-14.586143,50,318.244328
-4.493448,50,326.51612
-0.046188,1,326.689326
-9.034278,50,334.976956
-0.039308,1,335.142883
-16.65149,50,343.702089
-1.450286,29,349.825047
-4.921564,50,358.714078
-5.135029,50,366.752176
-0.028402,1,366.917417
-7.183888,50,374.926402
-8.650308,50,382.946505
-12.523207,50,390.931931
-13.258027,50,398.965033
-5.708773,50,407.358849
-7.644656,50,415.54269
-10.005963,50,423.827731
-9.812268,50,432.435756
-6.611693,50,440.886149
-3.343506,50,449.12263
-2.535373,50,457.334448
-20.193157,50,465.54824
-8.077772,50,473.723517
-12.076816,50,482.1145
-4.379961,50,490.418828
-2.612864,50,498.691073
-14.534552,50,506.936807
-8.183819,50,515.222261
-6.114062,50,523.448154
-8.097306,50,531.656859
-10.943915,50,539.899021
-2.581715,50,548.145251
-5.071945,50,556.413182
-8.520609,50,564.637578
-0.03833,1,564.805306
-5.027043,50,573.029967
-14.571581,50,581.251129
-5.275189,50,589.545054
-7.480422,50,597.810897
-0.043422,1,597.970037
-11.113597,50,606.293212
-23.716221,50,614.47549
-7.989591,50,622.684646
-6.492751,50,630.941366
-14.223981,50,639.190253
-7.095097,50,647.389303
-8.203279,50,655.628901
-4.726264,50,663.956772
-14.800393,50,672.154649
-6.657594,50,680.418236
-4.272037,50,688.678012
-3.540965,50,696.879987
-9.632486,50,705.175796
-7.997884,50,713.527853
-11.307676,50,721.806301
-13.44174,50,730.04903
-11.621212,50,738.306742
-10.646389,50,746.739138
-7.844319,50,754.829919
-11.335404,50,762.924925
-6.014031,50,770.92773
-9.023667,50,778.929811
-7.166523,50,786.981651
-6.452524,50,795.167332
-4.835111,50,803.359409
-7.005197,50,811.562755
-3.563798,50,819.788209
-4.126712,50,828.380452
-3.236739,50,836.744453
-8.419449,50,845.012451
-9.515267,50,854.887103
-12.073727,50,864.965435
-13.212595,50,873.920916
-12.274215,50,882.932971
-11.040442,50,891.984455
-10.446335,50,901.030676
-5.076983,50,910.080307
-27.381224,50,919.123406
-2.803963,50,928.160986
-12.56,50,937.101857
-11.144107,50,946.158246
-9.162958,50,955.23704
-15.328046,50,964.268196
-3.87541,50,973.278694
-0.027451,1,973.459885
-8.850845,50,982.405967
-9.439104,50,991.486093
-4.552153,50,1000.549729
-3.212607,50,1009.592778
-10.944667,50,1018.585695
-5.253462,50,1027.660676
-10.975985,50,1036.670944
-4.756384,50,1045.680943
-4.661333,50,1054.71035
-17.719872,50,1063.71694
-6.018918,50,1072.783388
-0.024589,1,1072.960937
-7.586835,50,1081.98842
-9.332268,50,1091.039674
-9.986863,50,1100.184678
-9.459084,50,1109.298624
-4.464845,50,1118.366751
-7.840265,50,1127.408396
-4.068793,50,1136.438255
-7.33909,50,1145.509974
-6.84944,50,1154.591893
-6.271152,50,1163.637388
-5.782908,50,1172.355909
-5.843892,50,1180.92305
-6.696077,50,1189.278893
-0.015334,1,1189.441564
-5.708808,50,1197.714604
