#{"t_start": 1715275577.136533, "env_id": "PandaPush-v3"}
r,l,t
-5.798818,50,0.94558
-8.390562,50,3.744948
-13.069299,50,11.965952
-6.449249,50,20.241729
-8.252882,50,28.665208
-3.411622,50,36.98198
-0.029237,1,37.145381
-7.34912,50,45.544565
-0.028658,1,45.704514
-6.633735,50,53.902659
-9.002368,50,62.206739
-6.312788,50,70.445041
-9.16482,50,78.675684
-10.421569,50,86.849454
-12.661279,50,95.093721
-7.306241,50,103.295678
-13.847749,50,111.49318
-0.046211,1,111.657253
-9.766327,50,119.864304
-4.732495,50,128.114893
-8.463766,50,136.337905
-12.675041,50,144.593084
-8.52521,50,152.992651
-12.507466,50,161.349675
-2.958782,50,169.537501
-14.37862,50,177.724404
-11.274966,50,185.978197
-7.595944,50,194.283507
-6.332259,50,202.50486
-5.257179,50,210.718662
-11.149956,50,218.93855
-9.206566,50,227.208836
-8.110293,50,235.462786
-16.13887,50,243.810231
-7.732604,50,252.109814
-9.55423,50,260.36352
-14.219329,50,268.662078
-4.905681,50,276.910581
-18.588468,50,285.123033
-10.588942,50,293.322493
-8.145094,50,301.584592
-6.584942,50,309.847863
-14.545376,50,318.103051
-0.035151,1,318.267514
-8.062593,50,326.540252
-4.222773,50,334.835117
-4.628982,50,343.405119
-8.725671,50,353.433296
-0.039837,1,353.612619
-12.63049,50,361.934171
-2.978729,50,369.972017
-8.516141,50,377.992272
-9.734281,50,386.006375
-13.183364,50,394.016884
-8.448477,50,402.025954
-7.555748,50,410.499234
-7.890318,50,418.702872
-10.279473,50,427.184906
-11.377381,50,435.520434
-7.066048,50,444.019592
-12.543112,50,452.254728
-11.805659,50,460.464009
-3.654371,50,468.684599
-7.532489,50,476.903116
-3.642408,50,485.322602
-15.202201,50,493.572545
-11.334253,50,501.808887
-8.714202,50,510.106333
-24.076069,50,518.334736
-4.221965,50,526.594892
-7.057159,50,534.81348
-13.312216,50,543.068495
-7.541454,50,551.282008
-8.175682,50,559.557406
-7.555935,50,567.773393
-6.06738,50,576.009541
-9.506025,50,584.256344
-0.032054,1,584.417579
-16.185419,50,592.695937
-12.690666,50,600.96422
-3.82017,50,609.278998
-6.113806,50,617.468288
-4.749006,50,625.669303
-8.400525,50,633.944844
-8.12834,50,642.158051
-0.04322,1,642.317539
-0.03855,1,642.483198
-4.224326,50,650.70555
-12.704687,50,658.928009
-9.123187,50,667.25152
-8.968705,50,675.504825
-10.571232,50,683.722664
-5.616714,50,691.975819
-5.149711,50,700.199357
-7.4928,50,708.592967
-3.396136,50,716.879833
-3.641155,50,725.113479
-10.615299,50,733.386135
-7.63395,50,741.850101
-7.509588,50,750.002381
-5.143673,50,758.111251
-14.46648,50,766.1434
-14.059658,50,774.148346
-12.24969,50,782.187527
-5.515641,50,790.231524
-5.067531,50,798.454049
-0.0391,1,798.614595
-17.533359,50,806.817295
-6.475739,50,815.051049
-13.298764,50,823.582781
-14.291621,50,831.861452
-16.196274,50,840.246218
-6.774793,50,849.035038
-0.039881,1,849.238936
-13.377088,50,859.420205
-6.835996,50,868.885764
-14.346293,50,877.877581
-10.153724,50,887.003632
-7.351763,50,895.972057
-5.419591,50,905.051689
-8.333628,50,914.081629
-4.193076,50,923.123604
-5.756809,50,932.0935
-4.585298,50,941.097188
-0.023354,1,941.286887
-9.753861,50,950.348693
-14.51643,50,959.400082
-5.553548,50,968.451509
-9.450127,50,977.431773
-13.905013,50,986.456375
-5.64167,50,995.506897
-9.120313,50,1004.553262
-7.283903,50,1013.579191
-5.978621,50,1022.5795
-8.389371,50,1031.652766
-10.663743,50,1040.640433
-13.182052,50,1049.677121
-7.335661,50,1058.716477
-3.504098,50,1067.720759
-13.866552,50,1076.771552
-5.997895,50,1085.804121
-0.048135,1,1085.986266
-0.032171,1,1086.169898
-9.538039,50,1095.296676
-6.820602,50,1104.439372
-6.391687,50,1113.486319
-9.520718,50,1122.539691
-19.899361,50,1131.595963
-4.340452,50,1140.65074
-2.894744,50,1149.703312
-10.245072,50,1158.763078
-13.736414,50,1167.885046
-0.016166,1,1168.057086
-3.345169,50,1176.373235
-5.338394,50,1184.966035
-11.646383,50,1193.2701
-15.579493,50,1201.522129
-18.306606,50,1209.73249
-6.950449,50,1218.076313
-6.966873,50,1226.500725
-2.611592,50,1234.885305
-12.390816,50,1243.237576
-6.486952,50,1251.639141
-13.069319,50,1260.257006
-3.451028,50,1269.015485
-7.232062,50,1278.070436
-4.503502,50,1287.076434
-7.140247,50,1296.145434
-0.026378,1,1296.311001
-7.571195,50,1305.418039
-14.412225,50,1314.506244
-12.78694,50,1323.545336
-9.833471,50,1332.620188
-7.066732,50,1341.694122
-13.060096,50,1350.809265
-11.551455,50,1359.903723
-6.303579,50,1368.954828
-8.550312,50,1377.970403
-6.662919,50,1387.053268
-2.956407,50,1396.162792
-13.10186,50,1405.278281
-9.335504,50,1414.34741
-10.184183,50,1423.391685
-15.064623,50,1432.4235
-3.011826,50,1441.444885
-10.910324,50,1450.485714
-0.034974,1,1450.671807
-12.075846,50,1459.686971
-12.809393,50,1468.738158
-4.626582,50,1477.744408
-15.054815,50,1486.750891
-9.038781,50,1495.829402
-8.939512,50,1504.853308
-2.543347,50,1513.82536
-10.162794,50,1522.826176
-4.996464,50,1531.905973
