#{"t_start": 1715275577.209534, "env_id": "PandaPush-v3"}
r,l,t
-7.635625,50,0.872499
-9.091895,50,3.673387
-3.418097,50,11.891748
-14.606895,50,20.168873
-11.926252,50,28.591727
-8.741665,50,36.908766
-0.031378,1,37.072549
-10.293614,50,45.47179
-9.214768,50,53.658486
-10.124021,50,61.906698
-13.696399,50,70.206198
-4.837841,50,78.439935
-0.046784,1,78.601369
-8.834854,50,86.775751
-6.485074,50,95.020713
-0.015106,1,95.18956
-12.310598,50,103.385459
-0.021483,1,103.549874
-0.047589,1,103.715895
-10.001771,50,111.899787
-4.638243,50,120.124159
-3.723414,50,128.365241
-16.530896,50,136.599479
-9.450663,50,144.824792
-8.852473,50,153.253537
-8.911181,50,161.60664
-6.062775,50,169.783111
-6.15298,50,177.978779
-11.055336,50,186.232454
-13.525872,50,194.543602
-8.007066,50,202.758279
-0.004649,1,202.917486
-6.806142,50,211.153015
-9.28843,50,219.357428
-5.218332,50,227.639113
-8.3978,50,235.878621
-0.029045,1,236.047334
-4.291043,50,244.404619
-10.416805,50,252.691415
-5.612132,50,260.956408
-9.974819,50,269.244593
-9.54343,50,277.482108
-7.842468,50,285.701566
-3.909504,50,293.902888
-6.553207,50,302.18901
-5.170026,50,310.437796
-6.846442,50,318.693611
-9.498371,50,326.983789
-8.369599,50,335.261236
-13.263965,50,343.819379
-9.781179,50,353.89424
-6.015379,50,362.179003
-5.576424,50,370.230126
-11.078865,50,378.250899
-10.047003,50,386.254322
-13.993725,50,394.267256
-13.734064,50,402.277217
-0.046602,1,402.445377
-10.086397,50,410.913487
-13.112994,50,419.119271
-0.049736,1,419.278715
-8.769243,50,427.798457
-3.255759,50,436.105031
-6.003517,50,444.616107
-10.344053,50,452.840058
-0.039082,1,453.002251
-8.165698,50,461.208631
-2.939239,50,469.429073
-12.32863,50,477.649423
-7.663862,50,486.079971
-0.005266,1,486.246561
-9.602874,50,494.520866
-8.233655,50,502.730376
-11.442597,50,511.042893
-6.502867,50,519.267782
-12.090613,50,527.506069
-10.654824,50,535.729657
-12.237675,50,543.988914
-7.43882,50,552.178204
-7.309751,50,560.46304
-6.653693,50,568.718455
-3.844273,50,576.917628
-13.722238,50,585.183403
-11.480033,50,593.44181
-10.041404,50,601.729031
-6.063801,50,610.0222
-17.86494,50,618.214123
-0.029595,1,618.379387
-12.065249,50,626.586053
-9.504779,50,634.863701
-4.207502,50,643.074849
-10.821121,50,651.297117
-12.259631,50,659.537934
-10.345092,50,667.82825
-5.621977,50,676.101202
-12.864585,50,684.290752
-6.294933,50,692.550451
-11.096305,50,700.798794
-6.257334,50,709.191882
-4.986286,50,717.459187
-0.025787,1,717.621223
-11.844038,50,725.866437
-10.658337,50,734.145479
-8.87534,50,742.593417
-11.504665,50,750.722088
-18.33058,50,758.875063
-4.424938,50,766.871777
-14.497404,50,774.873347
-6.140687,50,782.912937
-6.024067,50,790.973766
-5.385666,50,799.197318
-5.674224,50,807.394988
-4.301005,50,815.626193
-14.227802,50,824.143796
-4.574657,50,832.429306
-0.049453,1,832.590423
-10.766731,50,840.982761
-8.673154,50,849.968467
-14.179167,50,860.139803
-12.129552,50,869.543673
-11.446944,50,878.51662
-4.530332,50,887.661764
-3.565044,50,896.625193
-7.287742,50,905.700092
-3.354738,50,914.733038
-14.89784,50,923.782202
-3.365413,50,932.721141
-0.041458,1,932.902775
-3.728507,50,941.93267
-7.559967,50,951.088686
-6.605661,50,960.039005
-0.044004,1,960.223892
-13.90697,50,969.275308
-4.837313,50,978.241838
-9.146027,50,987.282509
-8.615106,50,996.334629
-8.072251,50,1005.382446
-11.686539,50,1014.418815
-14.342087,50,1023.393492
-6.668842,50,1032.474478
-4.336379,50,1041.455204
-8.228706,50,1050.504659
-10.572522,50,1059.537959
-6.454871,50,1068.568315
-7.02476,50,1077.603983
-9.494511,50,1086.637867
-8.83216,50,1095.774582
-9.672726,50,1104.892256
-9.702275,50,1113.95797
-11.062566,50,1123.012762
-6.065312,50,1132.079977
-9.844663,50,1141.127425
-14.414469,50,1150.18934
-13.59181,50,1159.240376
-10.896959,50,1168.321588
-0.047758,1,1168.495549
-9.61691,50,1176.805485
-0.037905,1,1176.971409
-9.915821,50,1185.553234
-15.027531,50,1193.858567
-5.382697,50,1202.109394
-6.542994,50,1210.31211
-3.839376,50,1218.674983
-6.044002,50,1227.086636
-10.962153,50,1235.48527
-7.618519,50,1243.840193
-16.478039,50,1252.223427
-3.275752,50,1260.88854
-6.667964,50,1269.668885
-0.038954,1,1269.848364
-8.883702,50,1278.879519
-11.356176,50,1287.901381
-10.842901,50,1296.976385
-0.038488,1,1297.155661
-6.231521,50,1306.241427
-5.270197,50,1315.318669
-3.230973,50,1324.370534
-8.60427,50,1333.467781
-3.641391,50,1342.549976
-0.045457,1,1342.729265
-2.711196,50,1351.838394
-8.284795,50,1360.915937
-8.955024,50,1369.975431
-4.833256,50,1379.004515
-4.530832,50,1388.065267
-10.076322,50,1397.158514
-8.491832,50,1406.304357
-6.740386,50,1415.336386
-7.060938,50,1424.413734
-7.889415,50,1433.422932
-5.417223,50,1442.467157
-6.513833,50,1451.496074
-12.671512,50,1460.509587
-11.950314,50,1469.585132
-8.830707,50,1478.574555
-3.493604,50,1487.58037
-5.757933,50,1496.669165
-9.521121,50,1505.668787
-9.344264,50,1514.646776
-3.840919,50,1523.652658
-8.510998,50,1532.740608
-0.020132,1,1532.922569
-15.708521,50,1541.956108
-13.877445,50,1551.005975
-9.273948,50,1560.110531
-13.883233,50,1569.090099
-5.584113,50,1578.161915
-13.570815,50,1587.221549
-11.070096,50,1596.255391
-8.721676,50,1605.307015
-2.906005,50,1614.365246
-14.149161,50,1623.393153
-0.022734,1,1623.575322
-6.064881,50,1632.560098
-4.028514,50,1641.61671
-7.467298,50,1650.643571
-7.484267,50,1659.66371
-4.472959,50,1668.675809
-7.165382,50,1677.717769
-9.991304,50,1686.705497
-2.847523,50,1695.764007
-4.076129,50,1704.723338
-12.345711,50,1713.77786
-10.701627,50,1722.533285
-0.036089,1,1722.699044
-11.302772,50,1730.993553
-4.864733,50,1739.244445
-0.004278,1,1739.410348
-9.314238,50,1747.653025
-12.530114,50,1755.925474
-5.324587,50,1764.241199
-3.906687,50,1772.61941
-30.315602,50,1781.565956
-7.121804,50,1790.526106
-8.842754,50,1799.493386
-10.410245,50,1808.494008
-10.477225,50,1817.499571
-9.526091,50,1826.5685
-6.319775,50,1835.579805
-6.460122,50,1844.531497
-7.934328,50,1853.61814
-12.399111,50,1862.596447
-5.717658,50,1871.482061
-4.976802,50,1880.439817
-7.00878,50,1889.423949
-8.553051,50,1898.478672
-0.032964,1,1898.66007
-2.509555,50,1907.631644
-7.163253,50,1916.540474
-12.350516,50,1925.551657
-6.432516,50,1934.535999
-9.976082,50,1943.452253
-8.06705,50,1952.37668
-12.01228,50,1961.341823
-6.907827,50,1970.264051
-12.316262,50,1979.171749
-14.719798,50,1988.184994
-7.663435,50,1997.175343
-2.812742,50,2006.05545
-12.482988,50,2015.055411
-5.901142,50,2024.044568
-12.217364,50,2033.032166
-5.756762,50,2041.993301
-11.209687,50,2050.974072
-7.630416,50,2059.996091
-12.052786,50,2069.091391
-9.119322,50,2077.829394
-13.21811,50,2086.360313
-3.954885,50,2095.120686
-4.371302,50,2103.82119
-7.439535,50,2112.511562
-4.579954,50,2121.188857
-10.060689,50,2129.868982
-0.045417,1,2130.040879
-3.57724,50,2138.779689
-7.21162,50,2147.46142
-3.318853,50,2156.103281
-8.262087,50,2164.761827
-13.898896,50,2173.580051
-5.521226,50,2182.260745
-5.721297,50,2190.90277
-5.829288,50,2199.601199
-13.340383,50,2208.294239
-0.041471,1,2208.470898
-3.767918,50,2217.07914
-14.634661,50,2225.80729
-7.603047,50,2234.49417
-0.022916,1,2234.66588
-6.592233,50,2243.340258
-3.259432,50,2252.050149
-12.270561,50,2260.697993
-2.587005,50,2269.353723
-2.575206,50,2278.023245
-9.963471,50,2286.537911
-6.621355,50,2295.133568
-12.185123,50,2303.760898
-3.814404,50,2312.890708
-12.551135,50,2321.464907
-7.877319,50,2330.044935
-4.414041,50,2338.578414
-14.686336,50,2347.057804
-6.56515,50,2355.649136
-4.825376,50,2364.169467
-9.390792,50,2372.703542
-14.741897,50,2381.234891
-10.581083,50,2389.798943
-10.058562,50,2398.439194
-9.647159,50,2406.994278
-9.302639,50,2415.570309
-14.260183,50,2424.171213
-19.722559,50,2432.719321
-3.795412,50,2441.28921
-6.341331,50,2449.803464
-0.048231,1,2449.97338
-4.717155,50,2458.67999
-11.11806,50,2467.262534
-11.036878,50,2475.872288
-0.021627,1,2476.035949
-10.867706,50,2484.64732
-9.092971,50,2493.17838
-0.038601,1,2493.377909
-6.384259,50,2502.002272
-5.811086,50,2510.612279
-3.465286,50,2519.195936
-11.011133,50,2527.726369
-13.722541,50,2536.30917
-9.743571,50,2544.913527
-14.80252,50,2553.53841
-9.188945,50,2562.183042
-3.35127,50,2570.787753
-13.81566,50,2579.379456
-12.462336,50,2587.684875
-16.767248,50,2595.94706
-13.607859,50,2604.228416
-14.21184,50,2612.505959
-4.173411,50,2620.84954
-0.045444,1,2621.016326
-12.741844,50,2629.392868
-4.889183,50,2637.712127
-10.973262,50,2646.145073
-3.997161,50,2654.537482
-6.359148,50,2662.926248
-23.536425,50,2671.388391
-7.772516,50,2679.69991
-9.119825,50,2688.104748
-0.037241,1,2688.271095
-0.80787,11,2690.125306
-3.405216,50,2698.472148
-4.130539,50,2706.839543
-5.535634,50,2715.23007
-3.578875,50,2723.598741
-4.706406,50,2731.99098
-10.377343,50,2740.329408
-10.569496,50,2748.705182
-11.169219,50,2757.124736
-10.39405,50,2765.46297
-11.208824,50,2773.83165
-0.769378,8,2775.161335
-3.353008,50,2783.560082
-4.860414,50,2791.97497
-0.041203,1,2792.139728
-11.980329,50,2800.569545
-8.426151,50,2808.935357
-11.739833,50,2817.316538
-7.531518,50,2825.669686
-3.066778,50,2834.006858
-11.584835,50,2842.435837
-9.886222,50,2850.87386
-3.356439,50,2859.188073
-7.662636,50,2867.547348
-7.191485,50,2875.896878
-3.741357,50,2884.254859
-6.945499,50,2892.651177
-13.434686,50,2901.101432
-12.309879,50,2909.524794
-6.712417,50,2917.917637
-9.087033,50,2926.320209
-10.135149,50,2934.744145
-8.040642,50,2943.161328
-9.391296,50,2951.529783
-0.026859,1,2951.698624
-11.268103,50,2960.138802
-8.030053,50,2968.530125
-0.023238,1,2968.696451
-9.759084,50,2977.082311
-1.421237,11,2978.905431
-0.029578,1,2979.078575
-8.058772,50,2987.474624
-21.466778,50,2995.811497
-0.03883,1,2995.97362
-5.254821,50,3004.335445
-7.568073,50,3012.730084
-12.112054,50,3021.134815
-0.045754,1,3021.306726
-0.042418,1,3021.473534
-15.968954,50,3029.929958
-11.064863,50,3038.32708
