#{"t_start": 1715275577.157386, "env_id": "PandaPush-v3"}
r,l,t
-2.991431,50,0.923348
-9.559488,50,3.723947
-5.054406,50,11.944939
-3.009776,50,20.219654
-2.61703,50,28.642297
-8.588102,50,36.959792
-5.964568,50,45.354471
-3.275246,50,53.546973
-3.251493,50,61.742956
-0.048118,1,61.957463
-11.028044,50,70.257288
-7.876606,50,78.491874
-9.445284,50,86.667
-9.689689,50,94.906852
-9.851177,50,103.105174
-7.059613,50,111.309846
-4.782091,50,119.517049
-14.106631,50,127.749198
-2.545979,50,135.988961
-5.037702,50,144.253623
-7.795432,50,152.626545
-8.782576,50,160.991386
-4.49715,50,169.187863
-3.195473,50,177.378747
-6.421469,50,185.622151
-6.950163,50,193.93197
-3.053265,50,202.153979
-5.229914,50,210.358817
-14.29859,50,218.586519
-8.91817,50,226.855722
-2.676626,50,235.122273
-2.884175,50,243.449617
-0.048578,1,243.617666
-4.026105,50,251.932527
-3.878407,50,260.179338
-4.670525,50,268.470815
-0.037588,1,268.639948
-7.908262,50,276.888681
-3.072502,50,285.10122
-5.710422,50,293.300627
-8.259601,50,301.563633
-0.014787,1,301.731948
-12.148461,50,309.992414
-8.531679,50,318.246685
-14.419761,50,326.518483
-9.639503,50,334.81328
-0.012527,1,334.979055
-5.579554,50,343.544675
-3.526093,50,353.591163
-5.586962,50,361.912572
-4.207829,50,369.951163
-4.675845,50,377.970143
-5.851094,50,385.984522
-11.424517,50,393.996643
-4.769469,50,402.004285
-6.430695,50,410.477451
-7.268934,50,418.680845
-10.654154,50,427.162985
-11.288547,50,435.499332
-13.866891,50,443.997472
-3.880953,50,452.232796
-10.223905,50,460.443048
-4.492176,50,468.66275
-4.411527,50,476.881004
-7.039291,50,485.300938
-11.62535,50,493.551286
-8.118376,50,501.787393
-7.694555,50,510.084478
-9.189287,50,518.313551
-0.025707,1,518.474823
-8.849902,50,526.735199
-0.037161,1,526.899859
-3.392619,50,535.11779
-9.627632,50,543.371617
-10.74467,50,551.58388
-26.306348,50,559.869171
-14.945981,50,568.087577
-13.984474,50,576.31775
-12.418792,50,584.564724
-0.014185,1,584.73466
-12.678794,50,593.011042
-11.511708,50,601.27699
-6.29854,50,609.598292
-18.32332,50,617.779676
-0.020712,1,617.935346
-17.210199,50,626.14544
-12.77194,50,634.414492
-15.473788,50,642.62737
-15.243288,50,650.854809
-10.61045,50,659.070582
-9.595509,50,667.386564
-4.376716,50,675.65092
-9.261975,50,683.86404
-6.87087,50,692.120591
-0.544599,8,693.416602
-7.274783,50,701.684592
-8.767527,50,710.061135
-4.400209,50,718.349776
-8.598347,50,726.588633
-8.893701,50,734.848375
-11.773195,50,743.277618
-8.482798,50,751.431644
-0.043061,1,751.593112
-11.938679,50,759.717278
-5.871987,50,767.717843
-11.146531,50,775.734826
-9.971498,50,783.764127
-4.529726,50,791.832751
-0.026917,1,792.003805
-6.486459,50,800.231977
-7.52656,50,808.437516
-11.064381,50,816.65485
-9.491861,50,825.212859
-13.082993,50,833.455253
-4.770067,50,841.884033
-3.24961,50,851.03654
-5.813474,50,861.153924
-5.770706,50,870.491584
-14.753463,50,879.486613
-0.02502,1,879.67085
-5.995044,50,888.788465
-10.625944,50,897.77585
-5.285944,50,906.840192
-9.404412,50,915.883512
-8.975979,50,924.932316
-5.603139,50,933.864141
-0.040711,1,934.040384
-2.994187,50,943.078472
-7.62187,50,952.18881
-6.893118,50,961.176809
-8.630357,50,970.228667
-8.111305,50,979.173822
-12.438417,50,988.237688
-7.38937,50,997.293205
-10.510834,50,1006.346889
-6.153767,50,1015.365179
-2.630895,50,1024.352134
-3.45837,50,1033.415151
-11.143869,50,1042.394819
-10.499783,50,1051.442313
-11.522071,50,1060.474072
-3.28403,50,1069.529689
-10.536222,50,1078.560097
-13.269811,50,1087.581291
-6.700719,50,1096.722841
-11.833952,50,1105.856204
-8.352228,50,1114.918603
-6.361535,50,1123.972859
-11.459524,50,1133.017966
-8.454853,50,1142.053712
-0.047892,1,1142.236528
-10.639132,50,1151.340495
-9.339969,50,1160.381752
-3.542162,50,1169.364933
-9.348069,50,1177.689154
-11.570315,50,1186.270699
-13.927104,50,1194.576038
-8.509772,50,1202.816323
-4.306169,50,1211.040199
-0.040595,1,1211.204675
-0.043861,1,1211.369531
-12.642339,50,1219.727326
-2.9286,50,1228.148744
-8.279096,50,1236.5327
-9.440789,50,1244.897361
-6.905233,50,1253.28326
-7.246178,50,1261.928664
-6.847497,50,1270.798693
-8.337442,50,1279.850899
-4.455312,50,1288.839874
-11.283379,50,1297.940635
-10.364207,50,1307.025068
-14.226162,50,1316.110589
-7.578586,50,1325.150101
-12.080888,50,1334.243002
-7.643986,50,1343.341486
-12.76411,50,1352.440035
-7.370119,50,1361.514918
-9.065099,50,1370.549725
-11.387066,50,1379.588212
-0.015451,1,1379.769825
-4.034063,50,1388.8568
-11.264988,50,1397.920969
-6.314003,50,1407.08448
-11.410582,50,1416.095634
-5.196266,50,1425.172564
-3.454473,50,1434.195049
-9.429236,50,1443.252614
-2.879139,50,1452.26366
-6.190091,50,1461.298852
-4.438455,50,1470.368578
-15.469192,50,1479.338059
-7.244414,50,1488.371197
-12.393819,50,1497.434883
-0.046688,1,1497.618485
-13.796561,50,1506.623766
-14.036468,50,1515.600635
-6.186915,50,1524.599057
-8.439823,50,1533.681904
-14.758374,50,1542.727665
-5.590726,50,1551.776371
-3.867125,50,1560.875954
-5.020153,50,1569.870842
-5.955315,50,1578.944311
-2.790166,50,1588.006945
-13.541918,50,1597.04248
-11.629387,50,1606.096973
-5.383941,50,1615.144451
-14.336304,50,1624.169465
-7.601379,50,1633.153481
-13.959354,50,1642.20791
-11.489699,50,1651.234855
-5.658655,50,1660.265563
-3.497193,50,1669.280916
-9.169178,50,1678.303419
-0.022202,1,1678.472232
-4.363247,50,1687.486232
-7.102667,50,1696.540568
-9.012023,50,1705.495355
-7.541367,50,1714.562731
-9.333951,50,1723.244728
-5.01432,50,1731.530411
-5.800135,50,1739.79447
-11.56225,50,1748.037961
-13.855076,50,1756.314603
-5.891876,50,1764.623298
-8.951963,50,1773.151124
-3.794934,50,1781.96875
-0.022931,1,1782.143411
-6.793282,50,1791.118016
-7.531547,50,1800.09837
-11.941369,50,1809.078155
-13.255681,50,1818.112963
-0.047883,1,1818.282987
-10.360688,50,1827.336267
-7.016444,50,1836.340234
-8.8935,50,1845.315448
-7.780189,50,1854.385788
-14.556697,50,1863.361606
-0.029332,1,1863.531999
-10.256336,50,1872.411944
-5.926024,50,1881.388176
-7.059076,50,1890.386831
-5.798,50,1899.424826
-4.383227,50,1908.389411
-8.288512,50,1917.308845
-8.151049,50,1926.335042
-16.511747,50,1935.2938
-0.039973,1,1935.46789
-0.594034,8,1936.894079
-10.938798,50,1945.796395
-5.022075,50,1954.773467
-7.981485,50,1963.674127
-10.795581,50,1972.642371
-0.025008,1,1972.812926
-6.151729,50,1981.732461
-8.563231,50,1990.777063
-0.03727,1,1990.950227
-8.916027,50,1999.896239
-4.557329,50,2008.817898
-3.053366,50,2017.809922
-16.542013,50,2026.78055
-0.039919,1,2026.954231
-4.936753,50,2035.951262
-9.489762,50,2044.896856
-10.92442,50,2053.965424
-6.050356,50,2062.905507
-4.966421,50,2072.007999
-4.305829,50,2080.588106
-9.318997,50,2089.288604
-12.883362,50,2097.950981
-5.319988,50,2106.652155
-7.679507,50,2115.341843
-17.401736,50,2124.018854
-0.41681,6,2125.065481
-14.971048,50,2133.760181
-9.685253,50,2142.465671
-8.847609,50,2151.15231
-6.161049,50,2159.786171
-11.355468,50,2168.5883
-7.1649,50,2177.311124
-4.94433,50,2185.941221
-11.980514,50,2194.593387
-10.488869,50,2203.291111
-11.841637,50,2211.965734
-2.62501,50,2220.651323
-7.819575,50,2229.305758
-10.088166,50,2238.004271
-3.707187,50,2246.703737
-9.23337,50,2255.421537
-0.020659,1,2255.583955
-9.11419,50,2264.202317
-0.048995,1,2264.373988
-11.745433,50,2273.029757
-10.038918,50,2281.674241
-4.855707,50,2290.220921
-8.064397,50,2298.810531
-6.83876,50,2307.658546
-14.466762,50,2316.585313
