#{"t_start": 1715023247.254488, "env_id": "None"}
r,l,t
-120.231488,501,1.077332
-120.603969,501,1.706133
-114.922721,501,2.339059
-118.784482,501,2.955692
-120.074577,501,10.032597
-116.568783,501,10.65001
-115.357366,501,11.258874
-115.540512,501,11.867416
-113.235406,501,18.886658
-111.983499,501,19.478103
-114.301605,501,20.078802
-114.850506,501,20.675807
-110.211435,501,27.736165
-114.015645,501,28.328542
-110.056399,501,28.93286
-107.708128,501,29.544987
-114.122836,501,36.580088
-108.873286,501,37.210859
-109.413363,501,37.81603
-113.607685,501,38.44572
-106.8341,501,45.498315
-105.492484,501,46.116471
-103.745909,501,46.732341
-108.573887,501,47.356152
-103.580478,501,54.522937
-99.915599,501,55.133551
-100.954524,501,55.765786
-95.991564,501,56.383617
-100.410752,501,63.457008
-97.555675,501,64.076728
-94.780331,501,64.685475
-94.234539,501,65.294747
-96.496791,501,72.372528
-87.388081,501,73.011623
-90.21136,501,73.663087
-88.793401,501,74.324067
-95.145339,501,81.430704
-84.392437,501,82.073671
-83.022098,501,82.753982
-84.650874,501,83.504748
-85.475532,501,91.125491
-83.47457,501,91.800818
-83.728102,501,92.458643
-81.479442,501,93.126142
-84.611634,501,100.402617
-81.782867,501,101.054857
-83.121223,501,101.697363
-80.611265,501,102.344985
-80.633497,501,103.047815
-79.605333,501,110.207143
-73.020512,501,110.912572
-77.959784,501,111.612486
-76.465837,501,112.312234
-79.230885,501,119.467692
-72.97091,501,120.165528
-78.031264,501,120.930321
-78.074405,501,121.753687
-74.634084,501,129.127397
-71.504409,501,130.088124
-70.828884,501,131.144166
-69.367402,501,132.320674
-49.516179,313,139.463015
-69.569589,501,140.62007
-71.029877,501,141.862005
-71.091772,501,143.375224
-69.115048,501,151.448898
-71.622561,501,152.980256
-45.827502,288,153.993429
-47.211911,298,154.930407
-43.587094,277,155.989386
-68.30919,501,157.470868
-44.148278,275,164.958715
-42.741855,268,166.078459
-42.131639,265,167.050274
-41.937158,259,168.012824
-44.891982,281,169.136267
-42.65119,266,170.1866
-45.198098,286,171.246349
-44.805572,286,178.795749
-41.211693,261,179.898692
-43.456922,276,180.953374
-38.322953,242,182.041694
-42.400435,267,183.145411
-42.548091,270,184.192174
-40.276241,252,185.084953
-43.872143,276,186.206206
-40.027756,251,193.788087
-38.980561,248,194.873404
-39.666272,251,195.978806
-38.48741,244,197.142197
-42.433089,265,198.259615
-40.112677,250,199.290422
-40.557326,255,200.389459
-38.895379,248,201.474733
-40.839423,253,209.081758
-38.015726,237,210.175366
-38.931349,244,211.323643
-39.941711,251,212.456728
-39.737281,252,213.652678
-39.201525,250,214.889128
-40.371739,251,216.030003
-38.049244,241,217.159845
-36.044507,228,218.26311
-37.406049,237,226.656867
-36.159386,225,227.689753
-36.997807,230,228.779578
-36.25154,225,229.868703
-38.405747,242,231.057747
-38.784961,241,232.085285
-37.719645,234,233.100984
-38.458995,241,234.262354
-35.830237,225,242.509217
-38.503055,244,243.541903
-35.90391,227,244.626207
-35.536994,226,245.635387
-35.913021,225,246.714588
-37.349409,233,247.797272
-36.560932,226,248.806647
-36.664339,229,249.885321
-35.861409,221,250.956297
-34.713967,219,259.268496
-34.343373,214,260.260549
-34.509479,216,261.326239
-37.105087,231,262.47163
-34.665048,216,263.539847
-35.653131,222,264.507241
-35.828854,222,265.596744
-34.174555,215,266.589523
-34.97069,217,267.662794
-34.641077,215,268.595187
-34.068115,210,277.18557
-33.443477,209,278.248914
-32.767482,205,279.237518
-35.439536,218,280.304564
-35.003266,218,281.306713
-33.525993,211,282.363004
-35.157739,220,283.505028
-34.431458,216,284.573322
-33.749406,209,285.629018
-33.779923,211,293.749924
-32.647474,202,294.830534
-33.638071,209,295.88798
-33.372002,206,296.938706
-33.089516,207,297.993588
-31.838144,200,298.972984
-33.457836,206,300.024642
-36.282618,223,301.097381
-33.435103,208,302.149032
-33.670478,210,303.206777
-34.270529,212,311.442461
-32.621711,204,312.426142
-31.751244,200,313.471605
-32.434213,201,314.520526
-32.563443,203,315.56778
-31.806094,199,316.542867
-31.155627,194,317.510576
-31.971151,201,318.569911
-33.540459,207,319.624815
-31.289987,196,320.598359
-31.565898,196,328.670023
-33.519505,208,329.659625
-31.850312,198,330.571747
-30.93673,193,331.615656
-31.210293,195,332.586552
-30.857229,192,333.623432
-31.655063,196,334.602042
-29.925982,186,335.573735
-31.963455,198,336.622612
-31.049199,194,337.669262
-31.263902,195,338.713121
-29.697231,185,346.860055
-29.724104,185,347.824672
-30.138499,191,348.860415
-29.910276,185,349.827637
-31.074752,194,350.868142
-31.374233,196,351.907482
-30.524777,190,352.944339
-30.303374,190,353.91133
-30.048755,188,354.96495
-29.95615,187,355.925437
-30.15151,186,356.953699
-29.847386,185,365.085851
-29.752722,187,366.12846
-29.876142,185,367.165638
-29.437127,185,368.056529
-29.80154,185,369.087356
-29.702665,182,370.116455
-30.093518,189,371.081238
-29.968856,185,372.182725
-28.982755,181,373.075152
-29.488361,183,374.100938
-29.788625,185,375.132145
-29.282317,183,383.344423
-30.292401,188,384.450157
-29.32303,182,385.365303
-29.771433,184,386.395204
-28.801512,180,387.285481
-30.683719,191,388.460254
-28.894632,179,389.2749
-29.588765,183,390.371758
-30.397213,188,391.403179
-30.205875,189,392.444824
-28.445179,177,393.400016
-29.338376,184,401.510843
-29.283814,181,402.403843
-28.603363,178,403.425519
-28.88297,181,404.447947
-29.431009,185,405.474979
-28.559163,178,406.431996
-28.53157,178,407.382897
-28.933953,178,408.340849
-29.327187,183,409.367646
-28.96145,182,410.398552
-28.476006,177,411.353712
-29.751094,185,419.686902
-29.411148,185,420.726768
-29.385268,185,421.755696
-28.387755,177,422.774165
-28.622448,178,423.802767
-28.284085,175,424.829524
-28.616276,178,425.853005
-29.353795,185,426.88269
-29.817309,188,427.865921
-28.406068,176,428.887427
-28.77017,180,429.912999
-28.541842,177,430.861899
-29.145595,181,439.065331
-28.703403,180,440.028784
-28.225927,176,440.91595
-28.736793,179,441.940576
-28.310737,176,442.894172
-29.136581,184,443.99732
-28.34668,176,444.972172
-29.81785,184,446.06516
-28.400497,177,447.086193
-28.16954,176,448.039852
-28.414213,177,449.066992
-28.778821,181,457.063871
-28.608349,179,458.089755
-29.352003,183,459.047787
-29.235559,180,460.072394
-29.039915,179,461.094436
-28.956947,183,462.123251
-29.319913,182,463.154622
-27.978271,175,464.105595
-28.3369,177,465.12366
-29.403252,183,466.157305
-28.360763,176,467.17931
-28.587865,178,475.352873
-28.994731,179,476.3924
-29.165592,182,477.420076
-29.268159,181,478.447589
-28.007217,175,479.469427
-28.458287,178,480.495703
-28.431728,178,481.532258
-29.23385,181,482.571323
-29.071705,182,483.664679
-28.868354,180,484.687711
-28.81277,178,485.642943
-28.083488,174,486.664109
-28.833875,179,494.748052
-28.778481,182,495.777025
-28.313217,176,496.798159
-28.952132,182,497.828323
-28.607743,180,498.855223
-28.050101,174,499.809886
-28.976292,183,500.835387
-28.717928,181,501.861308
-28.257227,175,502.817146
-28.438717,178,503.770933
-28.390317,178,504.745822
-28.402332,178,512.963974
-29.366107,186,514.008788
-28.456134,177,514.968356
-28.206023,175,515.983243
-28.298082,179,516.946509
-27.931812,175,517.966957
-29.022508,181,518.860377
-28.092156,175,519.877731
-28.164153,176,520.832429
-28.15575,175,521.8522
-28.133865,174,522.87274
-28.200674,175,523.826629
-28.391608,177,531.958585
-28.632178,179,532.942074
-28.331413,177,533.895314
-28.429905,176,534.874114
-29.183055,182,535.836067
-28.022358,175,536.786903
-28.29359,177,537.746128
-28.478385,177,538.705469
-28.20767,174,539.723702
-28.542136,177,540.746019
-28.680484,181,541.783665
-28.908188,179,549.965488
-28.100905,175,550.924497
-28.375119,178,552.015221
-27.920888,173,552.962545
-28.096297,176,553.853298
-28.592874,180,554.876608
-28.463149,178,555.904754
-28.530821,179,556.998104
-28.18534,175,558.025603
-28.24889,176,558.974165
-28.294366,175,559.993741
-28.072748,175,561.011436
-27.890988,173,569.252865
-29.096504,183,570.355206
-28.16024,176,571.387833
-28.154428,175,572.271148
-28.047791,175,573.235699
-27.971528,174,574.255985
-28.187595,176,575.282208
-28.79058,181,576.304785
-28.971834,183,577.336449
-28.157053,175,578.350228
-28.129173,175,579.239164
-27.921994,175,580.33355
