#{"t_start": 1715023247.244669, "env_id": "None"}
r,l,t
-118.867454,501,1.087121
-120.295417,501,1.715506
-122.988558,501,2.350428
-118.376432,501,2.965472
-110.989682,501,10.041928
-113.80059,501,10.662544
-111.855161,501,11.26823
-118.651201,501,11.876742
-114.230682,501,18.895987
-114.271298,501,19.487369
-108.605123,501,20.088119
-110.225855,501,20.685152
-112.196911,501,27.745405
-116.189124,501,28.337829
-110.965975,501,28.942387
-111.720277,501,29.562363
-114.215171,501,36.595995
-107.257737,501,37.223841
-108.524765,501,37.832134
-108.583177,501,38.465243
-109.542407,501,45.507829
-104.047206,501,46.129573
-109.015099,501,46.751741
-105.442805,501,47.370188
-103.825993,501,54.538835
-101.044029,501,55.142865
-100.389066,501,55.775384
-101.741808,501,56.40311
-98.53728,501,63.476513
-95.220331,501,64.096237
-92.619657,501,64.705111
-95.993864,501,65.304093
-94.410664,501,72.381871
-88.879734,501,73.020759
-94.975859,501,73.672506
-83.90037,501,74.332473
-86.252468,501,81.440083
-87.055759,501,82.073332
-83.333091,501,82.763194
-82.443029,501,83.513944
-86.664115,501,91.13441
-83.801617,501,91.80983
-83.886111,501,92.467888
-81.618102,501,93.13554
-80.553045,501,100.411984
-75.79343,501,101.064255
-81.033726,501,101.706497
-79.085181,501,102.354359
-82.613713,501,103.057152
-74.665247,501,110.216703
-77.648824,501,110.921925
-72.289152,501,111.622215
-78.74565,501,112.321586
-78.390646,501,119.477368
-77.39154,501,120.175258
-71.199581,501,120.940049
-75.113764,501,121.763501
-57.044858,355,128.838788
-50.956162,318,129.400585
-71.020521,501,130.43281
-73.740818,501,131.488656
-73.461066,501,139.234725
-70.448146,501,140.411479
-47.708593,301,141.149758
-70.069453,501,142.523902
-70.284851,501,143.968975
-69.268051,501,151.93339
-70.687595,501,153.590167
-46.826293,293,154.593717
-47.190092,299,155.603143
-46.079561,289,156.457465
-67.249993,501,164.652934
-41.837941,261,165.769729
-66.184015,501,167.612588
-41.216908,262,168.717597
-44.719287,277,169.767216
-44.22926,277,170.826784
-46.427694,303,171.974871
-44.887775,278,179.589406
-43.883492,275,180.641004
-45.752288,293,181.777649
-40.982853,259,182.809045
-43.230282,278,183.8599
-43.565068,274,184.981794
-41.753192,261,186.020339
-44.093544,277,193.701767
-42.086778,265,194.802464
-39.490648,247,195.905052
-41.225608,255,197.077218
-38.792888,242,198.171421
-39.86366,248,199.201981
-38.507552,239,200.28247
-41.250534,264,201.387098
-39.566223,252,208.98884
-38.719909,243,210.091325
-36.435988,230,211.212782
-36.450375,231,212.332668
-38.928975,242,213.445416
-38.741548,241,214.596585
-38.737112,240,215.655002
-36.774667,230,216.773167
-37.239463,233,217.820074
-36.837106,231,226.203227
-39.833291,250,227.408913
-37.669371,235,228.50417
-35.880677,228,229.520982
-37.43737,240,230.701796
-35.788637,224,231.660433
-37.59096,236,232.746919
-35.49849,221,233.676589
-37.882135,236,234.695175
-36.139345,228,242.948511
-35.125579,218,244.023401
-36.934615,232,245.107774
-38.169346,240,246.273348
-36.579085,226,247.349499
-35.682982,223,248.353109
-36.392811,227,249.433857
-34.893701,220,250.432396
-34.68357,216,251.429681
-35.742468,225,259.81773
-35.13173,218,260.811123
-35.411235,218,261.880073
-33.944792,211,262.870232
-35.78532,221,263.946912
-33.890272,206,264.91169
-33.838849,211,265.962624
-33.602659,209,266.953944
-35.236908,218,268.029483
-34.206634,212,276.616975
-33.514904,207,277.612048
-33.938824,212,278.680796
-34.213769,213,279.745144
-33.315757,210,280.667703
-32.925634,206,281.723753
-33.383685,208,282.775514
-34.126676,214,283.845738
-32.973164,207,284.900915
-36.110652,224,285.974177
-32.942175,203,294.154353
-33.028568,204,295.23584
-32.970234,205,296.219212
-32.963592,207,297.275701
-33.39223,206,298.326963
-32.600284,202,299.308716
-32.749404,203,300.355777
-32.723845,204,301.408252
-31.948739,200,302.379846
-32.687123,204,303.500793
-32.724967,202,311.451985
-33.511275,208,312.510234
-32.311917,200,313.554403
-31.108525,192,314.456936
-32.731101,203,315.504132
-31.789481,197,316.476105
-31.084995,194,317.307805
-32.28515,200,318.433069
-31.462489,196,319.339062
-31.780159,197,320.38344
-30.863893,193,328.441569
-31.275823,194,329.424227
-32.138359,199,330.336861
-31.047833,193,331.313681
-31.56449,198,332.356184
-30.232434,188,333.321289
-30.967612,192,334.360492
-30.466898,190,335.335191
-30.69431,191,336.378835
-30.534896,191,337.28692
-30.259594,190,338.257385
-31.769214,199,346.553225
-30.652972,188,347.590893
-30.556159,192,348.56077
-30.166726,188,349.598288
-30.483144,191,350.567823
-30.111482,188,351.598031
-29.559008,184,352.629095
-30.193024,189,353.593827
-31.337846,194,354.636125
-31.170999,191,355.62157
-29.892067,186,356.646252
-30.227733,188,364.778756
-29.513533,185,365.821301
-29.339792,185,366.859873
-30.956065,192,367.827116
-29.453188,183,368.856639
-29.87049,184,369.888593
-29.987683,186,370.849939
-29.815451,184,371.880762
-30.469695,190,372.921915
-31.416295,195,373.960749
-29.676403,185,374.992018
-29.23587,181,383.199008
-29.067556,183,384.164258
-29.776985,187,385.153819
-29.514266,186,386.186902
-29.335838,185,387.219609
-29.820227,186,388.184139
-30.434482,188,389.213075
-29.477954,181,390.173066
-29.115965,180,391.191556
-29.160524,183,392.226376
-29.46856,184,393.190335
-28.44698,177,401.292395
-28.47363,177,402.248998
-29.99838,189,403.218261
