#{"t_start": 1715023247.161072, "env_id": "None"}
r,l,t
-116.680247,501,1.170203
-121.612253,501,1.799003
-120.456837,501,2.431949
-126.685506,501,3.049034
-118.181599,501,10.125489
-117.563818,501,10.743322
-122.310398,501,11.351866
-114.389064,501,11.960407
-116.335984,501,18.979642
-113.678928,501,19.570933
-119.02255,501,20.1718
-113.040591,501,20.768804
-112.105277,501,27.829079
-112.678927,501,28.421392
-107.999018,501,29.025763
-113.277202,501,29.637846
-110.790274,501,36.672988
-105.248983,501,37.303766
-106.109716,501,37.908948
-101.93975,501,38.53864
-108.526582,501,45.59115
-105.34612,501,46.209388
-106.544352,501,46.825205
-101.401052,501,47.449031
-107.286263,501,54.615792
-97.993766,501,55.22644
-102.543103,501,55.85867
-93.02238,501,56.476526
-95.848179,501,63.549928
-95.89591,501,64.169628
-98.110426,501,64.778404
-96.314576,501,65.387681
-102.793517,501,72.465426
-92.459883,501,73.104309
-88.607543,501,73.75598
-90.180002,501,74.416034
-88.355329,501,81.523662
-85.118041,501,82.156857
-84.471,501,82.846702
-83.025528,501,83.597514
-82.436232,501,91.218047
-85.175566,501,91.893376
-75.825292,501,92.551462
-85.88938,501,93.219042
-80.879196,501,100.495578
-78.961227,501,101.147737
-81.860315,501,101.790042
-82.301034,501,102.43786
-76.450346,501,103.140739
-78.148845,501,110.300241
-77.669101,501,111.005492
-75.537338,501,111.705707
-72.158081,501,112.405113
-75.889431,501,119.56089
-74.921855,501,120.258773
-77.467445,501,121.023536
-79.400136,501,121.847002
-72.80761,501,129.220543
-72.371388,501,130.181005
-73.598075,501,131.237046
-72.984985,501,132.413587
-69.728274,501,140.102961
-72.939611,501,141.336562
-69.54794,501,142.710015
-67.125437,501,144.152437
-46.097548,294,151.307755
-48.907796,309,152.43124
-47.700343,297,153.443333
-70.311894,501,155.092527
-72.306301,501,156.658145
-46.700758,293,157.652829
-43.630926,268,165.133518
-45.227224,294,166.347935
-45.932603,292,167.484814
-42.163495,261,168.449914
-42.899562,272,169.493476
-42.642997,271,170.549929
-44.449192,274,171.527687
-43.647006,272,179.065247
-42.09115,266,180.103532
-41.354319,254,181.133845
-45.138209,287,182.407885
-41.49795,261,183.507765
-45.389159,287,184.710834
-40.711725,256,185.541173
-42.736663,272,186.729073
-41.888412,265,194.316203
-39.019346,247,195.339669
-39.359482,251,196.44338
-39.06566,246,197.611108
-38.790156,245,198.56564
-38.418564,242,199.585922
-37.828889,239,200.667552
-40.712837,253,201.75801
-36.536171,230,209.342904
-36.218727,223,210.419007
-38.170755,242,211.56666
-38.431425,245,212.623729
-39.515339,250,213.839917
-37.60193,231,214.893078
-37.936921,236,215.945138
