#{"t_start": 1715023247.251043, "env_id": "None"}
r,l,t
-119.195377,501,1.080247
-126.573682,501,1.709041
-119.544646,501,2.341988
-118.872944,501,2.959086
-115.280626,501,10.035548
-112.168738,501,10.653371
-118.059317,501,11.261961
-115.433758,501,11.877488
-115.117887,501,18.890039
-110.711491,501,19.487765
-111.640887,501,20.086653
-113.66048,501,20.688915
-110.453038,501,27.749231
-105.89624,501,28.339821
-112.21565,501,28.935777
-107.255218,501,29.547886
-112.620136,501,36.583007
-105.47489,501,37.213823
-109.861877,501,37.818979
-100.739184,501,38.448656
-108.773066,501,45.501193
-103.119943,501,46.119404
-106.312012,501,46.735224
-106.335925,501,47.359065
-109.564071,501,54.525824
-103.534608,501,55.136456
-102.30344,501,55.768705
-100.391944,501,56.386556
-99.584191,501,63.459954
-92.96174,501,64.079672
-93.23945,501,64.688437
-95.521692,501,65.297704
-101.756206,501,72.37555
-92.030453,501,73.014345
-93.179986,501,73.666029
-88.628654,501,74.326356
-92.699312,501,81.433774
-86.161098,501,82.066908
-90.668156,501,82.756744
-86.977347,501,83.507633
-86.709621,501,91.128092
-83.156693,501,91.803449
-86.947569,501,92.461582
-80.440553,501,93.129088
-82.817664,501,100.405704
-74.683246,501,101.057788
-81.141264,501,101.700092
-79.514653,501,102.347945
-80.931461,501,103.050859
-79.94999,501,110.210297
-77.332188,501,110.915623
-75.986638,501,111.615775
-76.569236,501,112.315154
-74.821642,501,119.470941
-78.631081,501,120.168795
-71.547337,501,120.933587
-75.105923,501,121.757057
-76.188982,501,129.130609
-72.265162,501,130.091051
-52.268788,325,130.744155
-70.914532,501,131.854347
-73.286725,501,139.617175
-73.944314,501,140.771878
-69.065282,501,142.015394
-71.365761,501,143.52973
-68.869532,501,151.55893
-68.16935,501,153.065616
-49.249982,305,154.165518
-44.071837,279,155.082004
-68.639751,501,156.645762
-43.015807,266,157.405207
-42.229442,264,164.872675
-41.839048,255,165.916292
-44.312006,275,166.969259
-43.217848,272,167.945819
-41.405501,260,169.046566
-42.630974,271,170.097538
-44.419126,273,171.147722
-42.52951,267,178.597287
-43.174116,272,179.792986
-43.360555,272,180.842761
-40.689363,254,181.943423
-41.880773,263,182.905739
-41.585397,254,183.932548
-41.907273,265,184.97534
-41.849343,263,186.084409
-41.690096,264,193.614059
-39.047451,242,194.551275
-39.758777,250,195.657153
-40.465024,252,196.844724
-40.778882,256,198.074659
-40.6098,253,199.04233
-37.493844,237,200.119372
-37.803342,238,201.19952
-39.356823,247,208.786816
-37.334815,233,209.882285
-39.968947,248,211.007252
-38.751812,243,212.224762
-38.980179,243,213.334179
-37.451517,234,214.412804
-66.625998,501,216.695203
-38.73643,242,217.889515
-38.262312,234,226.278304
-37.051346,231,227.322982
-37.795349,237,228.419815
-38.462733,239,229.588062
-36.999152,231,230.618532
-36.680307,231,231.722572
-38.229612,239,232.811859
-37.641659,236,233.896419
-38.943694,243,234.924803
-35.865847,221,243.102425
-34.913901,218,244.175209
-35.879687,220,245.24554
-34.961825,220,246.113799
-35.019821,219,247.183224
-35.36017,221,248.182478
-37.939453,237,249.345567
-35.344964,220,250.343029
-34.594128,215,251.340294
-35.951748,222,259.658125
-34.146967,214,260.645148
-35.919804,223,261.71954
-36.514894,230,262.936099
-34.100962,211,263.864235
-36.222596,225,265.055823
-34.967688,219,266.116603
-34.724473,216,267.118179
-33.499462,210,268.18245
-35.494856,220,276.713984
-34.198184,211,277.7859
-34.955215,217,278.855481
-33.377269,212,279.917337
-34.191788,213,280.841401
-33.087615,206,281.898052
-34.650322,217,282.961318
-34.407388,212,284.028213
-36.980385,228,285.106479
-33.716812,209,286.163694
-32.264519,200,294.343802
-32.528414,203,295.350846
-32.956596,205,296.333117
-33.390514,209,297.460728
-32.928492,206,298.514698
-31.353113,196,299.419499
-32.805085,206,300.471162
-33.511044,204,301.523391
-31.942159,199,302.561241
-33.159322,208,303.620031
-32.544886,199,311.568839
-31.527614,195,312.611569
-30.826517,192,313.645002
-31.187646,196,314.620943
-32.914593,202,315.665545
-32.878211,203,316.645782
-31.620286,197,317.618406
-31.870129,197,318.671878
-33.366107,208,319.728882
-32.529286,201,320.707897
-32.658419,201,328.789067
-30.795118,192,329.757086
-31.270993,193,330.664478
-32.318662,200,331.715337
-31.408018,196,332.75463
-30.739754,191,333.724877
-30.862926,190,334.694125
-31.207,194,335.745531
-30.64754,190,336.714533
-30.676344,190,337.757989
-31.590687,194,338.800844
-30.436823,189,346.950778
-30.080344,188,347.9192
-30.58675,191,348.954042
-30.271694,188,349.99254
-30.171613,191,350.96211
-29.579522,182,351.985874
-30.384799,190,353.022692
-30.891802,192,353.991672
-30.671451,191,355.049088
-30.490113,190,356.011851
-30.291696,189,357.046208
-30.803995,191,365.184588
-29.536892,183,366.221209
-29.104787,183,367.255982
-29.940306,185,368.214439
-29.883925,186,369.247078
-29.808201,187,370.281139
-29.380261,182,371.239373
-29.205114,183,372.270971
-29.678379,184,373.302188
-29.935349,185,374.329271
-29.469187,184,375.359699
-29.317846,182,383.506378
-29.580021,183,384.535098
-30.174935,186,385.525397
-29.878631,185,386.554981
-29.975087,185,387.519189
-29.183054,181,388.544129
-28.506651,178,389.494161
-30.104262,187,390.528851
-28.948181,178,391.550357
-29.52384,184,392.447969
-29.953764,190,393.485637
-29.048871,182,401.596454
-28.972537,179,402.484273
-28.650881,178,403.506479
-29.62466,187,404.535954
-28.722656,178,405.558612
-29.063455,182,406.517427
-29.169334,183,407.54249
-28.792495,178,408.567223
-30.088355,186,409.597655
-29.150647,181,410.625434
-29.680896,185,411.66166
-28.862174,179,419.921485
-28.826305,182,420.95549
