#{"t_start": 1715023247.237192, "env_id": "None"}
r,l,t
-113.951214,501,1.09462
-122.548148,501,1.723418
-121.221437,501,2.355938
-118.66884,501,2.973485
-116.222614,501,10.049881
-115.651815,501,10.667916
-113.400607,501,11.276176
-116.156484,501,11.884712
-114.406935,501,18.903963
-114.887442,501,19.495387
-115.69933,501,20.096098
-108.419554,501,20.693098
-110.001699,501,27.753437
-108.93596,501,28.345838
-114.408048,501,28.950161
-108.015368,501,29.562239
-110.209629,501,36.597384
-105.864469,501,37.228156
-112.350854,501,37.833326
-108.912357,501,38.463016
-105.326353,501,45.515593
-108.478891,501,46.133764
-104.051051,501,46.749597
-104.748175,501,47.373444
-105.099383,501,54.540272
-102.813658,501,55.150847
-105.080009,501,55.783082
-98.163027,501,56.400913
-101.825852,501,63.474296
-90.01629,501,64.094024
-94.987071,501,64.70277
-95.715625,501,65.312043
-97.795821,501,72.389882
-85.926349,501,73.028784
-87.660738,501,73.680392
-87.241798,501,74.340499
-87.619338,501,81.448615
-90.134531,501,82.083648
-85.835516,501,82.771252
-88.795041,501,83.521988
-88.777562,501,91.142706
-83.042882,501,91.81788
-81.095848,501,92.475898
-80.523784,501,93.143402
-86.392322,501,100.419903
-78.665107,501,101.07215
-78.495273,501,101.714526
-77.915537,501,102.362262
-80.740284,501,103.065111
-78.475515,501,110.224754
-78.91807,501,110.929868
-74.053064,501,111.630298
-78.64397,501,112.32952
-73.700819,501,119.485548
-73.849292,501,120.183152
-76.467787,501,120.947935
-51.496073,325,121.451571
-78.502054,501,128.740505
-70.509901,501,129.708918
-71.522235,501,130.758305
-71.898646,501,131.868379
-73.583674,501,139.631173
-71.79049,501,140.786067
-70.134746,501,142.029516
-46.418182,287,142.828452
-68.73296,501,144.329419
-67.341463,501,152.434957
-69.606979,501,154.090298
-47.883366,304,155.172619
-45.809797,288,156.173504
-47.009588,295,157.030215
-44.128443,277,164.433699
-42.367794,267,165.42117
-44.912476,278,166.61795
-67.89831,501,168.456539
-44.991423,285,169.518026
-44.835704,286,170.653345
-45.420007,293,171.725251
-42.554651,263,179.252588
-39.778947,250,180.270833
-41.829954,263,181.383078
-42.648382,269,182.495706
-41.170586,260,183.527483
-41.867224,261,184.564789
-43.602474,272,185.549406
-38.917883,245,186.570904
-41.021982,258,194.15054
-39.295503,247,195.173144
-40.250059,251,196.208838
-39.63288,250,197.450125
-41.090798,262,198.561554
-40.030242,249,199.587794
-40.053554,251,200.681715
-38.598813,244,201.762008
-38.21167,238,209.356667
-38.382499,237,210.450101
-38.279844,241,211.602195
-37.798107,238,212.713571
-38.275044,240,213.851842
-37.836889,235,214.978369
-38.211489,236,215.964144
-37.978056,232,217.081732
-37.73693,241,218.202082
-35.865086,225,226.581629
-40.285337,254,227.788587
-37.129347,230,228.876081
-35.939968,222,229.963202
-37.119547,232,231.001724
-38.543585,242,232.032761
-40.299151,252,233.204758
-35.759,223,234.208745
-36.425608,226,242.456752
-35.155941,221,243.460958
-34.338825,214,244.465151
-36.114458,220,245.467282
-37.825949,237,246.627004
-38.238371,240,247.718477
-37.877883,236,248.736916
-35.86073,226,249.816534
-35.426511,220,250.816363
-34.354327,213,259.045191
-34.52688,214,260.115204
-35.384341,218,261.044403
-34.874609,220,262.113181
-35.382098,222,263.185026
-34.790415,217,264.191166
-34.647206,216,265.299033
-35.66003,221,266.363353
-34.07214,213,267.363726
-35.440176,219,268.438655
-34.354097,215,276.964064
-33.659281,210,278.030005
-33.263259,208,279.091595
-34.132931,215,280.156187
-32.644403,202,281.068979
-34.980136,216,282.134593
-33.761722,207,283.190149
-34.818374,217,284.258948
-34.070348,215,285.322827
-35.833284,221,293.519124
-32.530497,201,294.580758
-33.287431,209,295.659383
-34.232022,213,296.651633
-34.456554,214,297.715302
-34.021846,215,298.916191
-31.420305,195,299.749993
-32.926244,206,300.805224
-33.799286,210,301.927504
-32.50947,203,302.971957
-32.79393,205,311.127158
-31.288999,197,312.042893
-32.248312,200,313.021562
-31.057303,194,314.060153
-31.269084,197,315.034148
-32.172538,199,316.008619
-32.763237,203,317.053134
-32.593026,202,318.046913
-31.850356,197,319.089709
-30.475443,191,320.125106
-33.369086,205,321.115076
-32.199005,201,329.258606
-31.090586,193,330.161415
-31.1961,193,331.141236
-32.140814,199,332.186674
-32.65142,203,333.232688
-31.868262,198,334.211576
-30.562108,191,335.188336
-31.623626,197,336.240012
-31.860968,200,337.224477
-31.436369,195,338.33648
-30.65182,189,346.416298
