#{"t_start": 1715023247.257906, "env_id": "None"}
r,l,t
-28.407052,177,462.655757
-28.373663,177,463.682986
-28.368796,177,464.701962
-28.767776,179,465.726556
-28.287405,176,466.75164
-28.605731,179,467.773622
-28.77462,181,475.965188
-28.443663,178,476.990811
-28.409714,177,478.014775
-28.632492,178,479.037116
-28.166808,175,480.059779
-28.36952,177,481.08369
-28.168141,175,482.119263
-28.752685,179,483.1918
-29.127366,181,484.244334
-29.549857,184,485.205146
-28.101907,174,486.22667
-29.201371,183,494.307086
-28.132098,175,495.335192
-28.254501,176,496.35702
-29.091922,184,497.385169
-29.612375,188,498.423743
-30.286896,192,499.536191
-29.098259,181,500.562592
-28.949757,182,501.656145
-28.857905,179,502.547049
-28.427504,177,503.501645
-28.290264,175,504.450801
-28.443456,179,505.492316
-28.019364,175,513.653427
-28.175851,177,514.610918
-28.55468,179,515.63505
-28.67251,180,516.59145
-28.456578,177,517.621333
-28.670024,181,518.512939
-28.177485,176,519.531812
-28.919519,181,520.563603
-28.573287,176,521.515703
-29.337569,183,522.544357
-27.863198,174,523.49631
-28.439889,178,531.694466
-28.017577,175,532.744237
-28.271999,176,533.700168
-28.58476,179,534.653304
-28.467196,176,535.500836
-28.713052,180,536.525348
-27.90666,174,537.478503
-28.776685,182,538.443317
-28.099069,175,539.463221
-27.937009,173,540.482697
-28.264502,175,541.513999
-28.197711,175,542.53071
-28.352688,178,550.651833
-28.091335,177,551.675315
-28.531988,180,552.766204
-28.387738,175,553.588714
-28.448509,177,554.608458
-29.564496,187,555.712393
-28.679488,182,556.742833
-28.742528,177,557.773912
-28.505856,176,558.721694
-28.565475,180,559.812862
-28.248725,177,560.836578
-28.800889,177,569.081731
-28.005488,175,570.071991
-28.607814,177,571.139466
-28.555703,179,572.160396
-28.480332,176,573.060842
-29.140034,183,574.092162
-28.36945,178,575.051514
-29.228939,185,576.148525
-29.813765,188,577.18557
-28.414808,176,578.20007
-28.894731,181,579.163719
-28.257778,175,580.191273
