#{"t_start": 1715343711.842129, "env_id": "PandaSlide-v3"}
r,l,t
-24.537575,50,0.906349
-25.315255,50,3.9698
-17.01837,50,12.096763
-28.371687,50,20.290851
-28.215758,50,28.498972
-14.327413,50,36.767302
-25.246657,50,45.013207
-13.975289,50,53.204213
-14.544483,50,61.463502
-20.086138,50,69.73208
-10.357034,50,77.964397
-18.048565,50,86.193509
-25.48056,50,94.409533
-19.900369,50,102.617373
-27.771223,50,110.797577
-16.690995,50,119.082634
-15.747254,50,127.381849
-62.264319,50,135.770648
-29.842849,50,144.010371
-27.260813,50,152.237752
-17.363452,50,160.665223
-17.439003,50,168.88346
-26.544086,50,177.01397
-13.70257,50,185.369158
-17.441699,50,193.614447
-17.207663,50,201.892018
-28.991415,50,210.176198
-10.80936,50,218.479142
-20.880548,50,226.787794
-32.458931,50,235.111726
-17.86992,50,243.412031
-18.304553,50,251.690071
-15.920333,50,259.97038
-14.90495,50,268.242196
-25.728834,50,276.601682
-20.146567,50,284.83803
-14.517868,50,293.122984
-25.838952,50,301.304475
-23.467751,50,309.524577
-33.786871,50,317.745844
-24.906848,50,326.100133
-20.553932,50,334.491856
-11.132961,50,342.770971
-21.83588,50,350.897143
-22.909632,50,359.330778
-24.877164,50,367.693521
-27.611161,50,376.10331
-28.904376,50,384.515477
-26.522163,50,393.135555
-30.122598,50,401.688437
-16.060305,50,410.025219
-12.570695,50,418.499475
