#{"t_start": 1715343711.839835, "env_id": "PandaSlide-v3"}
r,l,t
-20.586999,50,0.908315
-30.866987,50,3.971184
-29.351851,50,12.099127
-24.957388,50,20.293211
-31.106344,50,28.501319
-27.919741,50,36.769574
-13.819268,50,45.014224
-14.550826,50,53.206509
-16.03749,50,61.465775
-21.003098,50,69.734487
-18.789309,50,77.966579
-13.199473,50,86.195952
-24.030394,50,94.410692
-18.124986,50,102.619554
-18.598573,50,110.799819
-27.42462,50,119.084869
-21.522491,50,127.385618
-26.441213,50,135.773743
-17.484076,50,144.012561
-13.293597,50,152.240235
-19.471512,50,160.667733
-12.732072,50,168.885909
-14.826671,50,177.016627
-23.243341,50,185.371498
-15.295551,50,193.616802
-14.550489,50,201.894709
-15.862645,50,210.178457
-19.0104,50,218.481665
-19.076158,50,226.789831
-24.196045,50,235.113766
-22.373566,50,243.414341
-21.746718,50,251.692323
-20.799292,50,259.972658
-25.625595,50,268.245436
-27.37946,50,276.604058
-21.545036,50,284.840194
-19.82545,50,293.124025
-17.028068,50,301.306943
-23.119018,50,309.526705
-29.022356,50,317.748176
-16.90338,50,326.102799
-10.580239,50,334.493852
-21.539563,50,342.7752
-25.827702,50,350.89948
-30.672104,50,359.333032
-19.628404,50,367.696118
-10.266171,50,376.104914
-15.284884,50,384.517516
-18.249385,50,393.137834
-16.758017,50,401.691792
-31.231335,50,410.028221
-24.956832,50,418.502509
