#{"t_start": 1715343711.818387, "env_id": "PandaSlide-v3"}
r,l,t
-15.162961,50,0.929969
-30.116375,50,3.993586
-18.844238,50,12.120592
-26.083427,50,20.314643
-35.590292,50,28.522821
-23.058461,50,36.790981
-26.08549,50,45.035733
-26.220171,50,53.227937
-14.144936,50,61.487354
-22.290604,50,69.755899
-28.154419,50,77.988116
-13.742172,50,86.218775
-16.85543,50,94.432156
-24.680623,50,102.641069
-24.516036,50,110.822243
-23.134609,50,119.106469
-25.843019,50,127.405687
-9.102207,50,135.79459
-18.136107,50,144.034125
-26.16125,50,152.261461
-23.214465,50,160.688842
-19.924337,50,168.907342
-18.226954,50,177.03772
-28.803611,50,185.392811
-8.462964,50,193.638258
-20.816973,50,201.915888
-23.943225,50,210.199914
-21.559999,50,218.503057
-12.453341,50,226.811565
-20.549981,50,235.13544
-20.142353,50,243.435723
-25.758741,50,251.713882
-9.330648,50,259.994248
-20.484648,50,268.267247
-16.550227,50,276.625531
-29.122145,50,284.861833
-15.653755,50,293.145487
-14.590546,50,301.328263
-19.48789,50,309.548106
-19.75055,50,317.769354
-15.772382,50,326.123894
-13.34112,50,334.515814
-28.96494,50,342.794648
-26.747008,50,350.921169
-24.246848,50,359.354394
-22.656767,50,367.718096
-14.502959,50,376.127165
-33.168576,50,384.539312
-19.312068,50,393.159458
-25.070724,50,401.712233
-26.248225,50,410.04906
-29.208004,50,418.524026
