#{"t_start": 1715343711.699636, "env_id": "PandaSlide-v3"}
r,l,t
-22.913177,50,1.049188
-20.483584,50,4.11237
-24.798786,50,12.239308
-18.80612,50,20.433319
-21.782154,50,28.641378
-14.241684,50,36.909749
-24.028248,50,45.154988
-31.249106,50,53.346748
-17.46449,50,61.60634
-16.816062,50,69.874508
-21.207626,50,78.10689
-32.135793,50,86.335986
-13.250946,50,94.550994
-28.215378,50,102.75979
-15.386988,50,110.93997
-28.432811,50,119.225129
-23.372179,50,127.52438
-15.357863,50,135.914971
-13.663185,50,144.152794
-15.588112,50,152.380393
-32.391021,50,160.807725
-31.083744,50,169.02595
-17.715264,50,177.156735
-22.372963,50,185.511531
-21.672339,50,193.757102
-15.055078,50,202.034624
-17.786804,50,210.318485
-23.923058,50,218.621678
-8.402683,50,226.930138
-17.831013,50,235.25405
-22.005417,50,243.554585
-13.57615,50,251.832617
-25.227041,50,260.112996
-15.378447,50,268.38476
-23.525994,50,276.74422
-22.711086,50,284.980669
-21.539575,50,293.264466
-21.417266,50,301.447128
-16.583751,50,309.6672
-31.901126,50,317.888443
-29.455319,50,326.242558
-19.338111,50,334.633883
-24.789227,50,342.913255
-18.147301,50,351.040726
-24.413401,50,359.473187
-17.955286,50,367.836206
-26.141097,50,376.24587
-16.049146,50,384.65729
-25.119875,50,393.277896
-13.742499,50,401.830911
-23.236856,50,410.167547
-21.068908,50,418.642976
