#{"t_start": 1715343711.8649359, "env_id": "PandaSlide-v3"}
r,l,t
-30.554644,50,0.885163
-17.280281,50,3.948154
-23.980193,50,12.076011
-23.950363,50,20.268146
-28.37604,50,28.476296
-11.327211,50,36.746478
-23.130218,50,44.989167
-22.50364,50,53.183461
-33.879641,50,61.442238
-14.443271,50,69.709308
-7.221381,50,77.942895
-14.491483,50,86.17077
-22.490952,50,94.386211
-28.973051,50,102.59583
-9.892241,50,110.77603
-28.869478,50,119.061098
-28.387149,50,127.361282
-18.56707,50,135.748796
-18.729509,50,143.989478
-19.575451,50,152.216295
-20.220177,50,160.642521
-24.538871,50,168.862552
-21.55325,50,176.991234
-19.032665,50,185.346329
-13.165452,50,193.592813
-31.248804,50,201.870628
-25.472387,50,210.155288
-11.796059,50,218.457592
-15.168828,50,226.766278
-26.681723,50,235.090087
-19.455874,50,243.39091
-20.871956,50,251.668607
-22.492881,50,259.948893
-20.989124,50,268.219673
-20.831023,50,276.579087
-34.473578,50,284.81633
-18.252655,50,293.09963
-21.239871,50,301.283035
-28.303135,50,309.503193
-27.938503,50,317.724757
-25.354982,50,326.078611
-21.078604,50,334.468942
-16.694786,50,342.750459
-19.08137,50,350.875862
-19.421159,50,359.307846
-27.770767,50,367.671706
-20.576146,50,376.082543
-20.296042,50,384.49359
-30.636753,50,393.11418
-25.388149,50,401.667772
-21.68366,50,410.003746
-11.56173,50,418.478037
