#{"t_start": 1715252734.691007, "env_id": "PandaReachObjEnv-v0"}
r,l,t
-362.575954,501,4.26429
-266.331831,501,7.968954
-368.027605,501,11.730026
-106.514342,283,14.484047
-168.770835,501,25.631764
-168.019753,501,29.944592
-200.184936,501,34.170835
-2.947388,26,34.441118
-195.246081,501,38.826581
-125.616281,501,4.631147
-163.838566,501,8.792456
-165.838847,501,13.225898
-22.637484,106,14.33699
-188.739078,501,25.420112
-155.241493,501,29.968396
-4.200535,29,30.276555
-105.157167,501,35.194775
-155.707063,501,40.028218
-138.649374,501,5.023099
-151.177127,501,9.562362
-148.894925,501,14.519966
-147.834318,501,19.298357
-131.453412,501,30.721778
-94.765968,501,35.723683
-140.390792,501,40.496624
-0.276548,3,40.593241
-1.469194,14,40.907146
-149.014989,501,45.917083
-6.412595,48,46.751523
-0.6455,7,46.941697
-164.135102,501,58.616925
-134.069025,501,63.596496
-147.551497,501,68.386631
-116.271441,501,73.446345
-187.434766,501,84.956457
-143.288597,501,90.460741
-1.398223,13,90.622112
-146.105424,501,95.841791
-223.639082,501,101.156052
-5.214082,37,1.212048
-176.024839,501,5.915679
-146.418856,501,10.844418
-0.118595,2,10.93212
-0.176884,3,11.095678
-10.055883,64,11.816261
-177.895043,501,16.902108
-237.274522,501,29.139204
-0.512408,5,29.248183
-147.026595,501,34.432345
-0.418276,6,34.557475
-220.941852,501,39.950093
-146.77077,501,45.27054
-0.259274,4,45.377394
-1.913754,14,45.574445
-146.23759,501,58.735095
-0.129811,2,58.81639
-0.513016,5,58.992618
-211.357815,501,64.79276
-3.297584,33,65.161775
-0.68468,7,65.356392
-0.43208,6,65.473538
-98.074706,501,71.251138
-0.534357,6,71.433127
-2.395242,23,71.768306
-98.652206,501,76.983511
-56.157798,501,89.532296
-0.673113,6,89.646326
-171.117351,501,94.762282
-231.458903,501,101.239867
-283.245238,501,106.494443
