#{"t_start": 1715252734.669607, "env_id": "PandaReachObjEnv-v0"}
r,l,t
-303.175956,501,4.286006
-12.564176,69,5.096022
-440.671519,501,8.865763
-402.176115,501,12.858636
-0.302289,4,12.967347
-323.404073,501,24.0777
-222.913992,501,28.247057
-321.785951,501,32.480513
-203.633554,501,36.751566
-175.18136,501,41.688984
-148.931766,501,4.518098
-251.64846,501,8.679345
-167.828338,501,13.112039
-261.510789,501,17.502095
-263.465504,501,28.615405
-149.354749,501,33.514997
-150.381027,501,38.268916
-153.641605,501,43.097319
-156.144733,501,5.059257
-155.029816,501,9.596027
-150.579063,501,14.555768
-214.648247,501,19.33144
-121.636587,501,30.762868
-146.142637,501,35.757359
-147.199666,501,40.537973
-287.302728,501,45.618211
-157.147046,501,57.396213
-147.338447,501,62.664498
-143.35433,501,67.3379
-0.720034,8,67.473143
-123.145423,501,72.403591
-57.422315,501,84.042028
-180.887802,501,89.218651
-0.184222,3,89.313956
-1.76342,13,89.610916
-0.608583,7,89.724788
-1.744568,16,89.975566
-0.724701,7,90.160244
-147.425134,501,95.223805
-0.806167,9,95.358464
-141.795832,501,100.704619
-0.649296,8,0.871016
-1.557629,17,1.089187
-85.484203,501,5.729773
-58.274201,501,10.59144
-122.096519,501,15.792497
-145.86534,501,20.803119
-241.822234,501,32.866187
-139.29443,501,38.427461
-303.04474,501,43.677935
-1.528607,11,43.973852
-86.018895,501,49.469123
-129.97853,501,62.860515
-1.392824,12,63.093535
-0.127125,2,63.184607
-0.31324,4,63.347944
-115.927645,501,69.483607
-145.84594,501,74.773487
-175.112188,501,80.04761
-144.278833,501,92.613298
-0.459839,6,92.722092
-142.380357,501,98.39451
-145.295518,501,104.55971
-185.934139,501,109.767211
