#{"t_start": 1715252734.7012658, "env_id": "PandaReachObjEnv-v0"}
r,l,t
-315.010906,501,4.253889
-1.632103,12,4.45699
-297.621891,501,8.212041
-336.948359,501,11.994363
-339.23976,501,16.260807
-231.720497,501,27.435494
-1.33257,15,27.61362
-175.510043,501,31.905054
-291.953705,501,36.281061
-247.984303,501,40.981599
-6.372407,35,41.467643
-187.914317,501,4.537362
-151.397451,501,8.701597
-0.149716,2,8.80197
-0.119262,2,8.889311
-169.551162,501,13.240736
-162.035413,501,17.63298
-156.649681,501,28.748067
-152.837637,501,33.717797
-228.76302,501,38.463703
-180.689907,501,43.230064
-2.3736,16,43.502357
-0.199273,3,43.592096
-303.723529,501,5.100875
-3.316544,26,5.682953
-147.884741,501,10.43946
-1.204465,10,10.599407
-167.879329,501,15.46895
-147.192824,501,20.292574
-127.677004,501,31.65745
-128.657599,501,36.446783
-150.084633,501,41.191009
-179.568417,501,46.214748
-1.582333,12,46.432433
-8.577581,82,54.319275
-0.582419,7,54.448228
-77.473822,501,59.443297
-0.305244,4,59.547547
-50.840735,501,64.397448
-146.08249,501,69.255798
-0.576628,6,69.379094
-107.349982,501,80.788913
-3.419664,32,81.117746
-1.22653,13,81.292127
-0.13323,2,81.373598
-126.283867,501,86.48755
-148.476103,501,91.972459
-2.35847,25,92.378094
-112.083771,501,97.564084
-8.620844,55,1.503949
-126.933319,501,6.196112
-67.263309,501,11.3405
-0.324155,4,11.439876
-258.170475,501,16.507117
-145.652446,501,28.730271
-121.81045,501,33.646657
-183.931,501,39.318084
-138.564546,501,44.376578
-102.991229,501,49.932711
-0.236371,3,50.026778
-1.295356,11,50.263184
-141.333228,501,63.787317
-114.98412,501,69.785443
-0.300291,3,69.945256
-0.128921,2,70.093969
-159.994,501,75.168014
-146.751281,501,80.49515
-71.053076,501,92.989744
-0.686451,7,93.236203
-121.676147,501,98.937906
-145.059916,501,104.970326
-184.032734,501,110.354662
