#{"t_start": 1715252734.656684, "env_id": "PandaReachObjEnv-v0"}
r,l,t
-422.361791,501,4.298515
-371.693201,501,8.002921
-323.164911,501,11.762562
-563.877508,501,16.070201
-170.389118,501,27.253656
-174.071415,501,31.604128
-300.704428,501,35.935816
-222.672787,501,40.676987
-182.285946,501,4.642835
-163.398592,501,8.80556
-157.263633,501,13.239366
-192.962468,501,17.631411
-195.685252,501,28.740952
-4.170191,26,29.155902
-151.091198,501,34.134693
-161.643759,501,38.873776
-313.245085,501,43.784511
-282.983341,501,5.065765
-2.084234,18,5.506082
-148.276456,501,10.260132
-201.120152,501,15.076705
-159.797039,501,19.842162
-168.875748,501,31.178682
-2.737217,19,31.697825
-147.384583,501,36.490745
-204.711816,501,41.231677
-0.155293,2,41.317111
-0.134126,2,41.403801
-135.409621,501,46.278637
-222.560263,501,58.029877
-0.38203,6,58.187699
-0.233562,4,58.354318
-144.409414,501,63.345407
-129.014655,501,68.134217
-175.966515,501,73.124241
-121.957845,501,84.578375
-186.318214,501,90.079183
-196.538317,501,95.14116
-148.906447,501,100.486963
-228.763363,501,5.205152
-1.255071,11,5.523949
-144.437662,501,10.383794
-186.474345,501,15.435265
-19.679543,122,17.301261
-0.909158,10,17.450675
-105.219908,501,29.694191
-145.184125,501,34.955941
-1.1201,11,35.112539
-278.559095,501,40.440069
-2.772338,24,40.711776
-56.134034,501,46.159853
-139.906199,501,59.480236
-148.395396,501,65.357155
-148.386098,501,71.209413
-1.242906,11,71.426605
-88.022088,501,76.705879
-141.363085,501,89.191009
-1.078408,11,89.348195
-45.808621,501,94.609627
-213.710546,501,101.094893
-4.017872,33,101.489154
-143.312978,501,106.738181
-0.128158,2,106.820201
