#{"t_start": 1715246911.700019, "env_id": "PandaPickAndPlace-v3"}
r,l,t
-50.0,50,0.674458
-50.0,50,0.835207
-50.0,50,0.990435
-50.0,50,1.149181
-50.0,50,1.293912
-50.0,50,1.44899
-50.0,50,1.607314
-50.0,50,1.760077
-50.0,50,1.915963
-50.0,50,2.074519
-50.0,50,2.227799
-50.0,50,2.388248
-50.0,50,2.541685
-50.0,50,2.696098
-50.0,50,2.853659
-50.0,50,3.004552
-50.0,50,3.159373
-50.0,50,3.31282
-50.0,50,3.468104
-50.0,50,3.622541
-50.0,50,3.835654
-50.0,50,3.990821
-50.0,50,4.1437
-50.0,50,4.300027
-50.0,50,4.454817
-50.0,50,4.610846
-50.0,50,4.774869
-50.0,50,4.930237
-50.0,50,5.104034
-50.0,50,5.283974
-50.0,50,5.462185
-50.0,50,5.676134
-50.0,50,5.887084
-50.0,50,6.049097
-50.0,50,6.214417
-30.0,31,6.315624
-50.0,50,6.475847
-50.0,50,6.673454
-50.0,50,6.846286
-50.0,50,7.030741
-50.0,50,7.20029
-50.0,50,15.30749
-50.0,50,15.475224
-50.0,50,15.636247
-50.0,50,15.792871
-50.0,50,15.965961
-50.0,50,16.131607
-50.0,50,16.285342
-50.0,50,16.447026
-50.0,50,16.602233
-50.0,50,16.758173
-50.0,50,16.912564
-50.0,50,17.071081
-50.0,50,17.227843
-50.0,50,17.384629
-50.0,50,17.547103
-50.0,50,17.712951
-50.0,50,17.874552
-50.0,50,18.034226
-50.0,50,18.18914
-50.0,50,18.356039
0.0,1,18.358489
-50.0,50,18.517607
-50.0,50,18.677314
-50.0,50,18.834527
-50.0,50,18.997041
-50.0,50,19.155562
-50.0,50,19.314314
-50.0,50,19.475648
-50.0,50,19.650159
-50.0,50,19.809435
-50.0,50,19.969435
-50.0,50,20.127488
-50.0,50,20.283343
-50.0,50,20.44286
-50.0,50,20.600087
-50.0,50,20.751145
-50.0,50,20.904519
-50.0,50,21.054759
-50.0,50,21.212015
-50.0,50,21.369511
-50.0,50,21.537087
-50.0,50,21.69331
-50.0,50,28.691505
-50.0,50,28.857047
-50.0,50,29.011164
-50.0,50,29.17239
-50.0,50,29.329642
-50.0,50,29.491556
-50.0,50,29.649204
-50.0,50,29.805825
-50.0,50,29.965774
-50.0,50,30.122911
-50.0,50,30.286083
-50.0,50,30.441945
-50.0,50,30.598117
-50.0,50,30.753889
-50.0,50,30.910385
-50.0,50,31.075754
-50.0,50,31.230787
-50.0,50,31.384139
-50.0,50,31.549602
-50.0,50,31.707528
-50.0,50,31.860539
-50.0,50,32.013539
-50.0,50,32.17011
-50.0,50,32.325686
-50.0,50,32.486905
-50.0,50,32.643595
-50.0,50,32.804753
-50.0,50,32.967095
-50.0,50,33.122627
-50.0,50,33.279221
-50.0,50,33.435896
-50.0,50,33.594607
-50.0,50,33.749731
-50.0,50,33.90545
-50.0,50,34.064847
-50.0,50,34.218946
-50.0,50,34.375288
-50.0,50,34.537959
-50.0,50,34.695801
-50.0,50,34.849948
-50.0,50,35.009547
-50.0,50,42.077563
-50.0,50,42.239359
-50.0,50,42.397142
-50.0,50,42.547373
-50.0,50,42.703305
-50.0,50,42.86118
-50.0,50,43.021738
-50.0,50,43.183473
-50.0,50,43.342095
-50.0,50,43.497014
-50.0,50,43.652443
-50.0,50,43.81167
-50.0,50,43.969286
-50.0,50,44.125306
-50.0,50,44.281411
-50.0,50,44.436525
-50.0,50,44.593054
-50.0,50,44.764777
-50.0,50,44.918548
-50.0,50,45.07621
-50.0,50,45.232525
-50.0,50,45.395891
-50.0,50,45.550941
-50.0,50,45.703455
-50.0,50,45.858765
-50.0,50,46.015991
-50.0,50,46.169912
-50.0,50,46.318444
-50.0,50,46.47998
