#{"t_start": 1715246911.640071, "env_id": "PandaPickAndPlace-v3"}
r,l,t
-50.0,50,0.733067
-50.0,50,0.893923
-50.0,50,1.049687
-19.0,20,1.112043
-50.0,50,1.264853
-50.0,50,1.415217
-50.0,50,1.571272
-50.0,50,1.729039
-50.0,50,1.88099
-50.0,50,2.040569
-50.0,50,2.193758
-50.0,50,2.349418
-50.0,50,2.509949
-50.0,50,2.662544
-50.0,50,2.817107
-50.0,50,2.97332
-50.0,50,3.125792
-50.0,50,3.278536
-50.0,50,3.433501
-50.0,50,3.584526
-50.0,50,3.801035
-50.0,50,3.955946
-50.0,50,4.109252
-50.0,50,4.264981
-50.0,50,4.421435
-50.0,50,4.575383
-50.0,50,4.740065
-50.0,50,4.89511
-50.0,50,5.061574
-50.0,50,5.226488
-50.0,50,5.422325
-50.0,50,5.60018
-50.0,50,5.830295
-50.0,50,6.010091
-50.0,50,6.175689
-50.0,50,6.336895
-50.0,50,6.49957
-50.0,50,6.689193
-50.0,50,6.868344
-50.0,50,7.05199
-50.0,50,7.226297
-50.0,50,15.326463
-50.0,50,15.498307
-50.0,50,15.658455
-50.0,50,15.818772
0.0,1,15.822695
-50.0,50,15.992336
-50.0,50,16.159798
-50.0,50,16.316263
-50.0,50,16.473042
-50.0,50,16.628084
-50.0,50,16.78761
-50.0,50,16.938781
-50.0,50,17.098257
-50.0,50,17.257362
-50.0,50,17.41156
-50.0,50,17.575247
-50.0,50,17.741689
-50.0,50,17.9005
-50.0,50,18.062815
-50.0,50,18.215661
-50.0,50,18.38511
-50.0,50,18.541783
-50.0,50,18.70157
-50.0,50,18.858987
-50.0,50,19.022763
-50.0,50,19.178938
-50.0,50,19.338858
-50.0,50,19.49969
-50.0,50,19.667139
-50.0,50,19.835035
-50.0,50,19.992512
-50.0,50,20.151377
-50.0,50,20.309248
-50.0,50,20.466369
-50.0,50,20.625614
-50.0,50,20.775492
-50.0,50,20.929659
-50.0,50,21.082307
-50.0,50,21.23567
-50.0,50,21.394054
-50.0,50,21.56221
-50.0,50,21.71817
-50.0,50,28.710986
-50.0,50,28.882761
-50.0,50,29.034915
-50.0,50,29.196488
-50.0,50,29.3538
-50.0,50,29.515716
-50.0,50,29.674488
-50.0,50,29.830709
-50.0,50,29.987827
-50.0,50,30.148612
-50.0,50,30.305359
-50.0,50,30.467081
-50.0,50,30.621442
-50.0,50,30.779295
-50.0,50,30.933378
-50.0,50,31.097045
-50.0,50,31.25505
-50.0,50,31.408423
-50.0,50,31.573045
-50.0,50,31.731665
-50.0,50,31.886543
-50.0,50,32.038459
-50.0,50,32.194376
-50.0,50,32.349202
0.0,1,32.352094
0.0,1,32.355361
-50.0,50,32.518209
-50.0,50,32.674081
-50.0,50,32.837809
-50.0,50,32.992182
-50.0,50,33.153113
-50.0,50,33.31159
-50.0,50,33.466922
-50.0,50,33.625275
-50.0,50,33.782141
-50.0,50,33.935932
-50.0,50,34.094826
-50.0,50,34.251144
-50.0,50,34.405484
-50.0,50,34.566218
0.0,1,34.56887
-50.0,50,34.730118
-50.0,50,34.884253
-50.0,50,35.042976
-50.0,50,42.106924
-50.0,50,42.273935
-50.0,50,42.429491
-50.0,50,42.583371
-50.0,50,42.737815
-50.0,50,42.894637
-50.0,50,43.053171
-50.0,50,43.218215
-50.0,50,43.375441
-50.0,50,43.533583
-50.0,50,43.688928
-50.0,50,43.844748
-50.0,50,44.005156
-50.0,50,44.160195
-50.0,50,44.315245
-50.0,50,44.470748
-50.0,50,44.628063
-50.0,50,44.797939
-50.0,50,44.953697
-50.0,50,45.109664
-50.0,50,45.266767
-50.0,50,45.428629
-50.0,50,45.585502
-50.0,50,45.739129
-50.0,50,45.893295
-50.0,50,46.050025
-50.0,50,46.20462
-50.0,50,46.35291
-50.0,50,46.512096
-50.0,50,46.666688
-50.0,50,46.819254
-50.0,50,46.978303
-50.0,50,47.132125
-50.0,50,47.28955
-50.0,50,47.446281
-50.0,50,47.608972
-50.0,50,47.768835
-50.0,50,47.936553
-50.0,50,48.091459
-50.0,50,48.252393
-50.0,50,48.411292
-50.0,50,55.423268
-50.0,50,55.586946
-50.0,50,55.740056
-50.0,50,55.893622
-50.0,50,56.048176
-50.0,50,56.201242
-50.0,50,56.356397
-50.0,50,56.514281
-50.0,50,56.675337
-50.0,50,56.832184
-50.0,50,56.985139
-50.0,50,57.140729
-50.0,50,57.292866
-50.0,50,57.44938
-50.0,50,57.607383
-50.0,50,57.76356
-50.0,50,57.927929
-50.0,50,58.083496
-50.0,50,58.237167
-50.0,50,58.393834
-50.0,50,58.551331
-50.0,50,58.707504
-50.0,50,58.857162
-50.0,50,59.007944
-50.0,50,59.163162
-50.0,50,59.313307
-50.0,50,59.474769
-50.0,50,59.630666
-50.0,50,59.779919
-50.0,50,59.934614
-50.0,50,60.093897
-50.0,50,60.251842
-50.0,50,60.407195
-50.0,50,60.560335
-50.0,50,60.712798
-50.0,50,60.86606
-50.0,50,61.029868
-50.0,50,61.18461
-50.0,50,61.335179
-50.0,50,61.489129
-50.0,50,61.646848
-50.0,50,68.680935
-50.0,50,68.846127
-50.0,50,68.999067
-50.0,50,69.150663
-50.0,50,69.303628
-50.0,50,69.461465
-50.0,50,69.613446
0.0,1,69.617177
-50.0,50,69.77018
-50.0,50,69.919744
-50.0,50,70.074056
-50.0,50,70.222761
-50.0,50,70.378859
-50.0,50,70.530667
-50.0,50,70.67929
-50.0,50,70.835511
-50.0,50,70.995078
-50.0,50,71.151151
-50.0,50,71.303418
-50.0,50,71.454207
-50.0,50,71.606526
-50.0,50,71.760267
-50.0,50,71.908969
-50.0,50,72.060989
-50.0,50,72.215301
-50.0,50,72.366272
-50.0,50,72.521615
0.0,1,72.525495
-50.0,50,72.674259
-50.0,50,72.828725
-50.0,50,72.978563
-50.0,50,73.133284
-50.0,50,73.281993
-50.0,50,73.431407
-50.0,50,73.58386
-50.0,50,73.741365
-50.0,50,73.898033
-50.0,50,74.055727
0.0,1,74.058799
-50.0,50,74.214704
-50.0,50,74.367869
-50.0,50,74.519729
-50.0,50,74.668716
-50.0,50,74.822603
-50.0,50,81.80676
-50.0,50,81.960729
-50.0,50,82.106237
-50.0,50,82.258562
-50.0,50,82.406433
-50.0,50,82.556566
-50.0,50,82.711301
-50.0,50,82.862465
-50.0,50,83.01467
-50.0,50,83.163045
-50.0,50,83.314206
-50.0,50,83.465438
-50.0,50,83.61017
-50.0,50,83.756711
-50.0,50,83.914157
-50.0,50,84.063478
-50.0,50,84.216379
-50.0,50,84.368561
-50.0,50,84.522049
-50.0,50,84.665856
-50.0,50,84.813838
-50.0,50,84.966125
-50.0,50,85.114648
-50.0,50,85.267309
-50.0,50,85.420421
-50.0,50,85.571473
-50.0,50,85.72004
-50.0,50,85.866252
0.0,1,85.868777
-50.0,50,86.014715
-50.0,50,86.166038
-50.0,50,86.319474
-50.0,50,86.463946
-50.0,50,86.612648
-50.0,50,86.762111
-50.0,50,86.919079
-50.0,50,87.064916
-50.0,50,87.219407
-50.0,50,87.372923
-50.0,50,87.524473
-50.0,50,87.677008
-50.0,50,87.822944
-50.0,50,94.825904
-50.0,50,94.976076
-50.0,50,95.125006
-50.0,50,95.267287
-50.0,50,95.410387
-50.0,50,95.555181
-50.0,50,95.700079
-50.0,50,95.849465
-10.0,11,95.883533
-50.0,50,96.025985
-50.0,50,96.179083
-50.0,50,96.338011
-50.0,50,96.489775
-50.0,50,96.635543
-50.0,50,96.796175
-50.0,50,96.944802
-50.0,50,97.095225
-50.0,50,97.243187
-50.0,50,97.392177
-50.0,50,97.537846
-50.0,50,97.686362
-50.0,50,97.843723
-50.0,50,98.000214
-50.0,50,98.148993
-50.0,50,98.296033
-50.0,50,98.43933
-50.0,50,98.592982
0.0,1,98.596122
-50.0,50,98.742384
-50.0,50,98.891838
0.0,1,98.896068
-50.0,50,99.054269
-50.0,50,99.204372
-50.0,50,99.358933
-50.0,50,99.511164
-50.0,50,99.657146
-50.0,50,99.813943
-50.0,50,99.959048
-50.0,50,100.108047
-50.0,50,100.254558
-50.0,50,100.409704
-50.0,50,100.557187
-50.0,50,100.705468
-50.0,50,108.401084
-50.0,50,108.575512
-50.0,50,108.731466
-50.0,50,108.940759
-50.0,50,109.102551
-50.0,50,109.262173
-50.0,50,109.430979
-50.0,50,109.58618
-50.0,50,109.83137
-50.0,50,109.994747
-50.0,50,110.156143
-50.0,50,110.306963
-50.0,50,110.459331
-50.0,50,110.628839
-50.0,50,110.81135
-50.0,50,110.963037
-50.0,50,111.114666
-50.0,50,111.26599
-50.0,50,111.419797
-50.0,50,111.569255
-50.0,50,111.714942
-50.0,50,111.857081
-50.0,50,112.006877
-50.0,50,112.153128
-50.0,50,112.29643
-50.0,50,112.436932
-50.0,50,112.584618
-50.0,50,112.73726
-50.0,50,112.885473
-50.0,50,113.037204
-50.0,50,113.18884
-50.0,50,113.336301
-50.0,50,113.480437
-50.0,50,113.634015
-50.0,50,113.778923
-50.0,50,113.926419
-50.0,50,114.070994
-50.0,50,114.227628
-50.0,50,114.369654
-50.0,50,114.511318
-50.0,50,114.652233
-50.0,50,121.610597
-50.0,50,121.779757
-50.0,50,121.925448
-50.0,50,122.075209
-50.0,50,122.222223
-50.0,50,122.364742
-50.0,50,122.508788
-50.0,50,122.648999
-50.0,50,122.79073
-50.0,50,122.935575
-50.0,50,123.081594
-50.0,50,123.228273
-50.0,50,123.377097
-50.0,50,123.52871
-50.0,50,123.672467
-50.0,50,123.817305
-50.0,50,123.961892
-50.0,50,124.105032
-50.0,50,124.247124
-50.0,50,124.394458
-50.0,50,124.534344
-50.0,50,124.678434
-50.0,50,124.827382
-50.0,50,124.973397
-50.0,50,125.118533
-50.0,50,125.261451
-50.0,50,125.408836
-50.0,50,125.560722
-50.0,50,125.709242
-50.0,50,125.852304
-50.0,50,126.000579
-50.0,50,126.141965
-50.0,50,126.30528
-50.0,50,126.450424
-50.0,50,126.588853
-50.0,50,126.727936
-50.0,50,126.868917
-50.0,50,127.014069
-50.0,50,127.162545
-50.0,50,127.307394
-50.0,50,127.452362
-50.0,50,134.429178
-50.0,50,134.590433
-50.0,50,134.731467
-50.0,50,134.878269
-50.0,50,135.022327
-50.0,50,135.165633
0.0,1,135.168494
-50.0,50,135.311353
-50.0,50,135.455088
-50.0,50,135.599889
-50.0,50,135.746038
-50.0,50,135.886547
-50.0,50,136.038091
-50.0,50,136.180321
-50.0,50,136.324287
-50.0,50,136.467953
-50.0,50,136.612603
-50.0,50,136.759926
-50.0,50,136.902348
-50.0,50,137.041874
-50.0,50,137.181504
-50.0,50,137.326028
-50.0,50,137.474183
-50.0,50,137.615711
-50.0,50,137.75779
-50.0,50,137.899742
0.0,1,137.903532
-50.0,50,138.045499
-50.0,50,138.187775
-50.0,50,138.331032
-50.0,50,138.472038
-50.0,50,138.613596
-50.0,50,138.76461
-50.0,50,138.922427
-50.0,50,139.062927
-50.0,50,139.205998
-50.0,50,139.350192
-50.0,50,139.50177
-50.0,50,139.64426
-50.0,50,139.786943
-50.0,50,139.930055
