#{"t_start": 1715246911.654573, "env_id": "PandaPickAndPlace-v3"}
r,l,t
-50.0,50,0.718205
-50.0,50,0.879294
-50.0,50,1.034593
0.0,1,1.039749
-50.0,50,1.197859
-50.0,50,1.34292
-50.0,50,1.499596
-50.0,50,1.65557
0.0,1,1.658768
0.0,1,1.661423
-50.0,50,1.814783
-50.0,50,1.971331
-50.0,50,2.12868
-50.0,50,2.282477
-50.0,50,2.44257
-50.0,50,2.596276
-50.0,50,2.750778
-50.0,50,2.908917
-50.0,50,3.060789
-50.0,50,3.214396
-14.0,15,3.258027
-50.0,50,3.412924
-50.0,50,3.564644
-50.0,50,3.780584
-50.0,50,3.934641
-50.0,50,4.088951
-50.0,50,4.244521
-50.0,50,4.399916
-50.0,50,4.554723
-50.0,50,4.718813
-50.0,50,4.874355
-50.0,50,5.039959
-50.0,50,5.205414
-50.0,50,5.399857
-50.0,50,5.580365
-50.0,50,5.808273
0.0,1,5.811905
-50.0,50,5.992067
0.0,1,5.995708
-50.0,50,6.161021
-50.0,50,6.32173
-50.0,50,6.485095
-50.0,50,6.672683
-50.0,50,6.85441
-50.0,50,7.037742
-50.0,50,7.212553
-50.0,50,15.311722
-50.0,50,15.483463
-50.0,50,15.643937
-50.0,50,15.803854
-50.0,50,15.974138
-50.0,50,16.1414
-50.0,50,16.299167
-50.0,50,16.454864
-50.0,50,16.610517
-50.0,50,16.770193
-50.0,50,16.92049
-50.0,50,17.08014
-50.0,50,17.239412
-50.0,50,17.393902
-50.0,50,17.557012
-50.0,50,17.724194
-50.0,50,17.880475
-50.0,50,18.045215
-50.0,50,18.197666
-50.0,50,18.367135
-50.0,50,18.524258
-50.0,50,18.683539
-50.0,50,18.841087
-50.0,50,19.004609
-50.0,50,19.160975
-50.0,50,19.319758
-50.0,50,19.482025
-50.0,50,19.649088
-50.0,50,19.817575
-50.0,50,19.974551
-50.0,50,20.133864
-50.0,50,20.290964
-50.0,50,20.448487
-50.0,50,20.607893
-50.0,50,20.756915
-50.0,50,20.911615
-50.0,50,21.065403
-50.0,50,21.217401
-50.0,50,21.376049
-50.0,50,21.543889
-50.0,50,21.700777
-50.0,50,28.693377
-50.0,50,28.865841
-50.0,50,29.017448
-50.0,50,29.178269
-50.0,50,29.335796
-50.0,50,29.498043
-50.0,50,29.656785
-50.0,50,29.813799
-50.0,50,29.970091
-50.0,50,30.130381
-50.0,50,30.287722
-50.0,50,30.449686
-50.0,50,30.602977
-50.0,50,30.762079
-50.0,50,30.915717
-50.0,50,31.079554
-50.0,50,31.237436
-50.0,50,31.391384
-50.0,50,31.555373
-50.0,50,31.713498
-50.0,50,31.86872
-50.0,50,32.021247
-50.0,50,32.176678
-50.0,50,32.331401
-50.0,50,32.493045
-50.0,50,32.649012
-50.0,50,32.813516
-50.0,50,32.966919
-50.0,50,33.129259
-50.0,50,33.288774
-50.0,50,33.44311
-50.0,50,33.601404
-50.0,50,33.757161
-50.0,50,33.912372
-50.0,50,34.070909
-50.0,50,34.227774
-50.0,50,34.380633
-50.0,50,34.541833
-50.0,50,34.702955
-50.0,50,34.856735
-50.0,50,35.014417
-50.0,50,42.076934
-50.0,50,42.247295
-50.0,50,42.402033
-50.0,50,42.555463
-50.0,50,42.71137
-50.0,50,42.866223
-50.0,50,43.02424
-50.0,50,43.19027
-50.0,50,43.347808
-50.0,50,43.504959
-50.0,50,43.660196
-50.0,50,43.816828
-50.0,50,43.978418
-50.0,50,44.13306
-50.0,50,44.288128
-50.0,50,44.442474
-9.0,10,44.475318
0.0,1,44.478179
-50.0,50,44.63446
-50.0,50,44.806363
-50.0,50,44.960391
-50.0,50,45.117784
-50.0,50,45.274001
0.0,1,45.276914
-50.0,50,45.440837
-50.0,50,45.595484
-50.0,50,45.748063
-50.0,50,45.903803
-50.0,50,46.060783
-50.0,50,46.214524
-50.0,50,46.36248
-50.0,50,46.524538
-50.0,50,46.675896
-50.0,50,46.829469
-50.0,50,46.988971
-50.0,50,47.143742
-50.0,50,47.298705
-50.0,50,47.456769
-50.0,50,47.61777
-50.0,50,47.778226
-50.0,50,47.944958
-50.0,50,48.103728
-50.0,50,48.262215
-50.0,50,48.420861
-50.0,50,55.434637
-50.0,50,55.599183
