#{"t_start": 1715246911.79138, "env_id": "PandaPickAndPlace-v3"}
r,l,t
-50.0,50,0.583126
-50.0,50,0.742522
-50.0,50,0.899396
-50.0,50,1.056751
-50.0,50,1.203295
-50.0,50,1.357729
-50.0,50,1.516324
-50.0,50,1.669726
-50.0,50,1.824303
-50.0,50,1.983349
-50.0,50,2.136824
-50.0,50,2.296902
-50.0,50,2.45029
-50.0,50,2.603869
-50.0,50,2.762983
-50.0,50,2.914629
-50.0,50,3.06816
-50.0,50,3.221145
-50.0,50,3.376348
-50.0,50,3.531902
-50.0,50,3.744572
-50.0,50,3.899576
-50.0,50,4.052601
-50.0,50,4.208795
-50.0,50,4.363458
-50.0,50,4.520266
-50.0,50,4.684305
-50.0,50,4.838293
-50.0,50,5.011742
-26.0,27,5.101678
-50.0,50,5.295771
-50.0,50,5.471906
-50.0,50,5.713321
-50.0,50,5.883803
-50.0,50,6.049908
-50.0,50,6.209921
-50.0,50,6.372354
-50.0,50,6.568475
-50.0,50,6.740669
-50.0,50,6.924857
-50.0,50,7.0977
-50.0,50,15.203334
-50.0,50,15.369775
-50.0,50,15.530147
-50.0,50,15.690663
-50.0,50,15.860258
-50.0,50,16.027069
-50.0,50,16.183218
-50.0,50,16.342472
-50.0,50,16.49668
-50.0,50,16.65503
-50.0,50,16.806592
-50.0,50,16.966002
-50.0,50,17.124878
-50.0,50,17.28
-50.0,50,17.44315
-15.0,16,17.498965
-50.0,50,17.658365
-50.0,50,17.820902
-50.0,50,17.978934
-50.0,50,18.13239
-50.0,50,18.301287
-50.0,50,18.458983
-50.0,50,18.620172
-50.0,50,18.782476
-50.0,50,18.939464
-50.0,50,19.098654
-50.0,50,19.257673
-50.0,50,19.415784
-50.0,50,19.596229
-50.0,50,19.753512
-50.0,50,19.912442
-50.0,50,20.071223
-50.0,50,20.227016
-50.0,50,20.386801
-50.0,50,20.540354
-50.0,50,20.693476
-50.0,50,20.845438
-50.0,50,20.99868
-50.0,50,21.153859
-50.0,50,21.312379
-50.0,50,21.479608
-50.0,50,21.636338
-50.0,50,28.639718
-50.0,50,28.79903
-50.0,50,28.953443
-50.0,50,29.114898
-50.0,50,29.274283
-50.0,50,29.435276
0.0,1,29.438644
-50.0,50,29.596122
0.0,1,29.599687
-50.0,50,29.75557
-50.0,50,29.914694
-50.0,50,30.07012
-50.0,50,30.236653
-50.0,50,30.389119
-50.0,50,30.546566
-50.0,50,30.703552
-50.0,50,30.862527
-50.0,50,31.022592
-50.0,50,31.179307
-50.0,50,31.332854
-50.0,50,31.498207
-50.0,50,31.654615
-50.0,50,31.810596
-50.0,50,31.961108
-50.0,50,32.120341
0.0,1,32.124071
-50.0,50,32.278146
-50.0,50,32.439336
-50.0,50,32.599668
-50.0,50,32.75699
-50.0,50,32.917628
-50.0,50,33.076645
-50.0,50,33.229775
-50.0,50,33.388041
-50.0,50,33.546956
0.0,1,33.549304
-50.0,50,33.70544
-50.0,50,33.863492
-50.0,50,34.021242
-50.0,50,34.173934
-50.0,50,34.332228
-50.0,50,34.491615
-50.0,50,34.648673
-50.0,50,34.804986
-50.0,50,41.859934
-50.0,50,42.038218
-50.0,50,42.193506
-50.0,50,42.350422
-50.0,50,42.50455
-50.0,50,42.65996
-50.0,50,42.814983
-5.0,6,42.834381
-50.0,50,42.999549
-50.0,50,43.159992
-50.0,50,43.313205
-50.0,50,43.469792
-50.0,50,43.628941
-50.0,50,43.788572
-50.0,50,43.941712
-50.0,50,44.101513
0.0,1,44.104261
-50.0,50,44.257139
-50.0,50,44.414209
-50.0,50,44.585261
-50.0,50,44.741138
-50.0,50,44.893926
-50.0,50,45.052694
-50.0,50,45.212738
-50.0,50,45.370599
-50.0,50,45.528078
-50.0,50,45.681105
-50.0,50,45.835782
-50.0,50,45.993036
-50.0,50,46.14233
-50.0,50,46.297922
-50.0,50,46.456284
-50.0,50,46.607723
-50.0,50,46.766869
-50.0,50,46.920651
-50.0,50,47.077002
-50.0,50,47.230699
-50.0,50,47.392197
-50.0,50,47.551932
-50.0,50,47.719792
-50.0,50,47.877415
-50.0,50,48.038171
-50.0,50,48.195647
-50.0,50,55.203412
-50.0,50,55.372734
-50.0,50,55.529066
-50.0,50,55.683024
-50.0,50,55.838402
-50.0,50,55.989711
-50.0,50,56.146202
-50.0,50,56.299519
-50.0,50,56.461191
-50.0,50,56.618469
-50.0,50,56.776782
-50.0,50,56.929508
-50.0,50,57.081198
-50.0,50,57.236802
-50.0,50,57.3935
-50.0,50,57.549168
-50.0,50,57.713874
-50.0,50,57.869626
-50.0,50,58.024238
-50.0,50,58.183656
-50.0,50,58.335846
-50.0,50,58.493257
-50.0,50,58.645757
-50.0,50,58.797048
-50.0,50,58.951628
-50.0,50,59.101966
