#{"t_start": 1715246911.77052, "env_id": "PandaPickAndPlace-v3"}
r,l,t
-50.0,50,0.603791
-50.0,50,0.764431
-50.0,50,0.920413
-50.0,50,1.077433
-50.0,50,1.223515
-50.0,50,1.379947
-50.0,50,1.536708
-50.0,50,1.689341
-50.0,50,1.846407
-50.0,50,2.00448
-50.0,50,2.156465
-50.0,50,2.317936
-50.0,50,2.471349
-50.0,50,2.624198
-50.0,50,2.784135
-50.0,50,2.935216
-50.0,50,3.089292
-50.0,50,3.242036
-50.0,50,3.397686
-50.0,50,3.552981
-50.0,50,3.76446
-50.0,50,3.920227
-50.0,50,4.072556
-50.0,50,4.22995
-50.0,50,4.383807
-50.0,50,4.541679
-50.0,50,4.705142
-50.0,50,4.859216
-50.0,50,5.034019
-50.0,50,5.214239
-50.0,50,5.392299
-50.0,50,5.607545
-50.0,50,5.817591
-50.0,50,5.980137
-50.0,50,6.143919
-50.0,50,6.306566
-50.0,50,6.465079
-50.0,50,6.667158
-50.0,50,6.847923
-50.0,50,7.020756
-50.0,50,15.126004
-50.0,50,15.304192
-50.0,50,15.466563
-50.0,50,15.623579
-50.0,50,15.792381
-50.0,50,15.95707
-50.0,50,16.121658
-50.0,50,16.275496
-50.0,50,16.432912
-50.0,50,16.592105
-50.0,50,16.741625
-50.0,50,16.899676
-50.0,50,17.059533
0.0,1,17.063163
-50.0,50,17.221756
-50.0,50,17.376769
-30.0,31,17.482872
-50.0,50,17.646695
-50.0,50,17.806733
-50.0,50,17.967775
-50.0,50,18.122063
-50.0,50,18.289168
-50.0,50,18.446942
-50.0,50,18.607782
-50.0,50,18.765679
-50.0,50,18.926517
-50.0,50,19.084899
-50.0,50,19.242651
-50.0,50,19.404661
-50.0,50,19.578707
-50.0,50,19.739702
0.0,1,19.743308
-50.0,50,19.902352
-50.0,50,20.060055
-50.0,50,20.216501
-50.0,50,20.376098
-50.0,50,20.532393
-50.0,50,20.683867
-50.0,50,20.836789
-50.0,50,20.989278
-50.0,50,21.145036
-50.0,50,21.302072
-50.0,50,21.469797
-50.0,50,21.626075
-50.0,50,28.624996
-50.0,50,28.79071
-50.0,50,28.943928
-50.0,50,29.104884
-50.0,50,29.262304
-50.0,50,29.424438
-50.0,50,29.582161
-50.0,50,29.738612
0.0,1,29.741591
-50.0,50,29.901572
-50.0,50,30.058388
-50.0,50,30.222081
-50.0,50,30.377665
-50.0,50,30.534444
-50.0,50,30.689899
-50.0,50,30.846305
-50.0,50,31.011312
-50.0,50,31.166155
-50.0,50,31.320092
-50.0,50,31.485799
-50.0,50,31.642424
-50.0,50,31.797813
-50.0,50,31.949167
-50.0,50,32.105699
-50.0,50,32.262703
-50.0,50,32.422829
-50.0,50,32.580151
-50.0,50,32.740448
-50.0,50,32.903225
-50.0,50,33.0586
-50.0,50,33.215342
-50.0,50,33.372132
-50.0,50,33.530715
-50.0,50,33.686434
-50.0,50,33.841074
0.0,1,33.845424
-50.0,50,34.004209
-50.0,50,34.158344
-50.0,50,34.31423
-50.0,50,34.475885
-50.0,50,34.634123
-50.0,50,34.788847
-50.0,50,34.947942
-50.0,50,42.018422
-50.0,50,42.177931
-50.0,50,42.335852
-50.0,50,42.486384
-50.0,50,42.642804
-50.0,50,42.798606
-50.0,50,42.960058
0.0,1,42.963418
-50.0,50,43.126375
-50.0,50,43.283479
-50.0,50,43.438285
-50.0,50,43.594906
-50.0,50,43.755137
-50.0,50,43.911811
-50.0,50,44.067567
-50.0,50,44.222392
-50.0,50,44.378845
0.0,1,44.382056
-50.0,50,44.537957
0.0,1,44.541276
-12.0,13,44.595962
-50.0,50,44.751903
0.0,1,44.754411
-50.0,50,44.908204
-50.0,50,45.068343
-50.0,50,45.227382
-50.0,50,45.385234
-50.0,50,45.542702
-50.0,50,45.695135
-50.0,50,45.849455
-50.0,50,46.007055
-50.0,50,46.157767
-50.0,50,46.312384
-50.0,50,46.470251
0.0,1,46.473658
-50.0,50,46.62555
-50.0,50,46.783733
-50.0,50,46.937997
-50.0,50,47.094304
-50.0,50,47.248361
-50.0,50,47.409785
-50.0,50,47.569217
-50.0,50,47.737104
-50.0,50,47.895437
-50.0,50,48.055639
-50.0,50,48.212503
-50.0,50,55.220884
-50.0,50,55.390667
-50.0,50,55.547308
-50.0,50,55.701053
-50.0,50,55.855715
-50.0,50,56.006969
-50.0,50,56.163005
-50.0,50,56.316204
-50.0,50,56.478443
-50.0,50,56.63627
-50.0,50,56.793613
-50.0,50,56.946911
-50.0,50,57.098818
-50.0,50,57.25405
-50.0,50,57.410295
-50.0,50,57.566521
-50.0,50,57.731365
-50.0,50,57.887246
-50.0,50,58.042501
-50.0,50,58.200182
-50.0,50,58.353263
-50.0,50,58.510103
-50.0,50,58.66329
0.0,1,58.667273
-50.0,50,58.818544
-50.0,50,58.972289
-50.0,50,59.123054
-50.0,50,59.279394
-50.0,50,59.438656
-50.0,50,59.590278
-50.0,50,59.74221
-50.0,50,59.899694
-50.0,50,60.060676
-50.0,50,60.215708
-50.0,50,60.369414
-50.0,50,60.521771
-50.0,50,60.672961
-50.0,50,60.839099
-50.0,50,60.993401
-50.0,50,61.144653
-50.0,50,61.298507
-50.0,50,61.452121
-50.0,50,68.480528
-50.0,50,68.656665
-50.0,50,68.806521
-50.0,50,68.959097
-50.0,50,69.113173
-50.0,50,69.270053
-50.0,50,69.423914
-50.0,50,69.575313
-50.0,50,69.727737
-50.0,50,69.880526
-50.0,50,70.029734
-50.0,50,70.183995
-50.0,50,70.335206
-50.0,50,70.487933
-50.0,50,70.639938
-50.0,50,70.803483
-50.0,50,70.956565
-50.0,50,71.113007
-50.0,50,71.260921
-50.0,50,71.411918
-50.0,50,71.568027
-50.0,50,71.715982
-50.0,50,71.871138
-50.0,50,72.020539
-50.0,50,72.172865
-50.0,50,72.328464
-50.0,50,72.480215
-50.0,50,72.632637
-50.0,50,72.784167
-50.0,50,72.933651
-50.0,50,73.087634
-50.0,50,73.235656
-50.0,50,73.38732
-50.0,50,73.541958
-50.0,50,73.700114
-50.0,50,73.861054
-50.0,50,74.013756
-50.0,50,74.167008
-50.0,50,74.318223
