#{"t_start": 1715246911.778635, "env_id": "PandaPickAndPlace-v3"}
r,l,t
-50.0,50,0.594266
-30.0,31,0.692573
-50.0,50,0.85328
-50.0,50,1.00961
-50.0,50,1.157536
-50.0,50,1.310194
-50.0,50,1.467816
-50.0,50,1.622987
-50.0,50,1.778077
-47.0,48,1.93297
-50.0,50,2.082345
-50.0,50,2.240532
-50.0,50,2.397788
-50.0,50,2.553294
-50.0,50,2.706896
-50.0,50,2.861765
-50.0,50,3.015776
-50.0,50,3.16851
-50.0,50,3.323738
-50.0,50,3.477158
-50.0,50,3.690754
-50.0,50,3.845566
-50.0,50,3.996853
-50.0,50,4.1552
-50.0,50,4.30929
-50.0,50,4.464273
-50.0,50,4.629668
-50.0,50,4.785125
-50.0,50,4.953785
-50.0,50,5.121155
-50.0,50,5.314517
-50.0,50,5.490373
-50.0,50,5.732773
-50.0,50,5.901953
-50.0,50,6.068683
-50.0,50,6.228595
-50.0,50,6.390194
-50.0,50,6.587733
-50.0,50,6.76009
-50.0,50,6.943508
-50.0,50,7.115819
-50.0,50,15.221755
-50.0,50,15.387996
-50.0,50,15.548492
-50.0,50,15.70872
-50.0,50,15.879726
-50.0,50,16.045618
-50.0,50,16.200772
-50.0,50,16.36055
-50.0,50,16.515333
-50.0,50,16.67372
-50.0,50,16.825661
-50.0,50,16.984733
-50.0,50,17.14249
-50.0,50,17.297863
-50.0,50,17.461322
-50.0,50,17.627784
-50.0,50,17.787578
-50.0,50,17.948304
-50.0,50,18.103686
-50.0,50,18.270276
-50.0,50,18.428751
-50.0,50,18.589181
-50.0,50,18.746385
-50.0,50,18.908752
-50.0,50,19.065689
-50.0,50,19.22499
-50.0,50,19.385772
-50.0,50,19.559367
-50.0,50,19.72035
-50.0,50,19.879955
-50.0,50,20.039111
0.0,1,20.041827
-50.0,50,20.198499
-50.0,50,20.357592
-50.0,50,20.513042
-50.0,50,20.664692
-50.0,50,20.819312
-50.0,50,20.970152
-50.0,50,21.126897
-50.0,50,21.283807
-50.0,50,21.451511
-50.0,50,21.60718
-50.0,50,28.603779
-50.0,50,28.772527
-50.0,50,28.924742
-50.0,50,29.086459
-50.0,50,29.243499
-50.0,50,29.405742
-50.0,50,29.562823
-50.0,50,29.7199
-50.0,50,29.880707
-50.0,50,30.037105
-50.0,50,30.1944
-50.0,50,30.356224
-50.0,50,30.512974
-50.0,50,30.668251
-50.0,50,30.822982
-50.0,50,30.988335
-50.0,50,31.142748
-50.0,50,31.298285
-50.0,50,31.462655
-50.0,50,31.620512
-50.0,50,31.774698
-50.0,50,31.927579
-50.0,50,32.084496
-50.0,50,32.239613
-50.0,50,32.401124
-50.0,50,32.557863
-50.0,50,32.719271
-50.0,50,32.880711
-50.0,50,33.035822
-50.0,50,33.19323
-50.0,50,33.350415
-50.0,50,33.508556
-50.0,50,33.665004
-50.0,50,33.81954
-50.0,50,33.978429
-50.0,50,34.133843
-50.0,50,34.289994
-50.0,50,34.450247
-50.0,50,34.610762
-50.0,50,34.76478
-50.0,50,34.924069
-50.0,50,41.990492
-50.0,50,42.153449
-50.0,50,42.310641
-50.0,50,42.461867
-50.0,50,42.617711
-50.0,50,42.77545
-50.0,50,42.934404
-50.0,50,43.097868
-50.0,50,43.256528
-50.0,50,43.412048
-50.0,50,43.567598
-50.0,50,43.725473
-50.0,50,43.88442
-50.0,50,44.040824
-50.0,50,44.196269
-50.0,50,44.351373
-50.0,50,44.507504
-50.0,50,44.679407
-50.0,50,44.832513
-50.0,50,44.99056
-50.0,50,45.147127
-50.0,50,45.311007
-50.0,50,45.46484
-50.0,50,45.617863
-50.0,50,45.773826
-50.0,50,45.929739
-50.0,50,46.084493
-50.0,50,46.232574
-50.0,50,46.393696
-50.0,50,46.545994
-50.0,50,46.698615
-50.0,50,46.858072
-50.0,50,47.013085
-50.0,50,47.169007
-50.0,50,47.325898
-50.0,50,47.487482
-50.0,50,47.647855
-50.0,50,47.814634
-50.0,50,47.972773
-50.0,50,48.131529
-50.0,50,48.290289
-50.0,50,55.303922
-50.0,50,55.468246
-50.0,50,55.620552
-50.0,50,55.772744
-50.0,50,55.927099
-50.0,50,56.080285
-50.0,50,56.237324
-50.0,50,56.395471
-50.0,50,56.555715
-50.0,50,56.712539
-50.0,50,56.865935
-50.0,50,57.020666
-50.0,50,57.172659
-50.0,50,57.32939
-50.0,50,57.489685
-50.0,50,57.643354
-50.0,50,57.809283
-50.0,50,57.962953
-50.0,50,58.117451
-50.0,50,58.272635
-50.0,50,58.431374
-50.0,50,58.586082
-50.0,50,58.736938
-50.0,50,58.890087
-50.0,50,59.043005
-50.0,50,59.193725
-50.0,50,59.354516
-50.0,50,59.510333
-50.0,50,59.659085
-50.0,50,59.813547
-50.0,50,59.975662
-50.0,50,60.131922
-50.0,50,60.286479
-50.0,50,60.440189
-50.0,50,60.592672
-50.0,50,60.747078
-50.0,50,60.910382
0.0,1,60.913381
-50.0,50,61.067453
0.0,1,61.070505
-50.0,50,61.221516
-50.0,50,61.375452
-50.0,50,61.535923
-50.0,50,68.570937
-50.0,50,68.731243
-50.0,50,68.883594
-50.0,50,69.036195
-50.0,50,69.193139
-50.0,50,69.347063
-50.0,50,69.499496
-50.0,50,69.652447
-50.0,50,69.803273
-50.0,50,69.955979
-50.0,50,70.105142
-50.0,50,70.261481
-50.0,50,70.413614
-50.0,50,70.563105
-50.0,50,70.718355
-50.0,50,70.877927
-50.0,50,71.036574
-50.0,50,71.186796
-50.0,50,71.33762
-50.0,50,71.48928
-50.0,50,71.642144
-50.0,50,71.791699
-50.0,50,71.944813
-50.0,50,72.099351
-50.0,50,72.250123
-50.0,50,72.404344
-50.0,50,72.554251
-50.0,50,72.70827
-50.0,50,72.858001
-50.0,50,73.012318
-50.0,50,73.160427
-50.0,50,73.312728
-50.0,50,73.464907
-50.0,50,73.622185
0.0,1,73.625368
-50.0,50,73.779691
-50.0,50,73.938938
-50.0,50,74.09551
-50.0,50,74.246484
-50.0,50,74.400428
-50.0,50,74.54972
-50.0,50,74.703218
-50.0,50,81.688207
-50.0,50,81.839656
-50.0,50,81.985244
-50.0,50,82.138947
-50.0,50,82.284843
-50.0,50,82.439094
-50.0,50,82.589698
-50.0,50,82.743935
-50.0,50,82.893001
-50.0,50,83.043259
-50.0,50,83.195735
-50.0,50,83.344931
-50.0,50,83.48927
-50.0,50,83.636361
-50.0,50,83.793107
-50.0,50,83.944275
-50.0,50,84.096993
-50.0,50,84.247491
-50.0,50,84.400194
-50.0,50,84.54505
-50.0,50,84.693986
-50.0,50,84.844451
-50.0,50,84.996055
-50.0,50,85.147413
-50.0,50,85.299453
-50.0,50,85.449794
-50.0,50,85.598692
-50.0,50,85.746139
-50.0,50,85.890267
-50.0,50,86.045254
-50.0,50,86.195296
-50.0,50,86.3404
-50.0,50,86.488664
-50.0,50,86.637699
-50.0,50,86.795426
-50.0,50,86.942231
-50.0,50,87.097091
-50.0,50,87.248094
-50.0,50,87.402133
-50.0,50,87.552401
-50.0,50,87.698907
0.0,1,87.701712
-50.0,50,94.706562
-50.0,50,94.854862
-50.0,50,95.003373
-50.0,50,95.145216
-50.0,50,95.28908
-50.0,50,95.433539
-50.0,50,95.581218
-50.0,50,95.728487
-50.0,50,95.872963
-50.0,50,96.023839
0.0,1,96.026965
-50.0,50,96.185678
