#{"t_start": 1715269046.675435, "env_id": "PandaPush-v3"}
r,l,t
-14.141862,50,0.691363
-14.141915,50,0.852759
-14.141928,50,1.006563
-16.690807,50,1.169826
-14.142063,50,1.328661
-9.034139,50,1.481644
-14.142074,50,1.639357
-14.142091,50,1.796395
-14.142064,50,1.950097
-14.142053,50,2.105562
-14.142055,50,2.257097
-14.142053,50,2.408095
-14.142074,50,2.567408
-15.287512,50,2.720736
-15.668449,50,2.879353
-17.882908,50,3.034925
-14.142002,50,3.192543
-18.436214,50,3.347031
-12.423898,50,3.498633
-14.142426,50,3.653616
-14.142004,50,3.871004
-14.141967,50,4.02589
-14.141928,50,4.18128
-14.142029,50,4.3424
-14.141928,50,4.499209
-14.14196,50,4.65718
-19.124955,50,4.8151
-14.140986,50,4.973005
-14.140625,50,5.135978
-14.755557,50,5.29666
-14.141986,50,5.450629
-18.585008,50,5.60564
-14.142442,50,5.76167
-14.142803,50,5.918301
-14.14261,50,6.067929
-14.142862,50,6.221643
-14.142987,50,6.383917
-14.142817,50,6.544298
-28.385568,50,6.707222
-14.142053,50,6.864284
-14.142079,50,14.534021
-13.18689,50,14.729484
-14.142075,50,14.896843
-14.142058,50,15.107024
-14.317644,50,15.273107
-11.526705,50,15.441534
-14.142411,50,15.598387
-14.142034,50,15.755866
-14.142008,50,15.914193
-14.142011,50,16.064651
-28.083902,50,16.219335
-14.05505,50,16.377864
-14.142798,50,16.534861
-14.142987,50,16.690241
-22.399926,50,16.847926
-18.279705,50,17.008676
-14.143322,50,17.161186
-13.317326,50,17.320823
-14.142369,50,17.480119
-14.142478,50,17.635539
-14.142458,50,17.796649
-14.14247,50,17.957564
-14.142462,50,18.112779
-14.142478,50,18.2712
-15.248743,50,18.427065
-18.477936,50,18.583645
-15.176233,50,18.741469
-11.713467,50,18.903229
-14.142356,50,19.055465
-13.248822,50,19.215942
-17.92324,50,19.37666
-15.522984,50,19.536276
-14.143108,50,19.690692
-14.142449,50,19.845048
-14.142957,50,19.999312
-14.142987,50,20.15651
-12.993109,50,20.307991
-25.785479,50,20.469021
-14.141914,50,20.623889
-14.142451,50,20.784193
-28.071897,50,20.951218
-14.142296,50,27.976231
-14.142377,50,28.155651
-20.54916,50,28.314072
-13.861345,50,28.477446
-14.143382,50,28.629172
-4.629408,20,28.690638
-14.596491,50,28.848535
-14.142062,50,29.004237
-33.81717,50,29.158602
-12.457895,50,29.315205
-14.142401,50,29.474825
-14.14194,50,29.633061
-19.943599,50,29.791341
-14.143382,50,29.943569
-14.142778,50,30.091487
-14.142794,50,30.245583
-13.6737,50,30.400214
-21.531968,50,30.556106
-14.141797,50,30.713021
-14.132937,50,30.875159
-14.141829,50,31.028505
-14.14182,50,31.187404
-14.141819,50,31.341195
-14.141793,50,31.49643
-18.880368,50,31.653121
-14.142379,50,31.805458
-23.201773,50,31.95918
-14.143451,50,32.115021
-14.143268,50,32.270261
-23.46687,50,32.423329
-14.142396,50,32.577155
-14.141946,50,32.727729
-16.395156,50,32.890802
-14.142068,50,33.048705
-20.890318,50,33.204471
-14.142954,50,33.357052
-14.142769,50,33.512437
-13.93866,50,33.670865
-14.140498,50,33.823682
-14.141003,50,33.997527
-14.140976,50,34.155357
-14.140544,50,34.308155
-14.140564,50,41.439687
-14.140544,50,41.607698
-14.140771,50,41.761135
-14.141014,50,41.920711
