#{"t_start": 1715269046.736695, "env_id": "PandaPush-v3"}
r,l,t
-14.141807,50,0.631301
-14.141818,50,0.791712
-14.141793,50,0.946341
-16.938981,50,1.109847
-14.142959,50,1.268323
-14.14288,50,1.42161
-14.14266,50,1.57839
-14.142845,50,1.736648
-14.142974,50,1.89005
-14.142987,50,2.045334
-14.142894,50,2.196189
-11.717027,50,2.346916
-14.142061,50,2.50744
-14.142075,50,2.660102
-14.142099,50,2.818949
-16.522071,50,2.974795
-14.143185,50,3.13116
-15.287137,50,3.286826
-13.280581,50,3.438919
-14.142084,50,3.592712
-17.421335,50,3.810903
-14.141844,50,3.965913
-14.141802,50,4.121212
-18.878453,50,4.282417
-14.140123,50,4.439004
-18.656664,50,4.596982
-23.908656,50,4.754373
-12.883666,50,4.911868
-15.408078,50,5.07644
-14.142307,50,5.234858
-16.065357,50,5.390505
-14.114778,50,5.545941
-15.59025,50,5.700667
-17.120691,50,5.858118
-14.142923,50,6.007732
-14.142987,50,6.161416
-12.4077,50,6.323997
-14.142415,50,6.483892
-14.241285,50,6.647188
-14.142067,50,6.80431
-14.142061,50,14.474579
-14.142071,50,14.669026
-14.142054,50,14.837278
-14.142053,50,15.044723
-14.142067,50,15.213721
-14.142072,50,15.38146
-18.457592,50,15.538406
-14.461792,50,15.696459
-18.606011,50,15.85428
-14.140183,50,16.004479
-14.140873,50,16.158838
-14.140968,50,16.317661
-14.140972,50,16.474353
-19.47582,50,16.629967
-14.142068,50,16.787802
-14.142092,50,16.948699
-14.142094,50,17.101346
-14.142079,50,17.260012
-14.142094,50,17.420509
-14.142079,50,17.574714
-14.142076,50,17.73638
-14.142089,50,17.896312
-14.142053,50,18.052194
-14.142053,50,18.2111
-13.341479,50,18.366702
-14.143149,50,18.523884
-14.142931,50,18.680471
-14.142553,50,18.842907
-10.267775,50,18.995045
-14.142053,50,19.15489
-14.142068,50,19.316203
-14.142058,50,19.475948
-14.224397,50,19.629784
-20.376028,50,19.78412
-14.142294,50,19.938588
-14.142474,50,20.096611
-14.142477,50,20.246889
-14.142478,50,20.408972
-21.025012,50,20.564521
-14.143382,50,20.723436
-14.142987,50,20.890955
-13.490064,50,27.917527
-14.141281,50,28.095873
-29.209713,50,28.253708
-14.140546,50,28.416884
-14.140739,50,28.569474
-24.315021,50,28.724395
-20.359476,50,28.881343
-14.141883,50,29.036446
-16.683386,50,29.191984
-15.350979,50,29.351591
-14.140123,50,29.511626
-14.140755,50,29.667404
-15.028136,50,29.823418
-14.142048,50,29.970348
-15.32918,50,30.124283
-32.934022,50,30.279792
-12.971791,50,30.43344
-14.143142,50,30.590815
-13.91946,50,30.746555
-14.14331,50,30.908503
-19.474498,50,31.064213
-14.143382,50,31.221557
-14.142788,50,31.373964
-16.010472,50,31.529786
-14.14338,50,31.684628
-20.922148,50,31.836931
-36.181303,50,31.990326
-14.502485,50,32.147299
-14.535902,50,32.30385
-14.140313,50,32.458379
-14.140614,50,32.605821
-14.140828,50,32.766683
-14.140544,50,32.924911
-12.669473,50,33.083134
-14.143276,50,33.233387
-14.142985,50,33.390088
-14.142896,50,33.546548
-14.142903,50,33.701526
-14.142582,50,33.859664
-17.288357,50,34.032882
