#{"t_start": 1715269046.7151308, "env_id": "PandaPush-v3"}
r,l,t
-19.121633,50,0.651689
-14.140123,50,0.814229
-14.140928,50,0.968054
-14.140612,50,1.13171
-21.708652,50,1.290435
-14.14195,50,1.443098
-14.142369,50,1.601128
-13.527848,50,1.757826
-13.459308,50,1.911495
-14.141842,50,2.065978
-14.141961,50,2.218145
-25.215568,50,2.369296
-18.674602,50,2.52856
-14.140561,50,2.68213
-15.141498,50,2.840347
-14.140554,50,2.996579
-18.867727,50,3.153929
-19.687169,50,3.307758
-10.20734,50,3.459226
-14.14198,50,3.615418
-14.142401,50,3.832783
-14.142414,50,3.987178
-21.913597,50,4.141688
-18.633393,50,4.303902
-20.103213,50,4.460626
-11.170117,50,4.619531
-11.632846,50,4.776027
-14.142053,50,4.93374
-14.142053,50,5.098181
-14.582695,50,5.25665
-9.739106,50,5.41103
-14.142053,50,5.567458
-14.142064,50,5.723387
-14.142065,50,5.879842
-32.367479,50,6.0295
-14.14322,50,6.182167
-14.142625,50,6.345483
-14.142987,50,6.505153
-22.324691,50,6.667512
-14.142346,50,6.825835
-17.21473,50,14.495888
-12.814146,50,14.690958
-13.706038,50,14.857618
-14.141932,50,15.068367
-14.141793,50,15.234802
-15.246418,50,15.403466
-16.293844,50,15.5596
-33.163426,50,15.717182
-14.14069,50,15.874885
-14.140975,50,16.026271
-14.140544,50,16.180778
-14.140777,50,16.339463
-15.724362,50,16.496206
-14.140711,50,16.651999
-14.308412,50,16.810115
-14.140465,50,16.970432
-14.140885,50,17.122726
-26.121549,50,17.282338
-14.141816,50,17.440709
-14.141809,50,17.596215
-14.141812,50,17.757982
-14.141793,50,17.918868
-14.141793,50,18.072959
-14.141881,50,18.232705
-17.991727,50,18.388424
-23.599997,50,18.545145
-12.255141,50,18.702824
-14.142356,50,18.864295
-14.30209,50,19.017179
-14.140126,50,19.17815
-13.715559,50,19.337803
-34.946584,50,19.496525
-14.141798,50,19.652248
-34.193198,50,19.806618
-14.140377,50,19.960155
-14.941225,50,20.117837
-14.142017,50,20.269951
-14.142343,50,20.430355
-14.142349,50,20.585312
-24.049921,50,20.746047
-21.927107,50,20.913427
-13.502662,50,27.937045
-14.056868,50,28.117537
-14.140821,50,28.275885
-14.140544,50,28.438714
-14.140751,50,28.589941
-14.140737,50,28.745563
-14.140544,50,28.902606
-13.758863,50,29.056942
-14.142356,50,29.213905
-14.141946,50,29.372113
-32.337527,50,29.531844
-14.141858,50,29.688945
-19.106553,50,29.845104
-14.142053,50,29.991346
-14.142053,50,30.145651
-22.359751,50,30.301168
-14.141809,50,30.455158
-11.981412,50,30.612807
-14.142362,50,30.768168
-14.141934,50,30.929612
-14.141974,50,31.085091
-14.36847,50,31.242195
-14.141793,50,31.395957
-14.141823,50,31.550327
-36.504094,50,31.707417
-14.140387,50,31.858098
-14.140585,50,32.012598
-14.140621,50,32.170088
-14.141255,50,32.326176
-14.140697,50,32.479535
-14.141216,50,32.628199
-14.14137,50,32.787436
-13.002193,50,32.947218
-14.142027,50,33.104702
-25.918971,50,33.254972
-12.564046,50,33.411946
-14.142063,50,33.56913
-14.779551,50,33.723198
-14.142891,50,33.881372
-14.14276,50,34.053899
-14.142933,50,34.208209
-14.142669,50,41.33405
-20.411478,50,41.506106
-12.477297,50,41.661294
-14.140224,50,41.815907
-14.140893,50,41.973302
-14.140544,50,42.122239
-13.404608,50,42.2718
-14.14233,50,42.425562
-14.142377,50,42.578575
-14.142375,50,42.732535
-14.142376,50,42.887136
-14.142347,50,43.039013
-15.00431,50,43.193861
-14.142053,50,43.350945
-14.142053,50,43.500727
-20.762134,50,43.654274
-14.142054,50,43.807511
-14.142053,50,43.953557
-14.142072,50,44.126804
-14.142066,50,44.280213
-14.90877,50,44.442341
-14.142319,50,44.598417
-14.142318,50,44.754041
-14.142308,50,44.899812
-14.142322,50,45.058232
-14.142331,50,45.207083
-14.142344,50,45.363693
-14.142344,50,45.519172
-15.414387,50,45.671875
-14.142379,50,45.828315
-10.840675,50,45.980875
-14.142058,50,46.133226
-14.142053,50,46.286268
-14.142053,50,46.443011
-14.142064,50,46.594304
-14.142067,50,46.750168
-14.142053,50,46.904745
-17.387973,50,47.060917
-14.142056,50,47.223795
-11.603516,50,47.373114
-14.142048,50,47.520901
-12.924651,50,54.386355
-14.142023,50,54.556617
-14.142469,50,54.704788
-14.084226,50,54.856726
-14.14231,50,55.008721
-20.409635,50,55.158888
-14.14334,50,55.309529
-14.142962,50,55.458106
-14.142987,50,55.610603
-14.142737,50,55.763266
-15.242261,50,55.908296
-14.142356,50,56.055789
-14.14193,50,56.211576
-14.141928,50,56.366128
-14.141928,50,56.516788
-14.141928,50,56.668121
-16.033779,50,56.820191
-14.140123,50,56.975912
-14.140544,50,57.12172
-14.140627,50,57.272457
-14.140564,50,57.423575
-17.955234,50,57.575619
-14.140123,50,57.717739
-14.140544,50,57.865586
-14.140544,50,58.015136
-14.140552,50,58.167771
-14.140872,50,58.318527
-14.140845,50,58.464376
-14.140544,50,58.610036
-14.141063,50,58.763996
-14.140945,50,58.921126
-14.140544,50,59.067222
-14.140631,50,59.21317
-14.140699,50,59.360005
-14.140544,50,59.511878
-14.14063,50,59.661532
-42.804643,50,59.818709
-14.142383,50,59.978881
-14.141928,50,60.130508
-14.141939,50,60.283478
-14.141929,50,60.432708
-14.141928,50,67.220982
-14.141928,50,67.38657
-19.879607,50,67.536732
-14.043048,50,67.693051
-14.142213,50,67.839591
-14.142219,50,67.985348
-14.142219,50,68.131719
-14.142219,50,68.280185
-14.142219,50,68.426312
-14.142219,50,68.573189
-14.142204,50,68.725758
-14.142219,50,68.871242
-14.142219,50,69.013427
-14.142195,50,69.162786
-14.142219,50,69.311171
-14.142214,50,69.458813
-14.142219,50,69.617661
-14.142208,50,69.770826
-14.142219,50,69.916173
-12.484783,50,70.066258
-14.142048,50,70.214787
-14.142478,50,70.367828
-29.862425,50,70.529773
-14.143325,50,70.676903
-14.143046,50,70.822883
-14.143322,50,70.97401
-14.143678,50,71.120924
-14.14365,50,71.261013
-14.143579,50,71.401402
-14.143728,50,71.548035
-14.143555,50,71.693567
-14.143728,50,71.833304
-14.143728,50,71.971791
-14.143543,50,72.118242
-14.14372,50,72.263285
-14.143728,50,72.412562
-14.143723,50,72.560324
-14.14353,50,72.701003
-14.143728,50,72.853059
-14.143728,50,72.99705
-14.143725,50,73.142961
-14.143728,50,80.233708
-14.143666,50,80.40523
-14.143728,50,80.548964
-14.143695,50,80.692384
-14.143728,50,80.833232
-14.143576,50,80.976598
-14.143652,50,81.119642
-14.143728,50,81.260321
-14.143555,50,81.405208
-14.143695,50,81.549699
-14.143728,50,81.692256
-14.143728,50,81.834369
-14.143532,50,81.983016
-14.143728,50,82.125661
-14.143357,50,82.265655
-14.143379,50,82.421164
-14.143728,50,82.561399
-14.143694,50,82.703075
-14.143719,50,82.844494
-14.143728,50,82.98884
-14.143728,50,83.127843
-14.143626,50,83.274505
-14.143728,50,83.413243
-14.143728,50,83.555637
-14.143728,50,83.701846
-14.143728,50,83.844715
-14.143728,50,83.989538
-14.143636,50,84.1323
-14.143588,50,84.277831
-14.143728,50,84.420836
-14.143611,50,84.563536
-14.143728,50,84.705937
-14.143728,50,84.844806
-14.143703,50,84.991843
-14.143728,50,85.136882
-14.143728,50,85.286474
-14.143722,50,85.429663
-14.143728,50,85.571369
-14.143678,50,85.713583
-14.143728,50,85.861903
-14.143627,50,86.010823
-14.143728,50,92.846542
-14.143719,50,93.009976
-14.143728,50,93.150651
-14.143728,50,93.290437
-14.143728,50,93.431684
-14.143728,50,93.57508
-14.143728,50,93.71579
-14.143728,50,93.863764
-14.143728,50,94.003419
-14.143728,50,94.14457
-14.143728,50,94.284126
-14.143728,50,94.424302
-14.143728,50,94.573407
-14.143728,50,94.715151
-14.143728,50,94.86909
-14.143728,50,95.01109
-14.143705,50,95.152135
-14.143728,50,95.291216
-14.143577,50,95.429425
-14.143728,50,95.564307
-14.143728,50,95.703211
-14.143728,50,95.850783
-14.143728,50,95.993392
-14.143728,50,96.132169
-14.143728,50,96.274302
-14.143728,50,96.41631
-14.143728,50,96.555085
-14.143728,50,96.703774
-14.143728,50,96.840688
-14.143728,50,96.980427
-14.143728,50,97.122272
-14.143728,50,97.265486
-14.143728,50,97.413493
-14.143728,50,97.5567
-14.143728,50,97.706131
-14.143728,50,97.851574
-14.143728,50,97.988453
-14.143728,50,98.12721
-14.143728,50,98.267326
-14.143728,50,98.40796
-14.143632,50,98.546486
-14.143728,50,105.30011
-16.200168,50,105.4669
-14.143382,50,105.607896
-14.142987,50,105.746908
-14.142987,50,105.882658
-14.142987,50,106.022591
-14.142987,50,106.15867
-14.142987,50,106.297747
-14.142987,50,106.438269
-14.142987,50,106.5774
-14.142769,50,106.722066
-14.142987,50,106.858803
-14.142987,50,107.00164
-14.142987,50,107.154609
-14.142987,50,107.292856
-14.142987,50,107.433791
-14.142987,50,107.570385
-14.142987,50,107.70661
-14.142987,50,107.846187
-14.142987,50,107.991087
-14.142987,50,108.128135
-14.142987,50,108.267005
-14.142987,50,108.406127
-14.142987,50,108.543083
-14.142987,50,108.684988
-14.142826,50,108.829509
-14.142946,50,108.968447
-14.142898,50,109.106031
-14.142987,50,109.248433
-14.142987,50,109.388057
-14.142987,50,109.523029
-14.142987,50,109.663472
-14.142905,50,109.803847
-14.142987,50,109.960016
-14.142987,50,110.097115
-14.142987,50,110.23502
-14.142987,50,110.378704
-14.142987,50,110.517298
-14.142987,50,110.659015
-14.142987,50,110.797218
-14.142987,50,110.934532
-14.142987,50,117.698084
-14.142987,50,117.856096
-14.142987,50,117.99367
-14.142987,50,118.131848
-14.142987,50,118.269049
-14.142987,50,118.407642
-14.142987,50,118.54699
-14.142987,50,118.684226
-14.142987,50,118.823992
-14.142987,50,118.962932
-14.142987,50,119.102707
-14.142987,50,119.241252
-14.142987,50,119.393609
-14.142987,50,119.529662
-14.142987,50,119.668903
-14.142987,50,119.807009
-14.142987,50,119.952309
-14.142987,50,120.091281
-14.142987,50,120.227591
-14.142987,50,120.366718
-14.142987,50,120.50726
-14.142987,50,120.644459
-14.142961,50,120.78584
-14.142987,50,120.92321
-14.142987,50,121.061893
-14.142987,50,121.203278
-14.142987,50,121.343537
-14.142952,50,121.481832
-14.142987,50,121.623435
-14.142987,50,121.759338
-14.142987,50,121.898228
-14.142987,50,122.036503
-14.142987,50,122.182954
-14.142987,50,122.321314
-14.142935,50,122.460499
-14.142987,50,122.596562
-14.142987,50,122.735974
-14.142987,50,122.87251
-14.142987,50,123.013438
-14.142987,50,123.151053
-14.142987,50,123.293696
-14.142987,50,130.201454
-14.142987,50,130.364722
-14.142987,50,130.506514
-14.142987,50,130.645091
-14.142987,50,130.783898
-14.142987,50,130.91952
-14.142987,50,131.057479
-14.142953,50,131.199277
-14.142987,50,131.338063
-14.142987,50,131.476463
-14.142987,50,131.615987
-14.142987,50,131.763607
-14.142987,50,131.901517
-14.142987,50,132.040411
-14.142987,50,132.178335
-14.14298,50,132.31583
-14.142987,50,132.461939
-14.142987,50,132.596095
-14.142987,50,132.735515
-14.142987,50,132.874019
-14.142946,50,133.01332
-14.142987,50,133.151887
-14.142987,50,133.289374
-14.142965,50,133.428902
-14.142987,50,133.567171
-14.142987,50,133.704392
-14.142987,50,133.843571
-14.142987,50,133.982985
-14.142987,50,134.121731
-14.142987,50,134.258367
-14.142987,50,134.397736
-14.14291,50,134.543399
-14.142987,50,134.680109
-14.142987,50,134.817327
-14.142834,50,134.956864
-14.142987,50,135.094393
-14.142987,50,135.237492
-14.142987,50,135.377713
-14.142987,50,135.514855
-14.142987,50,135.653804
-14.142987,50,135.791154
-14.142846,50,142.53609
-14.142969,50,142.691553
-14.142987,50,142.830277
-14.14297,50,142.972163
-14.142987,50,143.113878
-14.142987,50,143.252243
-14.142987,50,143.391153
-14.142904,50,143.529461
-14.142987,50,143.665389
-14.142987,50,143.802636
-14.142987,50,143.948312
-14.142987,50,144.085324
