#{"t_start": 1715269046.5474901, "env_id": "PandaPush-v3"}
r,l,t
-14.141971,50,0.819065
-14.141814,50,0.981071
-14.141986,50,1.134334
-11.936516,50,1.29749
-14.142053,50,1.456479
-14.607124,50,1.610076
-15.018471,50,1.767167
-14.143197,50,1.924554
-14.142791,50,2.07791
-9.297319,50,2.233736
-34.727376,50,2.384246
-29.379622,50,2.536054
-22.420286,50,2.695262
-14.141955,50,2.849029
-13.834168,50,3.006981
-14.355584,50,3.163312
-14.142959,50,3.320916
-24.636481,50,3.475084
-15.817536,50,3.626596
-14.142959,50,3.781615
-15.953201,50,3.999227
-14.142959,50,4.153976
-14.275576,50,4.309969
-14.141794,50,4.470335
-18.071985,50,4.627496
-22.994716,50,4.785395
-14.14232,50,4.942929
-17.464939,50,5.100075
-19.431498,50,5.264146
-14.142444,50,5.42356
-14.142934,50,5.578682
-14.142918,50,5.733403
-16.177726,50,5.890209
-14.142368,50,6.046333
-14.142377,50,6.195863
-13.191075,50,6.349757
-12.134047,50,6.512802
-14.140245,50,6.671994
-14.140704,50,6.835693
-14.140913,50,6.99266
-15.504336,50,14.661797
-13.406346,50,14.857127
-13.711319,50,15.025927
-14.143273,50,15.233662
-14.14295,50,15.401589
-12.500537,50,15.569087
-14.142356,50,15.726122
-14.141998,50,15.884284
-18.328173,50,16.042493
-14.693862,50,16.192749
-14.142204,50,16.347216
-12.889407,50,16.505862
-15.131487,50,16.662899
-25.080176,50,16.818017
-14.141845,50,16.975766
-14.142478,50,17.13731
-22.39124,50,17.289192
-14.141907,50,17.449045
-17.150665,50,17.607886
-14.142057,50,17.76287
-14.142053,50,17.924502
-14.142056,50,18.085539
-14.142077,50,18.240475
-13.954184,50,18.399175
-14.143202,50,18.555122
-17.238213,50,18.711922
-13.529293,50,18.869537
-14.142071,50,19.030806
-14.310406,50,19.18354
-14.142048,50,19.344069
-14.142308,50,19.504381
-14.142395,50,19.66472
-14.142383,50,19.818468
-14.142444,50,19.972384
-14.142346,50,20.127814
-14.142448,50,20.284582
-14.14234,50,20.436053
-16.586258,50,20.596872
-14.142072,50,20.752015
-14.142053,50,20.911642
-21.177424,50,21.079078
-14.142351,50,28.104318
-14.142349,50,28.283519
-13.987177,50,28.441962
-15.107925,50,28.604951
-14.140717,50,28.757055
-14.140544,50,28.912276
-14.140689,50,29.069156
-13.079222,50,29.224363
-14.142055,50,29.380464
-14.14207,50,29.53966
-14.142059,50,29.699351
-14.142064,50,29.855737
-14.142053,50,30.011485
-28.063386,50,30.158677
-14.141997,50,30.312317
-14.142478,50,30.467696
-14.14247,50,30.621682
-9.734045,50,30.778991
-14.143124,50,30.934686
-14.142972,50,31.096317
-14.630959,50,31.252162
-14.142873,50,31.409658
-14.143381,50,31.562314
-20.251937,50,31.71855
-14.143186,50,31.873617
-14.14268,50,32.025245
-14.142844,50,32.178856
-14.142987,50,32.336414
-14.142987,50,32.493497
-14.142945,50,32.646166
-15.328248,50,32.794241
-14.142012,50,32.954085
-14.952494,50,33.113866
-14.142339,50,33.271138
-14.142344,50,33.421658
-14.142344,50,33.578368
-14.142344,50,33.735556
-14.142344,50,33.889733
-14.142316,50,34.047598
-17.519342,50,34.221319
-23.944773,50,34.375019
-16.857974,50,41.500589
-13.914413,50,41.672144
-14.14299,50,41.827736
-22.488891,50,41.982362
-14.142082,50,42.140804
-14.142053,50,42.289455
-14.142053,50,42.438152
-14.142053,50,42.592262
-14.142054,50,42.745074
-14.142061,50,42.899096
-14.142053,50,43.054546
-14.14208,50,43.205409
-14.142079,50,43.36093
-14.142086,50,43.518601
-16.957791,50,43.667902
-14.142368,50,43.82127
-14.142015,50,43.974617
-14.141928,50,44.119861
-14.141928,50,44.293309
-14.141928,50,44.44786
-14.141928,50,44.608059
-13.069551,50,44.765973
-15.946512,50,44.921337
-17.835294,50,45.06721
-14.14312,50,45.225135
-14.142689,50,45.374456
-14.142987,50,45.530117
-14.142783,50,45.685493
-14.142987,50,45.840068
-9.626974,50,45.994986
-14.142959,50,46.147132
-14.142964,50,46.299011
-14.142987,50,46.453798
-14.142937,50,46.609367
-13.932016,50,46.760773
-42.715978,50,46.916296
-14.141807,50,47.072151
-14.833837,50,47.227289
-14.142064,50,47.390226
-13.900713,50,47.540733
-14.143382,50,47.68717
-17.860805,50,54.553158
-14.140157,50,54.72136
-14.140683,50,54.871239
-14.140822,50,55.023056
-21.289996,50,55.176625
-14.142356,50,55.325433
-14.141928,50,55.47598
-14.141928,50,55.624625
-14.141928,50,55.778104
-14.141937,50,55.931027
-20.661048,50,56.075546
-14.142356,50,56.222237
-14.141956,50,56.378237
-14.141936,50,56.532255
-14.141928,50,56.683402
-14.14195,50,56.834455
-12.030637,50,56.986392
-14.142356,50,57.142616
-14.141928,50,57.288442
-14.141938,50,57.439102
-14.141952,50,57.591196
-28.277253,50,57.742956
-14.143718,50,57.884591
-14.143728,50,58.032213
-14.143728,50,58.182323
-14.143728,50,58.334951
-14.143728,50,58.484989
-14.143443,50,58.630981
-14.143728,50,58.777488
-14.143697,50,58.931015
-14.143728,50,59.08773
-14.143507,50,59.234006
-14.143343,50,59.379907
-14.143728,50,59.526505
-14.143689,50,59.67824
-14.143728,50,59.82828
-14.143728,50,59.985257
-14.143594,50,60.145557
-14.143692,50,60.29682
-14.143728,50,60.450588
-14.143728,50,60.600007
-13.901084,50,67.387457
-14.142476,50,67.553126
-14.142475,50,67.703824
-14.142393,50,67.859871
-14.14239,50,68.00624
-14.142478,50,68.152802
-14.142401,50,68.299281
-14.142478,50,68.447214
-14.142472,50,68.593679
-14.142478,50,68.740552
-14.064565,50,68.893014
-14.142959,50,69.037497
-14.142987,50,69.179958
-14.142917,50,69.329645
-14.142987,50,69.477658
-14.142987,50,69.625422
-14.142889,50,69.784161
-14.142987,50,69.937739
-14.14285,50,70.08255
-2.739314,13,70.122466
-14.142339,50,70.270445
-14.142344,50,70.421035
-14.142344,50,70.578007
-14.142344,50,70.736165
-14.142344,50,70.882757
-14.142344,50,71.030672
-27.177696,50,71.178923
-14.14244,50,71.324443
-14.141928,50,71.464479
-14.141928,50,71.605986
-14.141928,50,71.752674
-22.965203,50,71.896466
-14.142394,50,72.035567
-14.141928,50,72.17809
-14.141953,50,72.322421
-14.141928,50,72.468635
-24.928158,50,72.624023
-24.388049,50,72.764276
-14.141821,50,72.907109
-14.141947,50,73.057439
-14.141793,50,73.20508
-14.141796,50,73.348267
-14.141793,50,80.446995
-14.141793,50,80.610816
-14.141796,50,80.753749
-14.141793,50,80.895991
-14.141793,50,81.03858
-14.141793,50,81.181862
-14.141793,50,81.322073
-14.141793,50,81.465505
-14.141832,50,81.612014
-12.619957,50,81.752955
-14.143382,50,81.896962
-14.142987,50,82.039703
-14.142987,50,82.185281
-14.142987,50,82.329174
-14.142987,50,82.478568
-14.142987,50,82.625916
-14.142987,50,82.764429
-13.827821,50,82.905611
-14.143382,50,83.049018
-14.142987,50,83.192239
-14.142987,50,83.331189
-14.142987,50,83.479766
-14.142947,50,83.618218
-14.142965,50,83.76003
-14.142864,50,83.907
-14.142987,50,84.049289
-23.767915,50,84.195232
-14.142367,50,84.337529
-14.141928,50,84.482853
-14.141953,50,84.624482
-14.141928,50,84.768601
-14.14193,50,84.909682
-14.141928,50,85.049007
-14.141938,50,85.195433
-14.141951,50,85.349229
-14.141928,50,85.490597
-14.141928,50,85.633969
-14.141949,50,85.776471
-14.141928,50,85.919522
-14.141933,50,86.070046
-14.141942,50,86.215109
-14.141942,50,93.058162
-14.141939,50,93.215532
-13.824732,50,93.355632
-14.142959,50,93.494776
-14.142987,50,93.636898
-14.142987,50,93.779901
-14.142987,50,93.924383
-14.142987,50,94.067722
-14.142987,50,94.207714
