#{"t_start": 1715269046.768695, "env_id": "PandaPush-v3"}
r,l,t
-18.652449,50,0.599215
-14.142068,50,0.760672
-14.142055,50,0.914358
-14.142053,50,1.07826
-12.487872,50,1.236432
-14.141829,50,1.388565
-16.449947,50,1.547597
-14.650769,50,1.704455
-14.086823,50,1.857181
-10.711288,50,2.013683
-32.509042,50,2.164102
-35.206865,50,2.316159
-15.805593,50,2.475088
-14.140527,50,2.628477
-14.141067,50,2.78703
-14.610031,50,2.942744
-14.142907,50,3.100557
-14.142883,50,3.254964
-14.142739,50,3.406904
-31.742007,50,3.561337
-14.142379,50,3.778828
-14.14227,50,3.933781
-14.142288,50,4.089119
-14.142327,50,4.249369
-14.142354,50,4.407167
-14.142269,50,4.56531
-14.142334,50,4.722613
-14.142277,50,4.87985
-14.617834,50,5.044304
-14.142076,50,5.20264
-14.142066,50,5.358544
-20.111416,50,5.512682
-14.142402,50,5.669804
-16.824077,50,5.826859
-14.143321,50,5.975902
-12.06403,50,6.129444
-14.14299,50,6.290759
-14.142728,50,6.452301
-14.142831,50,6.614949
-14.142954,50,6.771101
-14.142987,50,14.440994
-15.321696,50,14.63767
-14.141946,50,14.804933
-16.863409,50,15.014568
-14.142058,50,15.181559
-13.918959,50,15.348354
-14.142378,50,15.505867
-12.896295,50,15.663491
-11.989769,50,15.822318
-14.142074,50,15.972838
-14.142099,50,16.127133
-13.608162,50,16.285811
-14.142066,50,16.442548
-11.019342,50,16.597949
-14.142984,50,16.756055
-17.619184,50,16.916626
-14.086413,50,17.068775
-14.143382,50,17.228604
-13.976794,50,17.388284
-19.976307,50,17.542596
-15.850223,50,17.704758
-21.209083,50,17.865462
-14.142873,50,18.020774
-15.096243,50,18.179036
-14.141847,50,18.335086
-14.141793,50,18.491756
-14.141819,50,18.649521
-14.833931,50,18.811126
-14.14052,50,18.962907
-14.116051,50,19.123577
-14.142048,50,19.28456
-12.03492,50,19.443894
-14.142053,50,19.598604
-14.142053,50,19.752113
-14.14207,50,19.906641
-10.710335,50,20.064564
-17.446305,50,20.215809
-19.883948,50,20.377104
-14.142361,50,20.531889
-20.497442,50,20.691853
-14.143361,50,20.858988
-14.142987,50,27.885023
-18.340973,50,28.06256
-14.14237,50,28.222154
-16.416008,50,28.384011
-14.143073,50,28.536031
-14.142987,50,28.691139
-14.142948,50,28.848259
-14.142853,50,29.00396
-24.793719,50,29.160734
-14.142374,50,29.320273
-14.142034,50,29.479825
-21.150392,50,29.635361
-7.297729,50,29.791786
-14.182066,50,29.938816
-13.963123,50,30.092131
-14.142286,50,30.247726
-14.142344,50,30.40166
-14.142344,50,30.559041
-14.142231,50,30.713647
-14.142343,50,30.875611
-14.14233,50,31.031302
